Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Dennis Schröder,29.0,PG,66,50,1986,0.415,14.4,0.654,0.168,0.208,0.18,0.098,0.346,0.461,0.55,0.422,0.462,0.391,0.329,0.245,0.905,0.0,0,0.258,0.345,0,0,
2.0,LeBron James,38.0,PF,55,54,1954,0.5,12.8,0.691,0.302,0.197,0.084,0.107,0.309,0.58,0.788,0.463,0.34,0.397,0.321,0.395,0.628,0.062,74,0.08,0.267,0,0,"AS,NBA3"
3.0,Anthony Davis,29.0,C,56,54,1904,0.563,8.2,0.923,0.348,0.323,0.134,0.117,0.077,0.589,0.788,0.514,0.442,0.372,0.257,0.625,1.0,0.156,138,0.149,0.364,0,0,
4.0,Troy Brown Jr.,23.0,SF,76,45,1860,0.43,17.5,0.396,0.166,0.148,0.032,0.049,0.604,0.505,0.688,0.377,0.4,0.348,0.381,0.667,0.953,0.03,10,0.395,0.405,0,0,
5.0,Austin Reaves,24.0,SG,64,22,1843,0.529,15.4,0.559,0.184,0.194,0.129,0.053,0.441,0.631,0.833,0.558,0.54,0.423,0.398,0.405,0.86,0.016,8,0.264,0.368,2,0,6MOY-7
6.0,Russell Westbrook,34.0,PG,52,3,1491,0.417,11.7,0.708,0.31,0.23,0.096,0.071,0.292,0.467,0.624,0.333,0.414,0.288,0.296,0.203,0.635,0.018,11,0.174,0.243,1,0,6MOY-9
7.0,Lonnie Walker IV,24.0,SG,56,32,1297,0.448,15.7,0.528,0.195,0.188,0.055,0.089,0.472,0.522,0.699,0.404,0.345,0.489,0.365,0.572,0.923,0.055,24,0.273,0.412,2,0,
8.0,Patrick Beverley,34.0,SG,45,45,1211,0.402,18.6,0.344,0.104,0.199,0.029,0.012,0.656,0.506,0.64,0.438,0.429,0.667,0.348,0.357,0.855,0.004,1,0.323,0.412,0,0,
9.0,Wenyen Gabriel,25.0,C,68,2,1024,0.596,6.1,0.862,0.523,0.312,0.019,0.008,0.138,0.647,0.713,0.568,0.2,0.5,0.278,0.676,0.9,0.092,21,0.528,0.263,1,0,
10.0,Thomas Bryant,25.0,C,41,25,876,0.654,8.3,0.834,0.432,0.256,0.093,0.053,0.166,0.697,0.823,0.558,0.643,0.438,0.44,0.777,0.955,0.252,70,0.26,0.462,1,0,
11.0,Rui Hachimura,24.0,PF,33,9,738,0.485,12.3,0.727,0.3,0.158,0.158,0.112,0.273,0.556,0.679,0.415,0.439,0.586,0.296,0.695,1.0,0.088,19,0.296,0.238,0,0,
12.0,Jarred Vanderbilt,23.0,PF,26,24,625,0.529,7.4,0.764,0.55,0.2,0.007,0.007,0.236,0.598,0.649,0.464,0.0,1.0,0.303,0.672,1.0,0.229,29,0.848,0.321,0,0,
13.0,Malik Beasley,26.0,SG,26,14,621,0.392,20.7,0.302,0.056,0.123,0.078,0.045,0.698,0.481,0.8,0.576,0.238,0.25,0.353,0.538,0.955,0.007,2,0.123,0.435,0,0,
14.0,Kendrick Nunn,27.0,SG,39,2,528,0.406,16.8,0.498,0.131,0.179,0.12,0.068,0.502,0.488,0.667,0.444,0.4,0.412,0.325,0.459,0.756,0.02,4,0.214,0.333,0,0,
15.0,D'Angelo Russell,26.0,PG,17,17,526,0.484,16.6,0.498,0.163,0.181,0.086,0.068,0.502,0.555,0.778,0.45,0.526,0.333,0.414,0.328,0.783,0.0,0,0.063,0.714,0,0,
16.0,Max Christie,19.0,SG,41,3,512,0.415,18.0,0.415,0.113,0.132,0.085,0.085,0.585,0.409,0.417,0.429,0.333,0.444,0.419,0.556,0.962,0.038,3,0.435,0.37,0,0,
17.0,Juan Toscano-Anderson,29.0,SF,30,7,365,0.5,11.1,0.697,0.333,0.288,0.03,0.045,0.303,0.63,0.864,0.421,0.0,0.667,0.2,0.793,1.0,0.03,2,0.35,0.286,0,0,
18.0,Damian Jones,27.0,C,22,1,176,0.541,6.0,0.919,0.595,0.27,0.027,0.027,0.081,0.588,0.727,0.3,0.0,1.0,0.0,0.7,,0.351,10,0.0,,1,0,
19.0,Matt Ryan,25.0,SF,12,0,129,0.306,22.9,0.286,0.0,0.041,0.02,0.224,0.714,0.143,,0.0,0.0,0.182,0.371,0.5,1.0,0.0,0,0.257,0.667,0,0,
20.0,Mo Bamba,24.0,C,9,1,88,0.407,16.1,0.407,0.296,0.111,0.0,0.0,0.593,0.545,0.75,0.0,,,0.313,0.667,1.0,0.111,3,0.063,0.0,0,0,
21.0,Cole Swider,23.0,SF,7,0,41,0.333,24.2,0.111,0.0,0.0,0.111,0.0,0.889,0.0,,,0.0,,0.375,,1.0,0.0,0,0.25,1.0,0,0,
22.0,Scotty Pippen Jr.,22.0,PG,6,0,32,0.333,11.8,0.75,0.167,0.333,0.167,0.083,0.25,0.333,0.5,0.5,0.0,0.0,0.333,0.333,0.0,0.0,0,0.333,0.0,0,0,
23.0,Davon Reed,27.0,SG,8,0,27,0.75,18.5,0.5,0.25,0.0,0.0,0.25,0.5,1.0,1.0,,,1.0,0.5,1.0,1.0,0.0,0,0.0,,0,0,
24.0,Sterling Brown,27.0,SF,4,0,24,0.0,13.2,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,,,,0.0,,,0.0,0,0.5,0.0,0,0,
,Team Totals,,,82,82,19878,0.482,14.4,0.649,0.261,0.214,0.095,0.079,0.351,0.555,0.728,0.46,0.425,0.397,0.346,0.502,0.849,0.065,429,0.238,0.369,8,0,
