Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,LeBron James,38.0,16,16,619,147,295,0.498,28,106,0.264,119,189,0.63,0.546,70,92,0.761,25,133,158,104,17,18,40,28,392,0,
2.0,Anthony Davis,29.0,16,16,608,132,254,0.52,5,15,0.333,127,239,0.531,0.53,92,108,0.852,38,187,225,41,22,50,34,46,361,0,
3.0,Austin Reaves,24.0,16,16,579,90,194,0.464,39,88,0.443,51,106,0.481,0.564,51,57,0.895,20,51,71,73,10,3,25,39,270,0,
4.0,D'Angelo Russell,26.0,16,15,473,83,195,0.426,27,87,0.31,56,108,0.519,0.495,20,26,0.769,10,37,47,74,11,5,29,32,213,0,
5.0,Dennis Schröder,29.0,16,3,417,41,103,0.398,13,39,0.333,28,64,0.438,0.461,23,28,0.821,3,28,31,46,16,3,20,40,118,0,
6.0,Rui Hachimura,24.0,16,1,388,73,131,0.557,19,39,0.487,54,92,0.587,0.63,30,34,0.882,9,49,58,10,8,4,10,25,195,0,
7.0,Jarred Vanderbilt,23.0,15,13,247,24,60,0.4,7,29,0.241,17,31,0.548,0.458,14,20,0.7,19,29,48,12,11,12,13,31,69,0,
8.0,Lonnie Walker IV,24.0,13,0,179,29,60,0.483,13,34,0.382,16,26,0.615,0.592,9,12,0.75,1,11,12,11,7,1,4,16,80,0,
9.0,Troy Brown Jr.,23.0,12,0,124,10,28,0.357,2,15,0.133,8,13,0.615,0.393,0,0,,4,20,24,11,2,1,0,4,22,0,
10.0,Malik Beasley,26.0,11,0,91,10,34,0.294,7,26,0.269,3,8,0.375,0.397,6,6,1.0,3,5,8,2,1,0,2,6,33,0,
11.0,Wenyen Gabriel,25.0,10,0,37,4,10,0.4,0,0,,4,10,0.4,0.4,2,3,0.667,8,1,9,0,2,3,2,8,10,0,
12.0,Max Christie,19.0,9,0,33,5,10,0.5,1,4,0.25,4,6,0.667,0.55,2,4,0.5,1,6,7,3,0,1,0,0,13,0,
13.0,Tristan Thompson,31.0,6,0,32,5,11,0.455,0,0,,5,11,0.455,0.455,1,5,0.2,4,6,10,2,0,0,1,1,11,0,
14.0,Shaquille Harrison,29.0,8,0,28,4,7,0.571,1,1,1.0,3,6,0.5,0.643,1,2,0.5,0,3,3,9,2,0,0,3,10,0,
15.0,Mo Bamba,24.0,3,0,10,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,0,3,3,1,0,1,0,0,0,0,
,Team Totals,,16,16,3865,657,1394,0.471,162,484,0.335,495,910,0.544,0.529,321,397,0.809,145,569,714,399,109,102,180,279,1797,0,
