Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,LeBron James,38.0,PF,16,16,619,0.498,13.4,0.641,0.268,0.244,0.051,0.078,0.359,0.63,0.747,0.625,0.333,0.435,0.264,0.437,0.786,0.037,10,0.038,1.0,0,0,
2.0,Anthony Davis,29.0,C,16,16,608,0.52,7.9,0.941,0.327,0.354,0.193,0.067,0.059,0.531,0.627,0.5,0.408,0.588,0.333,0.732,1.0,0.161,34,0.4,0.5,1,0,
3.0,Austin Reaves,24.0,SG,16,16,579,0.464,16.7,0.546,0.077,0.253,0.165,0.052,0.454,0.481,0.733,0.429,0.469,0.4,0.443,0.333,0.846,0.01,1,0.159,0.5,1,1,
4.0,D'Angelo Russell,26.0,PG,16,15,473,0.426,17.6,0.554,0.056,0.169,0.21,0.118,0.446,0.519,0.455,0.636,0.512,0.391,0.31,0.286,0.889,0.0,0,0.149,0.231,0,0,
5.0,Dennis Schröder,29.0,PG,16,3,417,0.398,15.5,0.621,0.068,0.291,0.146,0.117,0.379,0.438,0.429,0.467,0.467,0.333,0.333,0.143,0.846,0.0,0,0.205,0.25,1,0,
6.0,Rui Hachimura,24.0,PF,16,1,388,0.557,12.6,0.702,0.221,0.252,0.137,0.092,0.298,0.587,0.759,0.545,0.556,0.333,0.487,0.685,1.0,0.13,15,0.282,0.455,0,0,
7.0,Jarred Vanderbilt,23.0,PF,15,13,247,0.4,13.4,0.517,0.317,0.167,0.017,0.017,0.483,0.548,0.737,0.1,1.0,1.0,0.241,0.706,1.0,0.15,8,0.931,0.259,0,0,
8.0,Lonnie Walker IV,24.0,SG,13,0,179,0.483,19.2,0.433,0.067,0.117,0.117,0.133,0.567,0.615,0.75,0.571,0.714,0.5,0.382,0.5,0.923,0.0,0,0.206,0.429,0,0,
9.0,Troy Brown Jr.,23.0,SF,12,0,124,0.357,17.7,0.464,0.179,0.143,0.036,0.107,0.536,0.615,1.0,0.5,1.0,0.0,0.133,0.625,1.0,0.0,0,0.267,0.25,0,0,
10.0,Malik Beasley,26.0,SG,11,0,91,0.294,21.5,0.235,0.029,0.176,0.0,0.029,0.765,0.375,1.0,0.333,,0.0,0.269,0.667,0.857,0.0,0,0.077,1.0,0,0,
11.0,Wenyen Gabriel,25.0,C,10,0,37,0.4,2.3,1.0,0.7,0.3,0.0,0.0,0.0,0.4,0.571,0.0,,,,0.75,,0.1,1,,,0,0,
12.0,Max Christie,19.0,SG,9,0,33,0.5,16.0,0.6,0.1,0.2,0.1,0.2,0.4,0.667,1.0,1.0,1.0,0.0,0.25,0.5,1.0,0.1,1,0.5,0.0,0,0,
13.0,Tristan Thompson,31.0,C,6,0,32,0.455,3.1,1.0,0.455,0.545,0.0,0.0,0.0,0.455,0.4,0.5,,,,0.8,,0.455,5,,,0,0,
14.0,Shaquille Harrison,29.0,SG,8,0,28,0.571,8.3,0.857,0.429,0.286,0.0,0.143,0.143,0.5,1.0,0.0,,0.0,1.0,0.333,1.0,0.0,0,0.0,,0,0,
15.0,Mo Bamba,24.0,C,3,0,10,0.0,22.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,,,,0.0,0.0,,,0.0,0,0.0,,0,0,
,Team Totals,,,16,16,3865,0.471,13.8,0.653,0.193,0.249,0.129,0.082,0.347,0.544,0.688,0.513,0.478,0.404,0.335,0.517,0.883,0.062,75,0.202,0.378,3,1,
