Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,LeBron James,38.0,PF,16,16,619,0,0,0,86,14,1.6,-5.0,26,12,15,0,40,5,254,9,8,
2.0,Anthony Davis,29.0,C,16,16,608,0,0,0,0,100,4.2,8.1,11,12,27,7,46,2,95,9,16,
3.0,Austin Reaves,24.0,SG,16,16,579,0,68,32,1,0,6.2,14.4,15,5,13,2,21,6,168,4,13,
4.0,D'Angelo Russell,26.0,PG,16,15,473,60,40,0,0,0,0.0,-6.6,19,7,15,2,12,3,171,2,3,
5.0,Dennis Schröder,29.0,PG,16,3,417,100,0,0,0,0,6.1,7.8,14,3,15,1,8,7,106,0,6,
6.0,Rui Hachimura,24.0,PF,16,1,388,0,0,48,52,0,1.7,-1.7,1,4,9,4,15,1,23,0,9,
7.0,Jarred Vanderbilt,23.0,PF,15,13,247,0,1,97,2,0,-2.4,-7.4,6,1,12,4,10,6,29,0,2,
8.0,Lonnie Walker IV,24.0,SG,13,0,179,13,62,25,0,0,3.1,0.7,2,0,6,1,5,1,27,0,0,
9.0,Troy Brown Jr.,23.0,SF,12,0,124,0,11,73,17,0,-4.9,-8.9,0,0,1,0,0,0,26,0,0,
10.0,Malik Beasley,26.0,SG,11,0,91,49,47,4,0,0,-7.7,-11.6,2,0,3,0,3,0,6,0,3,
11.0,Wenyen Gabriel,25.0,C,10,0,37,0,0,0,3,97,-14.8,-18.2,0,0,2,2,1,0,0,1,0,
12.0,Max Christie,19.0,SG,9,0,33,0,0,68,32,0,19.7,17.8,0,0,0,0,2,0,8,0,0,
13.0,Tristan Thompson,31.0,C,6,0,32,0,0,0,5,95,14.7,12.6,0,1,1,0,3,0,5,1,0,
14.0,Shaquille Harrison,29.0,SG,8,0,28,14,86,0,0,0,3.7,1.2,0,0,2,0,1,0,21,0,1,
15.0,Mo Bamba,24.0,C,3,0,10,0,0,0,0,100,30.0,27.8,0,0,0,0,0,0,2,0,0,
,Team Totals,,,16,16,3865,20,20,20,20,20,2.6,1.7,96,45,121,23,167,31,941,26,61,
