unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Anthony Edwards,37:16,12,24,.500,5,11,.455,10,11,.909,1,1,2,5,0,1,0,3,39,30.6,-1,True,,MIN,BOS,MIN,BOS,True,False,6d1d3ee8c4bbe835fbd37544a572e5c98546ebc4,202511290MIN,"Boston Celtics at Minnesota Timberwolves Box Score, November 29, 2025",2025-12-31T08:46:55.404240,box-MIN-game-basic
Donte DiVincenzo,34:10,5,9,.556,4,7,.571,1,2,.500,0,3,3,8,1,0,1,2,15,16.0,+10,True,,MIN,BOS,MIN,BOS,True,False,367d75318177773a566b447fa03a4f1efdcb203d,202511290MIN,"Boston Celtics at Minnesota Timberwolves Box Score, November 29, 2025",2025-12-31T08:46:55.404240,box-MIN-game-basic
Julius Randle,32:04,6,13,.462,3,8,.375,1,2,.500,0,9,9,6,0,0,4,0,16,11.8,-8,True,,MIN,BOS,MIN,BOS,True,False,4f322056667b1be70af2015e6ea36b9d28fdda99,202511290MIN,"Boston Celtics at Minnesota Timberwolves Box Score, November 29, 2025",2025-12-31T08:46:55.404240,box-MIN-game-basic
Rudy Gobert,30:06,5,6,.833,0,0,,2,3,.667,2,6,8,3,0,0,0,1,12,14.3,+15,True,,MIN,BOS,MIN,BOS,True,False,0c709134bf73d0eafb83bf03ced7c3852028b01e,202511290MIN,"Boston Celtics at Minnesota Timberwolves Box Score, November 29, 2025",2025-12-31T08:46:55.404240,box-MIN-game-basic
Jaden McDaniels,25:46,3,8,.375,2,4,.500,0,0,,2,2,4,3,1,1,2,6,8,5.0,+24,True,,MIN,BOS,MIN,BOS,True,False,9418ea9aeb0b681fbe49f6d354a23239b523ae71,202511290MIN,"Boston Celtics at Minnesota Timberwolves Box Score, November 29, 2025",2025-12-31T08:46:55.404240,box-MIN-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MIN,BOS,MIN,BOS,True,False,353018198d696455df9682f199628d4899ee66f6,202511290MIN,"Boston Celtics at Minnesota Timberwolves Box Score, November 29, 2025",2025-12-31T08:46:55.404240,box-MIN-game-basic
Naz Reid,28:08,4,9,.444,2,6,.333,0,0,,0,8,8,2,1,2,3,1,10,8.1,+4,True,,MIN,BOS,MIN,BOS,True,False,0bf6874eef042c3ea08078f3f404156cbf131343,202511290MIN,"Boston Celtics at Minnesota Timberwolves Box Score, November 29, 2025",2025-12-31T08:46:55.404240,box-MIN-game-basic
Mike Conley,17:29,2,2,1.000,2,2,1.000,0,0,,0,2,2,2,0,0,0,1,6,7.0,-5,True,,MIN,BOS,MIN,BOS,True,False,a94c83d84da36a5b78d7d366f709eb355396a79d,202511290MIN,"Boston Celtics at Minnesota Timberwolves Box Score, November 29, 2025",2025-12-31T08:46:55.404240,box-MIN-game-basic
Terrence Shannon Jr.,17:26,3,7,.429,2,5,.400,2,2,1.000,0,0,0,0,0,0,3,1,10,2.9,-5,True,,MIN,BOS,MIN,BOS,True,False,a23edd0707b362d5c598c7d985bed4d8aa3ff985,202511290MIN,"Boston Celtics at Minnesota Timberwolves Box Score, November 29, 2025",2025-12-31T08:46:55.404240,box-MIN-game-basic
Jaylen Clark,11:49,0,3,.000,0,3,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.8,-10,True,,MIN,BOS,MIN,BOS,True,False,6b793b672d875aa14aeb0378818b8af0519ee2a3,202511290MIN,"Boston Celtics at Minnesota Timberwolves Box Score, November 29, 2025",2025-12-31T08:46:55.404240,box-MIN-game-basic
