Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Jimmy Butler,35.0,SF,11,11,397,20.7,0.564,0.237,0.526,7.1,14.2,10.5,24.1,1.8,0.7,6.5,22.2,1.2,0.4,1.6,0.191,3.8,1.3,5.1,0.7,
2.0,Draymond Green,34.0,PF,12,12,389,7.8,0.479,0.556,0.12,2.5,17.5,9.6,17.9,2.2,2.6,24.0,17.0,-0.6,0.5,-0.1,-0.009,-4.3,1.8,-2.5,0.0,
3.0,Brandin Podziemski,21.0,SG,12,11,385,10.6,0.473,0.508,0.182,4.5,13.7,8.9,15.0,2.0,0.5,11.2,18.4,-0.1,0.4,0.3,0.036,-1.2,0.2,-1.1,0.1,
4.0,Buddy Hield,32.0,SG,12,9,327,14.7,0.572,0.616,0.112,6.0,8.8,7.3,10.6,2.2,1.4,9.0,19.4,0.4,0.3,0.7,0.105,2.2,1.1,3.3,0.4,
5.0,Stephen Curry,36.0,PG,8,8,281,20.0,0.636,0.615,0.215,0.8,17.0,8.5,26.7,1.5,2.0,15.9,26.6,0.5,0.3,0.8,0.131,5.4,1.0,6.4,0.6,
6.0,Moses Moody,22.0,SG,12,2,193,12.4,0.486,0.563,0.213,5.0,10.5,7.7,11.7,1.6,1.4,4.4,20.9,0.1,0.2,0.3,0.071,-0.2,-0.2,-0.5,0.1,
7.0,Jonathan Kuminga,22.0,PF,8,1,187,16.5,0.572,0.269,0.333,4.1,8.3,6.1,10.2,1.1,2.0,10.9,28.2,0.1,0.1,0.2,0.061,1.2,-0.4,0.8,0.1,
8.0,Gary Payton II,32.0,SG,11,1,180,11.1,0.543,0.489,0.0,6.0,9.3,7.6,13.7,2.8,0.0,11.3,13.0,0.2,0.2,0.3,0.091,-1.4,1.7,0.3,0.1,
9.0,Quinten Post,24.0,PF,12,2,146,7.7,0.452,0.667,0.083,4.4,18.0,10.9,12.5,1.0,1.9,10.8,16.8,-0.1,0.1,0.1,0.023,-3.4,-0.2,-3.6,-0.1,
10.0,Kevon Looney,28.0,C,12,0,120,12.5,0.49,0.0,0.348,15.3,25.9,20.4,4.9,2.1,3.1,7.0,10.5,0.2,0.2,0.4,0.144,-4.4,1.1,-3.3,0.0,
11.0,Trayce Jackson-Davis,24.0,C,9,3,80,21.5,0.78,0.0,0.722,12.2,18.0,14.9,4.4,1.9,2.3,4.0,13.6,0.3,0.1,0.4,0.233,1.6,1.3,2.9,0.1,
12.0,Gui Santos,22.0,PF,10,0,72,12.7,0.662,0.588,0.353,4.5,15.0,9.5,17.3,2.1,1.3,23.4,15.7,0.1,0.1,0.1,0.097,-1.6,2.0,0.4,0.0,
13.0,Pat Spencer,28.0,PG,8,0,63,19.4,0.684,0.12,0.12,8.6,11.4,9.9,18.6,2.4,0.0,18.6,22.6,0.1,0.1,0.2,0.131,-0.2,2.0,1.8,0.1,
14.0,Kevin Knox,25.0,SF,5,0,38,14.4,0.473,0.3,0.25,8.5,12.6,10.5,18.9,0.0,2.4,8.3,28.1,0.0,0.0,0.0,0.026,0.3,-2.5,-2.1,0.0,
15.0,Braxton Key,27.0,SF,5,0,23,2.0,0.125,0.125,0.0,23.5,20.8,22.2,6.0,4.4,8.0,27.3,21.1,-0.2,0.1,-0.1,-0.215,-10.3,0.2,-10.0,0.0,
,Team Totals,,,12,12,2881,,0.545,0.453,0.24,,,,,,,,,2.3,2.9,5.2,0.086,0.1,0.9,1.0,2.2,
