Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Jimmy Butler,35.0,SF,11,11,397,0,2,50,47,0,-7.0,-13.0,5,4,8,3,35,2,144,9,12,
2.0,Draymond Green,34.0,PF,12,12,389,0,0,11,52,37,-2.2,2.2,26,3,22,4,4,3,110,1,6,
3.0,Brandin Podziemski,21.0,SG,12,11,385,1,48,48,3,0,-0.8,6.4,15,2,4,0,13,11,92,2,8,
4.0,Buddy Hield,32.0,SG,12,9,327,37,50,13,0,0,-1.6,3.3,6,5,7,1,4,1,51,1,5,
5.0,Stephen Curry,36.0,PG,8,8,281,100,0,0,0,0,3.1,11.6,13,10,5,0,7,4,100,2,1,
6.0,Moses Moody,22.0,SG,12,2,193,17,53,26,4,0,-7.2,-6.4,4,0,6,0,6,0,33,1,3,
7.0,Jonathan Kuminga,22.0,PF,8,1,187,0,0,0,58,42,-12.1,-13.8,8,5,6,0,15,0,26,2,9,
8.0,Gary Payton II,32.0,SG,11,1,180,44,56,0,0,0,-9.1,-9.0,2,1,9,2,0,1,44,0,2,
9.0,Quinten Post,24.0,PF,12,2,146,0,0,0,5,95,-3.0,-0.1,2,3,11,1,2,0,31,0,4,
10.0,Kevon Looney,28.0,C,12,0,120,0,0,0,0,100,-3.9,-1.2,0,1,12,1,4,0,10,0,3,
11.0,Trayce Jackson-Davis,24.0,C,9,3,80,0,0,0,0,100,-13.1,-11.9,1,0,9,0,6,0,5,1,1,
12.0,Gui Santos,22.0,PF,10,0,72,0,0,23,56,21,4.3,8.3,3,3,4,0,3,1,19,0,1,
13.0,Pat Spencer,28.0,PG,8,0,63,91,9,0,0,0,0.5,3.8,5,0,3,1,2,0,14,1,4,
14.0,Kevin Knox,25.0,SF,5,0,38,0,21,79,0,0,33.6,39.2,2,0,1,0,3,0,9,1,3,
15.0,Braxton Key,27.0,SF,5,0,23,0,2,35,63,0,30.6,35.0,1,2,1,0,0,0,2,0,1,
,Team Totals,,,12,12,2881,20,20,20,20,20,-2.9,-0.3,93,39,108,13,104,23,690,21,63,
