Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Stephen Curry,36.0,70,70,2252,564,1258,0.448,311,784,0.397,253,474,0.534,0.572,279,299,0.933,40,270,310,421,80,30,200,95,1718,0,"MVP-9,CPOY-5,AS,NBA2"
2.0,Draymond Green,34.0,68,66,1983,216,509,0.424,80,246,0.325,136,263,0.517,0.503,101,147,0.687,74,340,414,383,99,70,174,219,613,1,"DPOY-3,DEF1"
3.0,Buddy Hield,32.0,82,22,1863,328,786,0.417,203,549,0.37,125,237,0.527,0.546,53,64,0.828,51,213,264,134,69,23,91,132,912,0,
4.0,Brandin Podziemski,21.0,64,33,1716,280,629,0.445,115,309,0.372,165,320,0.516,0.537,72,95,0.758,65,260,325,220,69,13,75,95,747,0,
5.0,Moses Moody,22.0,74,34,1649,246,568,0.433,126,337,0.374,120,231,0.519,0.544,106,133,0.797,52,137,189,96,59,31,54,116,724,0,
6.0,Andrew Wiggins,29.0,43,43,1296,261,588,0.444,94,248,0.379,167,340,0.491,0.524,139,179,0.777,66,131,197,102,40,33,56,70,755,0,
7.0,Jonathan Kuminga,22.0,47,10,1144,258,568,0.454,46,151,0.305,212,417,0.508,0.495,157,235,0.668,56,161,217,104,38,21,71,90,719,0,
8.0,Kevon Looney,28.0,76,6,1142,143,278,0.514,2,5,0.4,141,273,0.516,0.518,56,99,0.566,185,277,462,118,46,37,39,154,344,0,
9.0,Jimmy Butler,35.0,30,30,980,159,334,0.476,19,68,0.279,140,266,0.526,0.504,201,231,0.87,70,95,165,178,50,8,44,29,538,2,
10.0,Trayce Jackson-Davis,24.0,62,37,967,174,302,0.576,0,3,0.0,174,299,0.582,0.576,59,102,0.578,122,189,311,104,23,38,45,73,407,0,
11.0,Gary Payton II,32.0,62,11,927,171,298,0.574,31,95,0.326,140,203,0.69,0.626,27,38,0.711,53,132,185,83,52,17,39,108,400,0,
12.0,Gui Santos,22.0,56,2,762,82,179,0.458,34,103,0.33,48,76,0.632,0.553,29,42,0.69,72,100,172,80,25,10,42,91,227,0,
13.0,Quinten Post,24.0,42,14,686,123,274,0.449,73,179,0.408,50,95,0.526,0.582,21,27,0.778,35,113,148,56,16,18,33,83,340,0,
14.0,Lindy Waters III,27.0,38,9,655,76,205,0.371,49,148,0.331,27,57,0.474,0.49,8,11,0.727,16,80,96,42,22,10,17,55,209,0,
15.0,Dennis Schröder,31.0,24,18,628,94,251,0.375,37,115,0.322,57,136,0.419,0.448,29,39,0.744,10,46,56,105,25,3,48,67,254,0,
16.0,Kyle Anderson,31.0,36,3,541,76,169,0.45,19,52,0.365,57,117,0.487,0.506,18,27,0.667,27,83,110,81,26,20,20,40,189,0,
17.0,Pat Spencer,28.0,39,0,250,41,101,0.406,5,22,0.227,36,79,0.456,0.431,11,15,0.733,15,31,46,48,14,3,18,20,98,0,
18.0,De'Anthony Melton,26.0,6,2,121,22,54,0.407,13,35,0.371,9,19,0.474,0.528,5,8,0.625,6,14,20,17,7,2,10,18,62,0,
19.0,Kevin Knox,25.0,14,0,84,18,36,0.5,4,15,0.267,14,21,0.667,0.556,6,8,0.75,7,10,17,5,2,4,4,6,46,0,
20.0,Jackson Rowe,28.0,6,0,52,8,17,0.471,3,10,0.3,5,7,0.714,0.559,3,6,0.5,3,8,11,4,4,0,1,4,22,0,
21.0,Yuri Collins,23.0,2,0,16,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,2,1,3,4,2,0,0,5,2,0,
22.0,Braxton Key,27.0,3,0,11,0,4,0.0,0,1,0.0,0,3,0.0,0.0,3,6,0.5,1,1,2,0,2,0,1,0,3,0,
23.0,Reece Beekman,23.0,2,0,4,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,1,0,1,1,1,0,0,1,2,0,
,Team Totals,,82,82,19729,3342,7412,0.451,1264,3475,0.364,2078,3937,0.528,0.536,1383,1811,0.764,1029,2692,3721,2386,771,391,1082,1571,9331,3,
