Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Stephen Curry,36.0,PG,70,70,2252,0.448,20.0,0.377,0.083,0.171,0.07,0.053,0.623,0.534,0.673,0.488,0.455,0.567,0.397,0.478,0.704,0.001,1,0.101,0.494,6,1,"MVP-9,CPOY-5,AS,NBA2"
2.0,Draymond Green,34.0,PF,68,66,1983,0.424,14.9,0.517,0.187,0.25,0.053,0.028,0.483,0.517,0.6,0.472,0.444,0.5,0.325,0.809,0.988,0.029,14,0.39,0.333,1,0,"DPOY-3,DEF1"
3.0,Buddy Hield,32.0,SG,82,22,1863,0.417,20.0,0.302,0.093,0.127,0.041,0.041,0.698,0.527,0.726,0.5,0.406,0.281,0.37,0.616,0.931,0.011,9,0.233,0.367,1,0,
4.0,Brandin Podziemski,21.0,SG,64,33,1716,0.445,17.2,0.509,0.111,0.2,0.135,0.062,0.491,0.516,0.671,0.508,0.482,0.333,0.372,0.552,0.843,0.002,0,0.172,0.396,4,0,
5.0,Moses Moody,22.0,SG,74,34,1649,0.433,17.0,0.407,0.137,0.201,0.055,0.014,0.593,0.519,0.718,0.509,0.194,0.0,0.374,0.667,0.968,0.033,17,0.368,0.435,0,0,
6.0,Andrew Wiggins,29.0,SF,43,43,1296,0.444,14.7,0.578,0.141,0.321,0.049,0.066,0.422,0.491,0.602,0.508,0.448,0.205,0.379,0.551,0.872,0.061,32,0.153,0.447,0,0,
7.0,Jonathan Kuminga,22.0,PF,47,10,1144,0.454,11.3,0.734,0.22,0.371,0.113,0.03,0.266,0.508,0.736,0.455,0.328,0.176,0.305,0.519,0.891,0.095,48,0.305,0.283,2,0,
8.0,Kevon Looney,28.0,C,76,6,1142,0.514,4.6,0.982,0.525,0.342,0.054,0.061,0.018,0.516,0.671,0.379,0.267,0.176,0.4,0.567,1.0,0.09,24,0.4,1.0,1,0,
9.0,Jimmy Butler,35.0,SF,30,30,980,0.476,9.9,0.796,0.281,0.335,0.123,0.057,0.204,0.526,0.723,0.429,0.488,0.211,0.279,0.586,0.895,0.087,26,0.456,0.355,1,0,
10.0,Trayce Jackson-Davis,24.0,C,62,37,967,0.576,3.4,0.99,0.49,0.49,0.003,0.007,0.01,0.582,0.703,0.473,0.0,0.0,0.0,0.799,,0.387,101,0.667,0.0,0,0,
11.0,Gary Payton II,32.0,SG,62,11,927,0.574,10.1,0.681,0.326,0.346,0.01,0.0,0.319,0.69,0.845,0.553,0.333,,0.326,0.821,0.968,0.128,32,0.537,0.412,0,0,
12.0,Gui Santos,22.0,PF,56,2,762,0.458,16.3,0.425,0.19,0.218,0.011,0.006,0.575,0.632,0.794,0.487,0.5,1.0,0.33,0.792,0.971,0.039,6,0.34,0.371,1,0,
13.0,Quinten Post,24.0,PF,42,14,686,0.449,18.5,0.347,0.128,0.182,0.015,0.022,0.653,0.526,0.543,0.5,0.75,0.5,0.408,0.82,1.0,0.033,7,0.268,0.417,1,0,
14.0,Lindy Waters III,27.0,SG,38,9,655,0.371,20.7,0.278,0.063,0.112,0.059,0.044,0.722,0.474,0.538,0.565,0.167,0.556,0.331,0.704,0.939,0.02,4,0.318,0.277,0,0,
15.0,Dennis Schröder,31.0,SG,24,18,628,0.375,18.2,0.542,0.016,0.227,0.155,0.143,0.458,0.419,0.75,0.404,0.462,0.361,0.322,0.281,0.892,0.0,0,0.078,0.444,1,0,
16.0,Kyle Anderson,31.0,PF,36,3,541,0.45,13.2,0.692,0.095,0.45,0.089,0.059,0.308,0.487,0.75,0.5,0.267,0.3,0.365,0.544,0.947,0.059,9,0.423,0.409,3,0,
17.0,Pat Spencer,28.0,PG,39,0,250,0.406,10.3,0.782,0.139,0.525,0.099,0.02,0.218,0.456,0.286,0.491,0.5,0.5,0.227,0.556,1.0,0.04,3,0.136,0.333,0,0,
18.0,De'Anthony Melton,26.0,SG,6,2,121,0.407,18.2,0.352,0.13,0.185,0.037,0.0,0.648,0.474,0.286,0.7,0.0,,0.371,0.444,0.923,0.037,2,0.114,0.75,0,0,
19.0,Kevin Knox,25.0,SF,14,0,84,0.5,13.4,0.583,0.194,0.306,0.056,0.028,0.417,0.667,0.714,0.727,0.0,1.0,0.267,0.643,1.0,0.111,4,0.4,0.167,0,0,
20.0,Jackson Rowe,28.0,PF,6,0,52,0.471,16.5,0.412,0.176,0.235,0.0,0.0,0.588,0.714,1.0,0.5,,,0.3,1.0,1.0,0.0,0,0.3,0.333,0,0,
21.0,Yuri Collins,23.0,PG,2,0,16,0.333,14.1,1.0,0.0,0.0,0.667,0.333,0.0,0.333,,,0.0,1.0,,0.0,,0.0,0,,,0,0,
22.0,Braxton Key,27.0,SF,3,0,11,0.0,11.5,0.75,0.0,0.5,0.25,0.0,0.25,0.0,,0.0,0.0,,0.0,,,0.25,0,0.0,,0,0,
23.0,Reece Beekman,23.0,PG,2,0,4,1.0,3.3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,,,,1.0,,0.0,0,,,0,0,
