Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Jimmy Butler,35.0,11,11,397,68,152,0.447,11,36,0.306,57,116,0.491,0.484,64,80,0.8,26,47,73,57,14,3,13,19,211,0,
2.0,Draymond Green,34.0,12,12,389,42,108,0.389,16,60,0.267,26,48,0.542,0.463,9,13,0.692,9,57,66,46,17,11,36,44,109,0,
3.0,Brandin Podziemski,21.0,12,11,385,48,132,0.364,22,67,0.328,26,65,0.4,0.447,17,24,0.708,16,44,60,37,15,2,18,18,135,0,
4.0,Buddy Hield,32.0,12,9,327,52,125,0.416,33,77,0.429,19,48,0.396,0.548,13,14,0.929,18,24,42,21,14,5,13,24,150,0,
5.0,Stephen Curry,36.0,8,8,281,62,130,0.477,32,80,0.4,30,50,0.6,0.6,25,28,0.893,2,40,42,41,8,6,27,13,181,0,
6.0,Moses Moody,22.0,12,2,193,28,80,0.35,15,45,0.333,13,35,0.371,0.444,14,17,0.824,9,17,26,14,6,3,4,15,85,0,
7.0,Jonathan Kuminga,22.0,8,1,187,45,93,0.484,10,25,0.4,35,68,0.515,0.538,22,31,0.71,7,13,20,10,4,4,13,13,122,0,
8.0,Gary Payton II,32.0,11,1,180,21,47,0.447,9,23,0.391,12,24,0.5,0.543,0,0,,10,14,24,16,10,0,6,21,51,0,
9.0,Quinten Post,24.0,12,2,146,16,48,0.333,10,32,0.313,6,16,0.375,0.438,3,4,0.75,6,22,28,12,3,3,6,20,45,0,
10.0,Kevon Looney,28.0,12,0,120,10,23,0.435,0,0,,10,23,0.435,0.435,6,8,0.75,17,26,43,4,5,4,2,27,26,0,
11.0,Trayce Jackson-Davis,24.0,9,3,80,16,18,0.889,0,0,,16,18,0.889,0.889,5,13,0.385,9,12,21,2,3,2,1,15,37,0,
12.0,Gui Santos,22.0,10,0,72,9,17,0.529,4,10,0.4,5,7,0.714,0.647,4,6,0.667,3,9,12,8,3,1,6,10,26,0,
13.0,Pat Spencer,28.0,8,0,63,16,25,0.64,1,3,0.333,15,22,0.682,0.66,3,3,1.0,5,6,11,6,3,0,6,9,36,0,
14.0,Kevin Knox,25.0,5,0,38,8,20,0.4,1,6,0.167,7,14,0.5,0.425,4,5,0.8,3,4,7,4,0,1,2,2,21,0,
15.0,Braxton Key,27.0,5,0,23,1,8,0.125,0,1,0.0,1,7,0.143,0.125,0,0,,5,4,9,1,2,2,3,4,2,0,
,Team Totals,,12,12,2881,442,1026,0.431,164,465,0.353,278,561,0.496,0.511,189,246,0.768,145,339,484,279,107,47,156,254,1237,0,
