Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jimmy Butler,35,11,11,397,8.8,19.6,0.447,1.4,4.6,0.306,7.3,14.9,0.491,0.484,8.2,10.3,0.8,3.3,6.0,9.4,7.3,1.8,0.4,1.7,2.4,27.2,127,114,
2,Draymond Green,34,12,12,389,5.5,14.2,0.389,2.1,7.9,0.267,3.4,6.3,0.542,0.463,1.2,1.7,0.692,1.2,7.5,8.7,6.0,2.2,1.4,4.7,5.8,14.3,89,111,
3,Brandin Podziemski,21,12,11,385,6.4,17.5,0.364,2.9,8.9,0.328,3.5,8.6,0.4,0.447,2.3,3.2,0.708,2.1,5.8,8.0,4.9,2.0,0.3,2.4,2.4,17.9,102,114,
4,Buddy Hield,32,12,9,327,8.1,19.5,0.416,5.2,12.0,0.429,3.0,7.5,0.396,0.548,2.0,2.2,0.929,2.8,3.8,6.6,3.3,2.2,0.8,2.0,3.8,23.4,116,114,
5,Stephen Curry,36,8,8,281,11.3,23.6,0.477,5.8,14.5,0.4,5.5,9.1,0.6,0.6,4.5,5.1,0.893,0.4,7.3,7.6,7.5,1.5,1.1,4.9,2.4,32.9,116,113,
6,Moses Moody,22,12,2,193,7.4,21.2,0.35,4.0,11.9,0.333,3.4,9.3,0.371,0.444,3.7,4.5,0.824,2.4,4.5,6.9,3.7,1.6,0.8,1.1,4.0,22.5,110,115,
7,Jonathan Kuminga,22,8,1,187,12.3,25.4,0.484,2.7,6.8,0.4,9.6,18.6,0.515,0.538,6.0,8.5,0.71,1.9,3.6,5.5,2.7,1.1,1.1,3.6,3.6,33.3,108,117,
8,Gary Payton II,32,11,1,180,6.0,13.3,0.447,2.6,6.5,0.391,3.4,6.8,0.5,0.543,0.0,0.0,,2.8,4.0,6.8,4.5,2.8,0.0,1.7,6.0,14.5,116,113,
9,Quinten Post,24,12,2,146,5.6,16.8,0.333,3.5,11.2,0.313,2.1,5.6,0.375,0.438,1.0,1.4,0.75,2.1,7.7,9.8,4.2,1.0,1.0,2.1,7.0,15.7,99,113,
10,Kevon Looney,28,12,0,120,4.3,9.8,0.435,0.0,0.0,,4.3,9.8,0.435,0.435,2.6,3.4,0.75,7.2,11.1,18.3,1.7,2.1,1.7,0.9,11.5,11.1,124,108,
11,Trayce Jackson-Davis,24,9,3,80,10.2,11.5,0.889,0.0,0.0,,10.2,11.5,0.889,0.889,3.2,8.3,0.385,5.7,7.7,13.4,1.3,1.9,1.3,0.6,9.6,23.6,154,111,
12,Gui Santos,22,10,0,72,6.4,12.1,0.529,2.8,7.1,0.4,3.5,5.0,0.714,0.647,2.8,4.3,0.667,2.1,6.4,8.5,5.7,2.1,0.7,4.3,7.1,18.5,114,112,
13,Pat Spencer,28,8,0,63,13.0,20.3,0.64,0.8,2.4,0.333,12.2,17.8,0.682,0.66,2.4,2.4,1.0,4.1,4.9,8.9,4.9,2.4,0.0,4.9,7.3,29.2,118,114,
14,Kevin Knox,25,5,0,38,10.8,26.9,0.4,1.3,8.1,0.167,9.4,18.8,0.5,0.425,5.4,6.7,0.8,4.0,5.4,9.4,5.4,0.0,1.3,2.7,2.7,28.2,104,118,
15,Braxton Key,27,5,0,23,2.2,17.8,0.125,0.0,2.2,0.0,2.2,15.6,0.143,0.125,0.0,0.0,,11.1,8.9,20.0,2.2,4.4,4.4,6.7,8.9,4.4,52,101,
