Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Kyle Anderson,31.0,PF,36,3,541,0.45,0.487,0.365,0.506,0.667,0.522,0.16,0.308,96,89,101.0,93,85.0,91,66,73,-12.6,-19.4,
2.0,Reece Beekman,23.0,PG,2,0,4,1.0,1.0,,1.0,,1.0,0.0,0.0,214,183,,184,,174,0,0,0.9,0.8,
3.0,Jimmy Butler,35.0,SF,30,30,980,0.476,0.526,0.279,0.504,0.87,0.617,0.692,0.204,102,97,78.0,93,112.0,107,285,48,-25.8,36.0,
4.0,Yuri Collins,23.0,PG,2,0,16,0.333,0.333,,0.333,,0.333,0.0,0.0,71,61,,61,,58,0,0,-1.3,-1.5,
5.0,Stephen Curry,36.0,PG,70,70,2252,0.448,0.534,0.397,0.572,0.933,0.618,0.238,0.623,96,98,110.0,105,120.0,107,98,148,72.6,116.7,"MVP-9,CPOY-5,AS,NBA2"
6.0,Draymond Green,34.0,PF,68,66,1983,0.424,0.517,0.325,0.503,0.687,0.534,0.289,0.483,91,95,90.0,93,88.0,93,119,115,-40.8,-48.1,"DPOY-3,DEF1"
7.0,Buddy Hield,32.0,SG,82,22,1863,0.417,0.527,0.37,0.546,0.828,0.56,0.081,0.698,89,97,103.0,101,106.0,97,34,166,5.3,-26.2,
8.0,Trayce Jackson-Davis,24.0,C,62,37,967,0.576,0.582,0.0,0.576,0.578,0.587,0.338,0.01,123,107,0.0,106,74.0,102,139,2,20.0,7.3,
9.0,Braxton Key,27.0,SF,3,0,11,0.0,0.0,0.0,0.0,0.5,0.226,1.5,0.25,0,0,0.0,0,64.0,39,618,59,-4.3,-4.7,
10.0,Kevin Knox,25.0,SF,14,0,84,0.5,0.667,0.267,0.556,0.75,0.582,0.222,0.417,107,122,74.0,102,96.0,101,92,99,0.9,0.5,
11.0,Jonathan Kuminga,22.0,PF,47,10,1144,0.454,0.508,0.305,0.495,0.668,0.535,0.414,0.266,97,93,85.0,91,86.0,93,170,63,-54.9,-54.7,
12.0,Kevon Looney,28.0,C,76,6,1142,0.514,0.516,0.4,0.518,0.566,0.535,0.356,0.018,110,95,111.0,95,73.0,93,147,4,-13.9,-26.6,
13.0,De'Anthony Melton,26.0,SG,6,2,121,0.407,0.474,0.371,0.528,0.625,0.539,0.148,0.648,87,87,103.0,97,80.0,94,61,154,-1.7,-4.3,
14.0,Moses Moody,22.0,SG,74,34,1649,0.433,0.519,0.374,0.544,0.797,0.578,0.234,0.593,93,95,104.0,100,102.0,100,96,141,1.1,2.0,
15.0,Gary Payton II,32.0,SG,62,11,927,0.574,0.69,0.326,0.626,0.711,0.635,0.128,0.319,123,127,91.0,115,91.0,110,53,76,49.3,37.3,
16.0,Brandin Podziemski,21.0,SG,64,33,1716,0.445,0.516,0.372,0.537,0.758,0.557,0.151,0.491,95,95,103.0,99,97.0,97,62,117,-8.2,-26.0,
17.0,Quinten Post,24.0,PF,42,14,686,0.449,0.526,0.408,0.582,0.778,0.595,0.099,0.653,96,97,113.0,107,100.0,103,41,155,21.4,10.6,
18.0,Jackson Rowe,28.0,PF,6,0,52,0.471,0.714,0.3,0.559,0.5,0.56,0.353,0.588,101,131,83.0,103,64.0,97,145,140,0.5,-0.6,
19.0,Gui Santos,22.0,PF,56,2,762,0.458,0.632,0.33,0.553,0.69,0.575,0.235,0.575,98,116,92.0,102,89.0,100,97,137,3.6,-0.6,
20.0,Dennis Schröder,31.0,SG,24,18,628,0.375,0.419,0.322,0.448,0.744,0.474,0.155,0.458,80,77,89.0,83,95.0,82,64,109,-47.6,-55.0,
21.0,Pat Spencer,28.0,PG,39,0,250,0.406,0.456,0.227,0.431,0.733,0.455,0.149,0.218,87,84,63.0,79,94.0,79,61,52,-22.7,-26.0,
22.0,Lindy Waters III,27.0,SG,38,9,655,0.371,0.474,0.331,0.49,0.727,0.498,0.054,0.722,79,87,92.0,90,93.0,86,22,171,-21.7,-32.8,
23.0,Andrew Wiggins,29.0,SF,43,43,1296,0.444,0.491,0.379,0.524,0.777,0.566,0.304,0.422,95,90,105.0,96,100.0,98,125,100,-22.6,-13.4,
,Team Totals,,,82,82,19729,0.451,0.528,0.364,0.536,0.764,0.568,0.244,0.469,97,97,101.0,99,98.0,99,101,111,-102.5,-128.7,
