unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Ajay Mitchell,31:24,5,12,.417,2,2,1.000,6,6,1.000,1,4,5,10,3,1,2,1,18,21.8,+26,True,,OKC,SAC,SAC,OKC,False,True,0c6b587e791d564530e17de73d55bc65e0fe7bf1,202511070SAC,"Oklahoma City Thunder at Sacramento Kings Box Score, November 7, 2025",2026-01-20T13:55:04.071351,box-OKC-game-basic
Isaiah Hartenstein,30:37,14,17,.824,0,0,,5,6,.833,3,16,19,3,1,3,2,2,33,35.6,+32,True,,OKC,SAC,SAC,OKC,False,True,8f0fe3b60de1d086e848e2863fe0708073154f17,202511070SAC,"Oklahoma City Thunder at Sacramento Kings Box Score, November 7, 2025",2026-01-20T13:55:04.071351,box-OKC-game-basic
Shai Gilgeous-Alexander,29:27,12,20,.600,2,6,.333,4,4,1.000,0,1,1,3,2,1,1,2,30,24.1,+10,True,,OKC,SAC,SAC,OKC,False,True,9929ebd1a31219b4066a4c49a5e579151ecdf37a,202511070SAC,"Oklahoma City Thunder at Sacramento Kings Box Score, November 7, 2025",2026-01-20T13:55:04.071351,box-OKC-game-basic
Cason Wallace,27:16,6,8,.750,3,4,.750,0,0,,1,1,2,2,1,0,0,0,15,15.2,+17,True,,OKC,SAC,SAC,OKC,False,True,14f49a13ecb30334324789c64d93b9bc78627405,202511070SAC,"Oklahoma City Thunder at Sacramento Kings Box Score, November 7, 2025",2026-01-20T13:55:04.071351,box-OKC-game-basic
Chet Holmgren,21:25,4,9,.444,0,4,.000,2,2,1.000,2,5,7,1,0,1,2,5,10,5.6,+19,True,,OKC,SAC,SAC,OKC,False,True,493bd06eed85318ac3486be6897522387473b835,202511070SAC,"Oklahoma City Thunder at Sacramento Kings Box Score, November 7, 2025",2026-01-20T13:55:04.071351,box-OKC-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,OKC,SAC,SAC,OKC,False,True,db9f0d2d8e35bf9bfe5484c18ccce60135394ec5,202511070SAC,"Oklahoma City Thunder at Sacramento Kings Box Score, November 7, 2025",2026-01-20T13:55:04.071351,box-OKC-game-basic
Isaiah Joe,27:50,4,8,.500,3,6,.500,3,4,.750,1,5,6,1,1,0,2,2,14,10.7,+14,True,,OKC,SAC,SAC,OKC,False,True,1a91c07f737d6a957c31c4d49b53cfd07f887819,202511070SAC,"Oklahoma City Thunder at Sacramento Kings Box Score, November 7, 2025",2026-01-20T13:55:04.071351,box-OKC-game-basic
Alex Caruso,21:58,1,3,.333,0,1,.000,1,2,.500,0,2,2,5,1,0,0,0,3,6.0,+16,True,,OKC,SAC,SAC,OKC,False,True,e7a726e74ef27fd3aff09936704597316812d5e1,202511070SAC,"Oklahoma City Thunder at Sacramento Kings Box Score, November 7, 2025",2026-01-20T13:55:04.071351,box-OKC-game-basic
Jaylin Williams,21:24,2,7,.286,2,7,.286,0,0,,0,3,3,1,0,2,1,1,6,3.5,+8,True,,OKC,SAC,SAC,OKC,False,True,abeeba46c0529e5be6811a39d64df3cf8a64daa4,202511070SAC,"Oklahoma City Thunder at Sacramento Kings Box Score, November 7, 2025",2026-01-20T13:55:04.071351,box-OKC-game-basic
Ousmane Dieng,16:32,1,5,.200,1,3,.333,0,0,,0,5,5,1,0,0,0,1,3,1.7,+17,True,,OKC,SAC,SAC,OKC,False,True,fdba5ff13e9af0b71985dbbe2478aba0bc221951,202511070SAC,"Oklahoma City Thunder at Sacramento Kings Box Score, November 7, 2025",2026-01-20T13:55:04.071351,box-OKC-game-basic
Chris Youngblood,7:55,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,2,0,-2.2,-5,True,,OKC,SAC,SAC,OKC,False,True,4809157789dce08b28403a18f0366812fc111d4c,202511070SAC,"Oklahoma City Thunder at Sacramento Kings Box Score, November 7, 2025",2026-01-20T13:55:04.071351,box-OKC-game-basic
Brooks Barnhizer,4:12,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,0,0,-0.4,+1,True,,OKC,SAC,SAC,OKC,False,True,427f116021472da32baa1e267365f88a714d9b16,202511070SAC,"Oklahoma City Thunder at Sacramento Kings Box Score, November 7, 2025",2026-01-20T13:55:04.071351,box-OKC-game-basic
Luguentz Dort,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,OKC,SAC,SAC,OKC,False,True,09c7e9cf45723c01ca3913eec7d1e8ac954fd46f,202511070SAC,"Oklahoma City Thunder at Sacramento Kings Box Score, November 7, 2025",2026-01-20T13:55:04.071351,box-OKC-game-basic
Team Totals,240,49,91,.538,13,35,.371,21,24,.875,8,44,52,27,9,8,11,16,132,,,True,,OKC,SAC,SAC,OKC,False,True,84d64a646d2c7b453cab486f52f3d59bc9ebad3e,202511070SAC,"Oklahoma City Thunder at Sacramento Kings Box Score, November 7, 2025",2026-01-20T13:55:04.071351,box-OKC-game-basic
