unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Shai Gilgeous-Alexander,35:19,11,22,.500,3,9,.333,10,11,.909,1,6,7,6,2,0,1,0,35,31.3,+28,True,,OKC,MEM,MEM,OKC,False,True,9929ebd1a31219b4066a4c49a5e579151ecdf37a,202511090MEM,"Oklahoma City Thunder at Memphis Grizzlies Box Score, November 9, 2025",2026-01-20T13:56:22.066303,box-OKC-game-basic
Cason Wallace,34:12,2,10,.200,1,7,.143,1,1,1.000,1,3,4,1,2,0,0,1,6,3.7,+19,True,,OKC,MEM,MEM,OKC,False,True,14f49a13ecb30334324789c64d93b9bc78627405,202511090MEM,"Oklahoma City Thunder at Memphis Grizzlies Box Score, November 9, 2025",2026-01-20T13:56:22.066303,box-OKC-game-basic
Ajay Mitchell,31:57,8,15,.533,2,3,.667,3,4,.750,0,6,6,4,3,0,0,2,21,20.1,+9,True,,OKC,MEM,MEM,OKC,False,True,0c6b587e791d564530e17de73d55bc65e0fe7bf1,202511090MEM,"Oklahoma City Thunder at Memphis Grizzlies Box Score, November 9, 2025",2026-01-20T13:56:22.066303,box-OKC-game-basic
Isaiah Hartenstein,30:17,8,11,.727,0,0,,2,4,.500,4,9,13,2,0,1,3,5,18,15.3,+8,True,,OKC,MEM,MEM,OKC,False,True,8f0fe3b60de1d086e848e2863fe0708073154f17,202511090MEM,"Oklahoma City Thunder at Memphis Grizzlies Box Score, November 9, 2025",2026-01-20T13:56:22.066303,box-OKC-game-basic
Chet Holmgren,30:08,8,14,.571,1,4,.250,4,4,1.000,0,7,7,2,1,0,0,4,21,17.3,+14,True,,OKC,MEM,MEM,OKC,False,True,493bd06eed85318ac3486be6897522387473b835,202511090MEM,"Oklahoma City Thunder at Memphis Grizzlies Box Score, November 9, 2025",2026-01-20T13:56:22.066303,box-OKC-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,OKC,MEM,MEM,OKC,False,True,db9f0d2d8e35bf9bfe5484c18ccce60135394ec5,202511090MEM,"Oklahoma City Thunder at Memphis Grizzlies Box Score, November 9, 2025",2026-01-20T13:56:22.066303,box-OKC-game-basic
Isaiah Joe,21:22,3,10,.300,2,7,.286,0,0,,1,1,2,0,0,1,0,1,8,3.5,+3,True,,OKC,MEM,MEM,OKC,False,True,1a91c07f737d6a957c31c4d49b53cfd07f887819,202511090MEM,"Oklahoma City Thunder at Memphis Grizzlies Box Score, November 9, 2025",2026-01-20T13:56:22.066303,box-OKC-game-basic
Alex Caruso,20:59,1,6,.167,1,6,.167,2,2,1.000,1,3,4,2,1,0,2,0,5,3.2,-5,True,,OKC,MEM,MEM,OKC,False,True,e7a726e74ef27fd3aff09936704597316812d5e1,202511090MEM,"Oklahoma City Thunder at Memphis Grizzlies Box Score, November 9, 2025",2026-01-20T13:56:22.066303,box-OKC-game-basic
Jaylin Williams,16:45,0,5,.000,0,5,.000,0,0,,0,3,3,1,0,0,0,2,0,-2.7,+7,True,,OKC,MEM,MEM,OKC,False,True,abeeba46c0529e5be6811a39d64df3cf8a64daa4,202511090MEM,"Oklahoma City Thunder at Memphis Grizzlies Box Score, November 9, 2025",2026-01-20T13:56:22.066303,box-OKC-game-basic
Ousmane Dieng,7:09,0,1,.000,0,1,.000,0,0,,0,1,1,0,1,0,0,0,0,0.6,-12,True,,OKC,MEM,MEM,OKC,False,True,fdba5ff13e9af0b71985dbbe2478aba0bc221951,202511090MEM,"Oklahoma City Thunder at Memphis Grizzlies Box Score, November 9, 2025",2026-01-20T13:56:22.066303,box-OKC-game-basic
Brooks Barnhizer,7:02,0,1,.000,0,1,.000,0,0,,1,3,4,1,0,1,0,1,0,1.9,+10,True,,OKC,MEM,MEM,OKC,False,True,427f116021472da32baa1e267365f88a714d9b16,202511090MEM,"Oklahoma City Thunder at Memphis Grizzlies Box Score, November 9, 2025",2026-01-20T13:56:22.066303,box-OKC-game-basic
Chris Youngblood,4:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-11,True,,OKC,MEM,MEM,OKC,False,True,4809157789dce08b28403a18f0366812fc111d4c,202511090MEM,"Oklahoma City Thunder at Memphis Grizzlies Box Score, November 9, 2025",2026-01-20T13:56:22.066303,box-OKC-game-basic
Luguentz Dort,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,False,coach_decision,OKC,MEM,MEM,OKC,False,True,09c7e9cf45723c01ca3913eec7d1e8ac954fd46f,202511090MEM,"Oklahoma City Thunder at Memphis Grizzlies Box Score, November 9, 2025",2026-01-20T13:56:22.066303,box-OKC-game-basic
Team Totals,240,41,95,.432,10,43,.233,22,26,.846,9,42,51,19,10,3,6,17,114,,,True,,OKC,MEM,MEM,OKC,False,True,84d64a646d2c7b453cab486f52f3d59bc9ebad3e,202511090MEM,"Oklahoma City Thunder at Memphis Grizzlies Box Score, November 9, 2025",2026-01-20T13:56:22.066303,box-OKC-game-basic
