team,player,image_url,file_path
DetroitPistons,Cade Cunningham,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432166.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\cade_cunningham.png
DetroitPistons,Jalen Duren,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433621.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\jalen_duren.png
DetroitPistons,Javonte Green,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2596112.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\javonte_green.png
DetroitPistons,Tobias Harris,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/6440.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\tobias_harris.png
DetroitPistons,Ronald Holland II,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683771.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\ronald_holland_ii.png
DetroitPistons,Jaden Ivey,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433218.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\jaden_ivey.png
DetroitPistons,Daniss Jenkins,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5107199.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\daniss_jenkins.png
DetroitPistons,Isaac Jones,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5107818.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\isaac_jones.png
DetroitPistons,Bobi Klintman,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4906923.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\bobi_klintman.png
DetroitPistons,Chaz Lanier,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4700852.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\chaz_lanier.png
DetroitPistons,Caris LeVert,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2991043.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\caris_levert.png
DetroitPistons,Wendell Moore Jr.,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4592187.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\wendell_moore_jr.png
DetroitPistons,Paul Reed,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278562.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\paul_reed.png
DetroitPistons,Duncan Robinson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3157465.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\duncan_robinson.png
DetroitPistons,Marcus Sasser,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432107.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\marcus_sasser.png
DetroitPistons,Tolu Smith,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397882.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\tolu_smith.png
DetroitPistons,Isaiah Stewart,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432810.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\isaiah_stewart.png
DetroitPistons,Ausar Thompson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4684742.png&h=80&w=110&scale=crop,nba_rosters\detroitpistons\ausar_thompson.png
