Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Damian Lillard,30.0,PG,6,6,248,100,0,0,0,0,5.5,47.0,8,3,3,1,14,5,148,3,8,
2.0,CJ McCollum,29.0,SG,6,6,240,0,94,6,0,0,-2.0,-1.2,5,6,8,0,6,0,63,1,6,
3.0,Robert Covington,30.0,PF,6,6,228,0,0,12,88,0,6.8,37.3,4,1,8,2,4,1,18,0,1,
4.0,Norman Powell,27.0,SF,6,6,216,0,0,100,0,0,1.6,12.5,3,3,6,0,10,0,32,2,6,
5.0,Jusuf Nurkić,26.0,C,6,6,173,0,0,0,0,100,12.0,33.7,4,3,9,6,14,2,37,5,4,
6.0,Carmelo Anthony,36.0,PF,6,0,143,0,0,0,58,42,-18.7,-32.1,3,2,4,0,5,2,23,3,1,
7.0,Anfernee Simons,21.0,SG,6,0,107,40,60,0,0,0,-21.7,-31.0,0,1,3,0,0,0,13,0,0,
8.0,Enes Freedom,28.0,C,5,0,56,0,0,0,0,100,-31.3,-35.9,0,1,3,2,0,0,0,0,1,
9.0,Rondae Hollis-Jefferson,26.0,PF,5,0,36,0,0,84,16,0,-20.6,-20.9,0,0,4,0,2,1,0,1,0,
10.0,Derrick Jones Jr.,23.0,SF,2,0,10,0,42,58,0,0,17.1,19.6,0,0,0,0,0,0,0,0,0,
11.0,Nassir Little,20.0,PF,3,0,9,0,39,6,55,0,-16.4,-15.2,0,1,0,0,2,0,0,0,0,
12.0,CJ Elleby,20.0,SF,2,0,8,45,0,55,0,0,-6.7,-5.1,1,0,0,0,0,0,2,0,0,
13.0,T.J. Leaf,23.0,PF,3,0,7,0,0,0,48,52,-16.4,-15.0,0,0,0,0,0,0,0,0,0,
14.0,Keljin Blevins,25.0,SF,2,0,4,87,13,0,0,0,-44.6,-43.4,0,0,1,0,0,0,0,0,0,
15.0,Harry Giles,22.0,C,1,0,4,0,0,0,0,100,16.7,18.6,1,2,0,0,0,0,0,0,0,
,Team Totals,,,6,6,1489,20,20,20,20,20,-2.0,11.8,29,23,49,11,57,11,336,15,27,
