Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Damian Lillard,30,PG,6,6,248,9.0,19.5,0.463,5.1,11.3,0.449,3.9,8.1,0.482,0.593,6.8,7.3,0.94,0.1,3.6,3.8,8.9,0.9,0.6,1.9,1.3,29.9,
2,CJ McCollum,29,SG,6,6,240,7.5,17.1,0.439,2.1,6.3,0.333,5.4,10.8,0.5,0.5,1.5,1.9,0.769,0.9,4.5,5.4,3.9,0.3,0.6,1.8,3.7,18.6,
3,Robert Covington,30,PF,6,6,228,2.8,5.7,0.5,1.7,3.5,0.5,1.1,2.2,0.5,0.653,1.4,1.6,0.9,1.4,6.0,7.4,1.1,1.4,0.9,1.3,3.2,8.8,
4,Norman Powell,27,SF,6,6,216,6.3,12.7,0.5,1.7,4.3,0.385,4.7,8.3,0.56,0.566,2.7,3.0,0.889,0.5,1.7,2.2,2.0,0.8,1.0,1.2,2.8,17.0,
5,Jusuf Nurkić,26,C,6,6,173,6.2,11.4,0.545,0.2,1.0,0.2,6.0,10.4,0.58,0.555,3.7,5.2,0.72,3.7,9.2,12.9,3.3,0.6,1.5,2.9,6.2,16.4,
6,Carmelo Anthony,36,PF,6,0,143,6.3,15.1,0.417,3.5,9.3,0.378,2.8,5.8,0.478,0.533,2.5,2.8,0.909,0.5,4.3,4.8,2.3,0.5,0.3,1.8,3.8,18.6,
7,Anfernee Simons,21,SG,6,0,107,4.7,8.4,0.56,3.7,6.1,0.611,1.0,2.4,0.429,0.78,0.0,0.0,,1.0,4.4,5.4,1.7,0.7,0.3,0.3,2.0,13.1,
8,Enes Freedom,28,C,5,0,56,2.6,5.1,0.5,0.0,0.0,,2.6,5.1,0.5,0.5,1.3,1.3,1.0,3.9,4.5,8.4,0.0,0.0,1.3,1.9,5.8,6.4,
9,Rondae Hollis-Jefferson,26,PF,5,0,36,4.0,5.0,0.8,0.0,0.0,,4.0,5.0,0.8,0.8,2.0,3.0,0.667,3.0,5.0,8.0,0.0,1.0,1.0,0.0,5.0,10.0,
10,Derrick Jones Jr.,23,SF,2,0,10,7.2,18.0,0.4,0.0,7.2,0.0,7.2,10.8,0.667,0.4,0.0,0.0,,0.0,0.0,0.0,0.0,3.6,0.0,0.0,7.2,14.4,
11,Nassir Little,20,PF,3,0,9,4.0,16.0,0.25,4.0,16.0,0.25,0.0,0.0,,0.375,8.0,16.0,0.5,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,20.0,
12,CJ Elleby,20,SF,2,0,8,0.0,4.5,0.0,0.0,0.0,,0.0,4.5,0.0,0.0,0.0,0.0,,4.5,9.0,13.5,4.5,0.0,0.0,4.5,0.0,0.0,
13,T.J. Leaf,23,PF,3,0,7,15.4,20.6,0.75,0.0,0.0,,15.4,20.6,0.75,0.75,0.0,0.0,,10.3,5.1,15.4,0.0,0.0,0.0,0.0,0.0,30.9,
14,Keljin Blevins,25,SF,2,0,4,9.0,18.0,0.5,0.0,9.0,0.0,9.0,9.0,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,
15,Harry Giles,22,C,1,0,4,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,,18.0,9.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,
