Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Damian Lillard,30.0,PG,67,67,2398,0.451,17.9,0.472,0.238,0.096,0.044,0.094,0.528,0.519,0.631,0.359,0.441,0.437,0.391,0.177,0.393,0.015,19,0.038,0.185,4,0,"MVP-7,AS,NBA2"
2.0,Robert Covington,30.0,PF,70,70,2243,0.401,19.6,0.301,0.181,0.075,0.016,0.029,0.699,0.451,0.587,0.211,0.125,0.4,0.379,0.652,0.948,0.031,10,0.126,0.244,1,0,
3.0,Enes Freedom,28.0,C,72,35,1758,0.604,2.7,0.993,0.695,0.275,0.016,0.007,0.007,0.607,0.695,0.416,0.222,0.25,0.25,0.459,1.0,0.032,16,0.0,,1,0,6MOY-10
4.0,Carmelo Anthony,36.0,PF,69,3,1690,0.421,18.1,0.582,0.062,0.08,0.236,0.205,0.418,0.429,0.5,0.403,0.448,0.396,0.409,0.278,0.782,0.012,8,0.197,0.438,0,0,6MOY-7
5.0,CJ McCollum,29.0,SG,47,47,1600,0.458,17.5,0.525,0.106,0.152,0.14,0.127,0.475,0.509,0.596,0.455,0.5,0.509,0.402,0.301,0.615,0.003,2,0.143,0.45,0,0,
6.0,Derrick Jones Jr.,23.0,SF,58,43,1318,0.484,12.0,0.553,0.467,0.079,0.003,0.003,0.447,0.619,0.662,0.375,1.0,0.0,0.316,0.673,0.977,0.197,50,0.522,0.31,1,0,
7.0,Gary Trent Jr.,22.0,SG,41,23,1262,0.414,19.2,0.418,0.105,0.09,0.101,0.122,0.582,0.438,0.673,0.319,0.396,0.359,0.397,0.49,0.835,0.011,5,0.197,0.45,1,0,
8.0,Anfernee Simons,21.0,SG,64,0,1104,0.419,20.7,0.297,0.08,0.11,0.042,0.065,0.703,0.403,0.531,0.295,0.412,0.423,0.426,0.125,0.683,0.01,3,0.152,0.535,0,0,
9.0,Norman Powell,27.0,SF,27,27,928,0.443,13.7,0.582,0.29,0.176,0.071,0.045,0.418,0.502,0.647,0.323,0.44,0.375,0.361,0.534,0.887,0.043,13,0.299,0.523,1,0,
10.0,Jusuf Nurkić,26.0,C,37,37,880,0.514,5.7,0.91,0.565,0.27,0.042,0.033,0.09,0.525,0.596,0.433,0.5,0.091,0.4,0.711,0.917,0.093,28,0.0,,1,0,
11.0,Rodney Hood,28.0,SF,38,5,726,0.363,16.7,0.582,0.095,0.164,0.204,0.119,0.418,0.41,0.526,0.273,0.439,0.458,0.298,0.313,0.76,0.015,2,0.321,0.222,0,0,
12.0,Nassir Little,20.0,PF,48,2,640,0.467,15.6,0.521,0.269,0.114,0.054,0.084,0.479,0.575,0.689,0.526,0.444,0.357,0.35,0.56,0.821,0.09,13,0.163,0.385,0,0,
13.0,Harry Giles,22.0,C,38,0,348,0.433,10.4,0.763,0.392,0.186,0.093,0.093,0.237,0.459,0.605,0.333,0.0,0.556,0.348,0.412,1.0,0.113,9,0.174,0.75,0,0,
14.0,CJ Elleby,20.0,SF,30,0,192,0.379,16.4,0.485,0.242,0.091,0.076,0.076,0.515,0.563,0.75,0.0,0.6,0.6,0.206,0.444,0.714,0.045,3,0.176,0.5,0,0,
15.0,Rondae Hollis-Jefferson,26.0,PF,11,1,107,0.5,4.6,0.944,0.556,0.333,0.056,0.0,0.056,0.529,0.5,0.5,1.0,,0.0,0.444,,0.056,1,1.0,0.0,0,0,
16.0,Keljin Blevins,25.0,SF,17,0,75,0.25,12.5,0.6,0.2,0.35,0.05,0.0,0.4,0.25,0.5,0.143,0.0,,0.25,0.0,1.0,0.0,0,0.125,0.0,0,0,
17.0,T.J. Leaf,23.0,PF,7,0,35,0.5,2.9,1.0,0.7,0.2,0.1,0.0,0.0,0.5,0.571,0.5,0.0,,,0.6,,0.1,1,,,0,0,
,Team Totals,,,72,72,17304,0.453,13.3,0.552,0.244,0.133,0.085,0.089,0.448,0.509,0.637,0.378,0.439,0.422,0.385,0.405,0.693,0.033,183,0.159,0.393,10,0,
