Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Damian Lillard,30.0,PG,6,6,248,30.4,0.66,0.582,0.373,0.5,11.4,6.1,41.3,1.2,1.5,7.7,30.7,1.5,0.0,1.5,0.286,12.2,0.0,12.2,0.8,
2.0,CJ McCollum,29.0,SG,6,6,240,12.8,0.518,0.368,0.114,3.0,14.1,8.7,17.0,0.4,1.5,9.1,24.7,0.1,0.0,0.0,0.007,-0.4,-2.9,-3.3,-0.1,
3.0,Robert Covington,30.0,PF,6,6,228,11.5,0.693,0.611,0.278,4.7,18.8,11.9,4.0,2.0,2.4,16.5,9.6,0.3,0.1,0.4,0.078,0.0,1.3,1.3,0.2,
4.0,Norman Powell,27.0,SF,6,6,216,14.3,0.608,0.342,0.237,1.6,5.2,3.5,8.3,1.2,2.6,7.7,19.0,0.3,0.0,0.3,0.064,0.4,-0.7,-0.3,0.1,
5.0,Jusuf Nurkić,26.0,C,6,6,173,17.7,0.598,0.091,0.455,12.3,28.7,20.7,13.8,0.9,3.7,17.5,20.9,0.3,0.1,0.4,0.105,-0.8,0.1,-0.8,0.1,
6.0,Carmelo Anthony,36.0,PF,6,0,143,12.2,0.571,0.617,0.183,1.7,13.4,7.7,9.4,0.7,0.6,9.7,22.7,0.1,0.0,0.1,0.023,0.3,-2.1,-1.8,0.0,
7.0,Anfernee Simons,21.0,SG,6,0,107,15.2,0.78,0.72,0.0,3.3,13.7,8.6,6.5,0.9,0.9,3.8,11.0,0.3,0.0,0.3,0.132,3.8,-0.2,3.6,0.2,
8.0,Enes Freedom,28.0,C,5,0,56,6.4,0.563,0.0,0.25,12.7,14.1,13.4,0.0,0.0,3.3,25.3,9.6,0.0,0.0,0.0,0.004,-5.3,-3.0,-8.3,-0.1,
9.0,Rondae Hollis-Jefferson,26.0,PF,5,0,36,15.1,0.791,0.0,0.6,9.9,15.7,12.8,0.0,1.4,2.6,0.0,7.9,0.1,0.0,0.1,0.159,0.1,-0.3,-0.2,0.0,
10.0,Derrick Jones Jr.,23.0,SF,2,0,10,5.8,0.4,0.4,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,22.5,0.0,0.0,0.0,-0.099,-7.9,-0.7,-8.6,0.0,
11.0,Nassir Little,20.0,PF,3,0,9,5.5,0.434,1.0,1.0,0.0,12.5,6.4,0.0,0.0,10.3,14.8,33.9,0.0,0.0,0.0,-0.228,-4.6,-3.7,-8.3,0.0,
12.0,CJ Elleby,20.0,SF,2,0,8,0.4,0.0,0.0,0.0,14.8,28.2,21.7,14.8,0.0,0.0,50.0,11.3,0.0,0.0,0.0,-0.177,-4.6,-2.3,-6.8,0.0,
13.0,T.J. Leaf,23.0,PF,3,0,7,41.6,0.75,0.0,0.0,33.8,16.1,24.8,0.0,0.0,0.0,0.0,25.8,0.1,0.0,0.0,0.332,13.2,-2.5,10.6,0.0,
14.0,Keljin Blevins,25.0,SF,2,0,4,5.8,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,-0.07,-9.3,-3.2,-12.5,0.0,
15.0,Harry Giles,22.0,C,1,0,4,-26.5,0.0,0.0,0.0,59.1,28.2,43.3,0.0,0.0,0.0,75.0,45.1,-0.1,0.0,-0.1,-1.045,-33.2,-16.6,-49.8,0.0,
,Team Totals,,,6,6,1489,,0.608,0.443,0.257,,,,,,,,,2.9,0.0,2.9,0.094,1.9,-0.8,1.1,1.1,
