Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19855,3533,7593,0.465,911,2640,0.345,2622,4953,0.529,1292,1739,0.743,965,2619,3584,2232,572,322,1253,1630,9269
Team/G,,242.1,43.1,92.6,0.465,11.1,32.2,0.345,32.0,60.4,0.529,15.8,21.2,0.743,11.8,31.9,43.7,27.2,7.0,3.9,15.3,19.9,113.0
Lg Rank,,8,6,1,25.0,22,20,26.0,4,2,26.0,30,29,28.0,7,23,12,5,22,26,26,12,23
Year/Year,,0.3%,-0.4%,-0.1%,-0.001,-1.5%,0.5%,-0.007,0.0%,-0.4%,0.003,2.4%,3.9%,-0.011,7.1%,-7.0%,-3.6%,-2.5%,-8.6%,-20.1%,20.1%,9.9%,-0.1%
Opponent,82.0,19855,3780,7460,0.507,1036,2651,0.391,2744,4809,0.571,1496,1942,0.77,877,2811,3688,2198,665,431,1135,1516,10092
Opponent/G,,242.1,46.1,91.0,0.507,12.6,32.3,0.391,33.5,58.6,0.571,18.2,23.7,0.77,10.7,34.3,45.0,26.8,8.1,5.3,13.8,18.5,123.1
Lg Rank,,8,30,27,30.0,22,5,30.0,30,29,30.0,11,16,5.0,18,27,26,29,28,25,17,29,30
Year/Year,,0.3%,8.6%,-0.2%,0.041,4.4%,-3.8%,0.031,10.2%,1.9%,0.043,13.9%,13.5%,0.003,-6.0%,-3.1%,-3.8%,11.6%,10.6%,6.9%,0.4%,-2.4%,8.9%
