Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Keldon Johnson,23,63,63,2063,11.5,25.5,0.452,3.1,9.3,0.329,8.4,16.2,0.523,0.512,5.6,7.5,0.749,1.3,6.0,7.3,4.2,1.1,0.3,3.1,2.9,31.7,108,122,
2,Tre Jones,23,68,65,1984,8.1,17.7,0.459,1.1,3.8,0.285,7.0,13.9,0.506,0.489,3.5,4.1,0.86,1.3,4.5,5.8,10.7,2.1,0.2,2.6,2.3,20.8,117,120,
3,Malaki Branham,19,66,32,1550,8.2,18.6,0.44,2.3,7.8,0.302,5.9,10.8,0.539,0.503,1.8,2.1,0.829,0.9,4.7,5.5,3.9,1.0,0.2,2.3,3.5,20.5,103,123,
4,Jeremy Sochan,19,56,53,1458,8.1,17.9,0.453,1.1,4.3,0.246,7.0,13.5,0.519,0.483,2.6,3.8,0.698,3.1,6.5,9.6,4.6,1.4,0.7,3.1,4.5,19.9,103,120,
5,Keita Bates-Diop,27,67,42,1452,7.7,15.1,0.508,1.8,4.6,0.394,5.9,10.5,0.557,0.568,3.9,4.9,0.793,2.1,6.0,8.1,3.4,1.5,0.7,1.8,2.0,21.0,121,120,
6,Zach Collins,25,63,26,1441,9.3,18.0,0.518,1.8,4.8,0.374,7.5,13.1,0.571,0.568,3.5,4.7,0.761,3.8,9.4,13.2,5.9,1.2,1.6,4.2,6.5,24.0,112,118,
7,Doug McDermott,31,64,0,1314,8.6,18.8,0.457,4.4,10.7,0.413,4.2,8.1,0.516,0.575,1.9,2.5,0.757,0.8,4.2,5.0,3.3,0.5,0.2,2.1,4.2,23.5,113,124,
8,Jakob Poeltl,27,46,46,1199,9.4,15.3,0.616,0.0,0.0,0.0,9.4,15.2,0.618,0.616,3.1,5.1,0.605,6.0,10.4,16.4,5.6,1.4,2.0,3.8,4.6,21.9,119,116,
9,Devin Vassell,22,38,32,1178,10.5,23.9,0.439,4.1,10.7,0.387,6.3,13.2,0.48,0.525,3.1,4.0,0.78,0.3,5.6,5.9,5.5,1.7,0.7,2.3,2.3,28.2,110,120,
10,Josh Richardson,29,42,6,997,8.4,19.2,0.436,3.5,9.8,0.357,4.9,9.4,0.518,0.527,2.5,2.8,0.883,1.4,4.2,5.6,6.5,1.9,0.5,3.0,3.3,22.8,111,120,
11,Romeo Langford,23,43,21,844,6.8,14.5,0.467,0.9,3.4,0.262,5.9,11.1,0.53,0.498,2.2,3.1,0.696,3.2,3.2,6.4,2.8,1.3,0.7,1.7,3.7,16.6,110,122,
12,Blake Wesley,19,37,1,669,4.9,15.2,0.321,1.4,3.7,0.385,3.5,11.5,0.301,0.367,1.8,3.1,0.591,0.8,4.9,5.7,6.9,1.8,0.4,4.6,4.7,13.0,80,121,
13,Devonte' Graham,27,20,8,527,6.8,17.9,0.38,4.7,13.3,0.358,2.1,4.7,0.442,0.513,4.8,6.5,0.75,0.6,3.9,4.5,7.2,1.3,0.5,2.3,2.8,23.2,116,122,
14,Charles Bassey,22,35,2,508,8.1,12.6,0.644,0.3,0.7,0.375,7.8,11.8,0.661,0.656,2.0,3.4,0.595,7.0,11.0,17.9,4.5,1.5,3.1,3.8,6.9,18.5,121,114,
15,Isaiah Roby,24,42,2,474,6.7,15.4,0.432,1.8,6.0,0.3,4.9,9.5,0.516,0.49,2.0,4.1,0.488,2.1,8.6,10.7,3.8,1.8,0.7,3.1,5.3,17.1,97,118,
16,Stanley Johnson,26,30,0,469,6.5,12.3,0.533,1.8,4.0,0.45,4.7,8.3,0.573,0.607,2.6,3.9,0.667,2.2,7.4,9.6,6.7,1.6,0.6,3.3,4.8,17.5,117,119,
17,Sandro Mamukelashvili,23,19,7,443,8.3,18.3,0.453,2.5,7.1,0.343,5.9,11.2,0.524,0.52,2.9,4.2,0.692,5.5,8.2,13.8,4.9,1.1,0.7,2.8,3.5,22.0,114,120,
18,Dominick Barlow,19,28,0,408,5.3,10.0,0.535,0.0,0.5,0.0,5.3,9.5,0.561,0.535,2.1,2.9,0.72,5.3,6.5,11.8,2.8,1.2,2.2,1.7,6.5,12.7,121,119,
19,Gorgui Dieng,33,31,1,358,5.9,15.4,0.385,2.8,9.9,0.28,3.2,5.5,0.571,0.474,1.3,1.7,0.769,3.6,10.6,14.1,7.0,0.5,1.8,4.2,7.5,16.0,100,118,
20,Julian Champagnie,21,15,3,313,8.9,19.3,0.461,5.0,12.2,0.407,3.9,7.1,0.553,0.59,2.1,2.6,0.824,1.5,7.5,9.1,1.5,0.8,0.8,1.7,3.9,24.9,116,121,
21,Joshua Primo,20,4,0,93,4.6,13.2,0.346,1.5,6.1,0.25,3.0,7.1,0.429,0.404,3.6,4.6,0.778,1.0,5.6,6.6,9.1,0.5,1.0,5.6,4.1,14.2,90,122,
22,Jordan Hall,21,9,0,83,5.1,15.9,0.321,1.7,8.5,0.2,3.4,7.4,0.462,0.375,4.0,5.1,0.778,1.7,5.1,6.8,6.3,0.6,0.0,4.0,3.4,15.9,91,124,
23,Alize Johnson,26,4,0,30,4.7,9.4,0.5,0.0,3.1,0.0,4.7,6.3,0.75,0.5,1.6,3.1,0.5,3.1,12.6,15.7,1.6,1.6,0.0,6.3,4.7,11.0,74,117,
