Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19780,3139,7240,0.434,999,3022,0.331,2140,4218,0.507,1270,1614,0.787,746,2885,3631,1947,555,367,1188,1612,8547
Team/G,,241.2,38.3,88.3,0.434,12.2,36.9,0.331,26.1,51.4,0.507,15.5,19.7,0.787,9.1,35.2,44.3,23.7,6.8,4.5,14.5,19.7,104.2
Lg Rank,,13,28,14,28.0,15,11,28.0,25,19,26.0,28,29,11.0,27,7,14,20,28,20,25,14,29
Year/Year,,0.2%,0.1%,-1.0%,0.005,11.9%,16.0%,-0.012,-4.6%,-10.4%,0.031,-6.8%,-8.2%,0.012,-12.3%,0.3%,-2.6%,8.8%,-1.8%,1.3%,12.9%,14.4%,0.2%
Opponent,82.0,19780,3346,7300,0.458,1082,2979,0.363,2264,4321,0.524,1429,1851,0.772,852,3014,3866,2034,655,428,1079,1501,9203
Opponent/G,,241.2,40.8,89.0,0.458,13.2,36.3,0.363,27.6,52.7,0.524,17.4,22.6,0.772,10.4,36.8,47.1,24.8,8.0,5.2,13.2,18.3,112.2
Lg Rank,,13,17,20,14.0,26,23,24.0,11,11,10.0,21,22,14.0,18,29,29,14,23,27,22,27,20
Year/Year,,0.2%,-3.3%,-0.7%,-0.012,-3.7%,-1.3%,-0.009,-3.1%,-0.3%,-0.015,14.8%,16.9%,-0.014,6.3%,-2.2%,-0.5%,-4.7%,4.9%,-2.1%,3.3%,-1.8%,-0.9%
