Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Franz Wagner,20.0,79,79,2429,456,975,0.468,96,271,0.354,360,704,0.511,0.517,189,219,0.863,84,272,356,231,68,34,119,164,1197,0,ROY-5
2.0,Cole Anthony,21.0,65,65,2059,357,912,0.391,132,391,0.338,225,521,0.432,0.464,216,253,0.854,32,316,348,369,46,17,170,171,1062,0,
3.0,Wendell Carter Jr.,22.0,62,61,1852,359,684,0.525,70,214,0.327,289,470,0.615,0.576,143,207,0.691,139,509,648,171,36,43,117,169,931,0,
4.0,Mo Bamba,23.0,71,69,1824,296,617,0.48,107,281,0.381,189,336,0.563,0.566,57,73,0.781,148,424,572,85,38,118,77,182,756,0,
5.0,Chuma Okeke,23.0,70,20,1749,216,575,0.376,118,371,0.318,98,204,0.48,0.478,55,65,0.846,47,300,347,118,97,42,57,95,605,0,
6.0,Gary Harris,27.0,61,30,1730,240,553,0.434,116,302,0.384,124,251,0.494,0.539,83,95,0.874,36,86,122,108,59,9,61,112,679,0,
7.0,Terrence Ross,30.0,63,0,1448,220,554,0.397,77,264,0.292,143,290,0.493,0.467,112,130,0.862,20,141,161,116,28,12,75,68,629,0,
8.0,R.J. Hampton,20.0,64,14,1402,175,457,0.383,64,183,0.35,111,274,0.405,0.453,75,117,0.641,23,171,194,158,42,13,87,101,489,0,
9.0,Jalen Suggs,20.0,48,45,1307,198,548,0.361,42,196,0.214,156,352,0.443,0.4,126,163,0.773,26,145,171,209,59,19,143,142,564,0,
10.0,Moritz Wagner,24.0,63,3,960,197,396,0.497,66,201,0.328,131,195,0.672,0.581,104,129,0.806,42,190,232,87,20,13,56,123,564,0,
11.0,Robin Lopez,33.0,36,9,612,110,199,0.553,2,6,0.333,108,193,0.56,0.558,32,54,0.593,68,58,126,54,2,18,44,67,254,0,
12.0,Ignas Brazdeikis,23.0,42,1,536,81,188,0.431,27,87,0.31,54,101,0.535,0.503,21,32,0.656,23,49,72,37,10,3,17,48,210,0,
13.0,Admiral Schofield,24.0,38,1,469,54,129,0.419,26,79,0.329,28,50,0.56,0.519,12,15,0.8,17,72,89,25,4,5,21,58,146,0,
14.0,Markelle Fultz,23.0,18,3,360,83,175,0.474,4,17,0.235,79,158,0.5,0.486,25,31,0.806,4,45,49,99,20,5,40,22,195,0,
15.0,Tim Frazier,31.0,10,3,200,13,43,0.302,6,17,0.353,7,26,0.269,0.372,5,9,0.556,5,14,19,33,3,1,13,24,37,0,
16.0,Mychal Mulder,27.0,15,2,195,20,67,0.299,13,46,0.283,7,21,0.333,0.396,2,2,1.0,2,19,21,3,4,1,8,12,55,0,
17.0,Hassani Gravett,25.0,8,3,171,18,38,0.474,11,26,0.423,7,12,0.583,0.618,3,4,0.75,1,20,21,20,5,1,9,13,50,0,
18.0,Devin Cannady,25.0,5,0,145,15,44,0.341,15,37,0.405,0,7,0.0,0.511,5,7,0.714,1,5,6,10,5,3,5,9,50,0,
19.0,Freddie Gillespie,24.0,9,2,119,9,22,0.409,0,1,0.0,9,21,0.429,0.409,3,7,0.429,13,23,36,5,3,9,5,18,21,0,
20.0,Jeff Dowtin Jr.,24.0,4,0,77,5,19,0.263,1,7,0.143,4,12,0.333,0.289,2,2,1.0,7,4,11,7,5,0,4,3,13,0,
21.0,Aleem Ford,24.0,5,0,74,6,20,0.3,2,15,0.133,4,5,0.8,0.35,0,0,,2,13,15,2,1,0,4,7,14,0,
22.0,B.J. Johnson,26.0,4,0,65,11,25,0.44,4,10,0.4,7,15,0.467,0.52,0,0,,6,9,15,0,0,1,0,4,26,0,
,Team Totals,,82,82,19783,3139,7240,0.434,999,3022,0.331,2140,4218,0.507,0.503,1270,1614,0.787,746,2885,3631,1947,555,367,1132,1612,8547,0,
