Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Desmond Bane,27.0,SG,26,26,33.4,6.8,15.3,0.446,1.8,5.1,0.353,5.0,10.2,0.492,0.505,3.5,3.7,0.938,1.3,3.2,4.5,4.6,0.8,0.3,2.1,3.2,19.0,
2.0,Franz Wagner,24.0,SF,24,24,33.4,7.8,15.9,0.49,1.5,4.2,0.36,6.3,11.8,0.535,0.537,5.6,6.8,0.823,1.5,4.6,6.1,3.7,1.2,0.4,1.8,2.2,22.7,
3.0,Paolo Banchero,23.0,PF,16,16,31.6,6.5,14.5,0.448,1.1,4.0,0.266,5.4,10.5,0.518,0.485,6.4,8.3,0.78,0.9,7.0,7.9,3.8,0.6,0.8,2.6,2.3,20.5,
4.0,Wendell Carter Jr.,26.0,C,25,25,29.9,4.0,7.5,0.527,1.2,2.8,0.429,2.8,4.7,0.585,0.606,2.6,3.4,0.776,2.7,4.9,7.6,2.0,0.8,0.7,1.5,3.7,11.8,
5.0,Anthony Black,22.0,PG,26,6,28.5,4.7,10.7,0.441,1.1,3.6,0.298,3.7,7.1,0.514,0.491,2.5,3.6,0.681,0.7,3.4,4.0,3.3,1.3,0.7,2.2,2.5,13.0,
6.0,Jalen Suggs,24.0,PG,21,21,25.6,5.4,11.4,0.471,2.0,6.1,0.328,3.4,5.3,0.634,0.558,2.7,3.1,0.862,0.8,3.0,3.7,4.8,1.9,0.6,2.7,3.0,15.4,
7.0,Tristan Da Silva,24.0,SF,26,10,23.2,3.6,8.2,0.439,1.6,4.4,0.365,2.0,3.8,0.525,0.537,0.8,1.0,0.815,0.8,3.1,3.9,1.2,0.8,0.2,1.0,1.2,9.7,
8.0,Goga Bitadze,26.0,C,25,0,16.7,2.4,3.3,0.732,0.1,0.3,0.286,2.3,3.0,0.773,0.744,1.2,1.5,0.789,1.7,3.4,5.1,1.4,0.6,1.3,0.6,2.1,6.1,
9.0,Tyus Jones,29.0,PG,26,1,13.9,0.9,2.7,0.343,0.5,1.7,0.279,0.5,1.0,0.444,0.429,0.1,0.1,1.0,0.2,0.6,0.8,2.0,0.6,0.1,0.3,0.5,2.4,
10.0,Jett Howard,22.0,SF,17,0,10.5,2.0,4.5,0.447,1.1,2.9,0.38,0.9,1.5,0.577,0.572,0.3,0.3,1.0,0.3,0.9,1.2,0.7,0.2,0.2,0.1,0.9,5.4,
11.0,Jonathan Isaac,28.0,PF,23,0,10.3,1.1,2.4,0.455,0.3,1.1,0.231,0.8,1.3,0.655,0.509,0.5,1.0,0.5,0.9,2.3,3.2,0.1,0.3,0.5,0.3,0.7,2.9,
12.0,Noah Penda,21.0,SF,13,0,8.8,1.3,2.7,0.486,0.5,0.8,0.6,0.8,1.9,0.44,0.571,0.5,0.8,0.636,1.6,1.6,3.2,1.1,0.1,0.2,0.5,0.9,3.6,
13.0,Orlando Robinson,25.0,C,3,1,7.3,1.0,1.7,0.6,0.3,0.7,0.5,0.7,1.0,0.667,0.7,0.0,0.0,,0.7,0.3,1.0,0.7,0.3,0.0,0.0,1.0,2.3,
14.0,Jase Richardson,20.0,SG,15,0,6.7,1.3,2.5,0.526,0.5,1.1,0.471,0.8,1.4,0.571,0.632,0.5,0.7,0.727,0.3,0.6,0.9,1.0,0.2,0.0,0.3,0.5,3.7,
15.0,Jamal Cain,26.0,SF,5,0,6.2,0.6,1.6,0.375,0.2,1.0,0.2,0.4,0.6,0.667,0.438,0.2,0.4,0.5,0.4,0.4,0.8,0.4,0.2,0.2,0.4,0.8,1.6,
,Team Totals,,,26,26,241.0,41.7,88.6,0.471,11.4,33.2,0.344,30.3,55.3,0.547,0.535,23.1,29.0,0.796,11.8,33.1,44.9,25.7,8.4,5.2,14.5,21.1,117.9,
