unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Toumani Camara,32:44,5,13,.385,3,10,.300,0,0,,2,4,6,1,3,0,3,2,13,8.4,-24,True,,POR,MEM,MEM,POR,False,True,66e8e79100be91d5788ff2ea47abdf4205dbb770,202512070MEM,"Portland Trail Blazers at Memphis Grizzlies Box Score, December 7, 2025",2026-01-20T14:20:08.621952,box-POR-game-basic
Jerami Grant,32:08,5,16,.313,2,8,.250,9,10,.900,1,6,7,3,0,1,2,1,21,14.3,-5,True,,POR,MEM,MEM,POR,False,True,705bb75e3bdb8ae140005c11cf6ec40925be4ef6,202512070MEM,"Portland Trail Blazers at Memphis Grizzlies Box Score, December 7, 2025",2026-01-20T14:20:08.621952,box-POR-game-basic
Deni Avdija,30:43,7,14,.500,2,4,.500,1,3,.333,1,6,7,7,3,1,5,5,17,13.3,-17,True,,POR,MEM,MEM,POR,False,True,6228f4987a5271ea7a72fdeb14c438e754c5105f,202512070MEM,"Portland Trail Blazers at Memphis Grizzlies Box Score, December 7, 2025",2026-01-20T14:20:08.621952,box-POR-game-basic
Sidy Cissoko,23:41,2,6,.333,2,5,.400,0,0,,1,3,4,0,0,1,4,4,6,-0.7,+5,True,,POR,MEM,MEM,POR,False,True,efcb3e236675323de423b018ff43bbeed82193f9,202512070MEM,"Portland Trail Blazers at Memphis Grizzlies Box Score, December 7, 2025",2026-01-20T14:20:08.621952,box-POR-game-basic
Yang Hansen,19:13,2,5,.400,0,2,.000,0,0,,1,4,5,2,0,0,2,5,4,0.6,+2,True,,POR,MEM,MEM,POR,False,True,31f341604e9d1eb1d2e05c5cd25d1b50a58953f4,202512070MEM,"Portland Trail Blazers at Memphis Grizzlies Box Score, December 7, 2025",2026-01-20T14:20:08.621952,box-POR-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,POR,MEM,MEM,POR,False,True,0391adbac6ea9e327221e03eb6dccd5c0ca7099d,202512070MEM,"Portland Trail Blazers at Memphis Grizzlies Box Score, December 7, 2025",2026-01-20T14:20:08.621952,box-POR-game-basic
Shaedon Sharpe,26:41,5,11,.455,3,3,1.000,4,4,1.000,1,1,2,2,1,0,6,1,17,8.3,-31,True,,POR,MEM,MEM,POR,False,True,3b04c35a51e7d7ac36a5fe65756b7afc6c91bb73,202512070MEM,"Portland Trail Blazers at Memphis Grizzlies Box Score, December 7, 2025",2026-01-20T14:20:08.621952,box-POR-game-basic
Kris Murray,21:51,1,1,1.000,0,0,,0,0,,1,2,3,1,1,2,0,4,2,4.5,-11,True,,POR,MEM,MEM,POR,False,True,a6496fb29973e42512b6a8a9bcf9bc5f51b4483e,202512070MEM,"Portland Trail Blazers at Memphis Grizzlies Box Score, December 7, 2025",2026-01-20T14:20:08.621952,box-POR-game-basic
Caleb Love,20:07,2,7,.286,0,4,.000,0,0,,0,2,2,3,0,0,2,1,4,0.2,-19,True,,POR,MEM,MEM,POR,False,True,98064c311cd0413209acdbfa43572b462c61a5d3,202512070MEM,"Portland Trail Blazers at Memphis Grizzlies Box Score, December 7, 2025",2026-01-20T14:20:08.621952,box-POR-game-basic
Duop Reath,19:03,4,6,.667,3,4,.750,1,1,1.000,1,1,2,1,0,0,1,3,12,8.9,-16,True,,POR,MEM,MEM,POR,False,True,04e06903d041d5a42dcb65316ad38fafa15def7e,202512070MEM,"Portland Trail Blazers at Memphis Grizzlies Box Score, December 7, 2025",2026-01-20T14:20:08.621952,box-POR-game-basic
