unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Jrue Holiday,35:29,10,16,.625,3,8,.375,4,4,1.000,3,2,5,8,2,0,4,4,27,24.5,+9,True,,POR,UTA,UTA,POR,False,True,38c20a128571db42481a5ad767dd2a64d47c97a9,202510290UTA,"Portland Trail Blazers at Utah Jazz Box Score, October 29, 2025",2026-01-20T13:48:13.139233,box-POR-game-basic
Deni Avdija,34:03,6,12,.500,0,5,.000,7,10,.700,2,7,9,5,1,1,6,3,19,13.3,+6,True,,POR,UTA,UTA,POR,False,True,6228f4987a5271ea7a72fdeb14c438e754c5105f,202510290UTA,"Portland Trail Blazers at Utah Jazz Box Score, October 29, 2025",2026-01-20T13:48:13.139233,box-POR-game-basic
Toumani Camara,31:25,6,14,.429,3,8,.375,2,2,1.000,3,1,4,5,2,0,2,4,17,13.9,-3,True,,POR,UTA,UTA,POR,False,True,66e8e79100be91d5788ff2ea47abdf4205dbb770,202510290UTA,"Portland Trail Blazers at Utah Jazz Box Score, October 29, 2025",2026-01-20T13:48:13.139233,box-POR-game-basic
Donovan Clingan,27:40,2,6,.333,0,2,.000,1,2,.500,4,3,7,4,1,3,0,4,5,9.2,-1,True,,POR,UTA,UTA,POR,False,True,4d450269c2d77f4c988c1c7702aae82cd0a6783b,202510290UTA,"Portland Trail Blazers at Utah Jazz Box Score, October 29, 2025",2026-01-20T13:48:13.139233,box-POR-game-basic
Shaedon Sharpe,24:20,6,14,.429,4,8,.500,2,2,1.000,0,4,4,0,0,0,1,4,18,9.2,+2,True,,POR,UTA,UTA,POR,False,True,3b04c35a51e7d7ac36a5fe65756b7afc6c91bb73,202510290UTA,"Portland Trail Blazers at Utah Jazz Box Score, October 29, 2025",2026-01-20T13:48:13.139233,box-POR-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,POR,UTA,UTA,POR,False,True,0391adbac6ea9e327221e03eb6dccd5c0ca7099d,202510290UTA,"Portland Trail Blazers at Utah Jazz Box Score, October 29, 2025",2026-01-20T13:48:13.139233,box-POR-game-basic
Jerami Grant,24:47,4,12,.333,3,7,.429,7,7,1.000,2,1,3,1,2,0,1,5,18,12.6,-10,True,,POR,UTA,UTA,POR,False,True,705bb75e3bdb8ae140005c11cf6ec40925be4ef6,202510290UTA,"Portland Trail Blazers at Utah Jazz Box Score, October 29, 2025",2026-01-20T13:48:13.139233,box-POR-game-basic
Blake Wesley,19:51,4,7,.571,2,5,.400,0,0,,0,2,2,3,2,1,1,3,10,9.9,+5,True,,POR,UTA,UTA,POR,False,True,a6c09c841ddb421014acd1254b11c00dde8907c5,202510290UTA,"Portland Trail Blazers at Utah Jazz Box Score, October 29, 2025",2026-01-20T13:48:13.139233,box-POR-game-basic
Rayan Rupert,13:43,1,2,.500,1,2,.500,0,0,,0,3,3,1,2,0,0,2,3,4.8,+13,True,,POR,UTA,UTA,POR,False,True,84b136de8d2c6263e63385b9ade34efd874cbc75,202510290UTA,"Portland Trail Blazers at Utah Jazz Box Score, October 29, 2025",2026-01-20T13:48:13.139233,box-POR-game-basic
Duop Reath,12:10,3,7,.429,3,6,.500,0,0,,0,1,1,2,0,0,0,2,9,6.2,+4,True,,POR,UTA,UTA,POR,False,True,04e06903d041d5a42dcb65316ad38fafa15def7e,202510290UTA,"Portland Trail Blazers at Utah Jazz Box Score, October 29, 2025",2026-01-20T13:48:13.139233,box-POR-game-basic
