unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Bam Adebayo,29:28,4,11,.364,2,5,.400,8,10,.800,1,6,7,5,0,3,1,3,18,17.0,+24,True,,MIA,CHI,CHI,MIA,False,True,b61933212ef40da104f54a35c2f73eda78f0df1d,202511210CHI,"Miami Heat at Chicago Bulls Box Score, November 21, 2025",2025-12-31T08:39:32.422754,box-MIA-game-basic
Kel'el Ware,27:56,8,15,.533,0,1,.000,4,4,1.000,4,10,14,1,2,1,1,1,20,20.5,+17,True,,MIA,CHI,CHI,MIA,False,True,8b03481acc0cb643637ae92058ef0d54bbbb0f4c,202511210CHI,"Miami Heat at Chicago Bulls Box Score, November 21, 2025",2025-12-31T08:39:32.422754,box-MIA-game-basic
Pelle Larsson,26:06,4,5,.800,2,3,.667,6,6,1.000,1,1,2,7,2,0,0,5,16,20.0,+29,True,,MIA,CHI,CHI,MIA,False,True,112311e3ff4abb2987d026a95ac40ca603dd8731,202511210CHI,"Miami Heat at Chicago Bulls Box Score, November 21, 2025",2025-12-31T08:39:32.422754,box-MIA-game-basic
Norman Powell,24:39,6,14,.429,2,7,.286,5,8,.625,1,1,2,2,2,1,0,1,19,15.1,+14,True,,MIA,CHI,CHI,MIA,False,True,1452403aa6b98750c4f98f709cf7c676f1659758,202511210CHI,"Miami Heat at Chicago Bulls Box Score, November 21, 2025",2025-12-31T08:39:32.422754,box-MIA-game-basic
Davion Mitchell,23:47,7,9,.778,0,2,.000,2,4,.500,0,0,0,6,1,0,0,2,16,16.1,+12,True,,MIA,CHI,CHI,MIA,False,True,0387326b98fcde91015a76fc2ff1fd949b891827,202511210CHI,"Miami Heat at Chicago Bulls Box Score, November 21, 2025",2025-12-31T08:39:32.422754,box-MIA-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MIA,CHI,CHI,MIA,False,True,67c8d8a87588a0f631e0213470cac55e7be54c50,202511210CHI,"Miami Heat at Chicago Bulls Box Score, November 21, 2025",2025-12-31T08:39:32.422754,box-MIA-game-basic
Keshad Johnson,29:28,3,10,.300,2,5,.400,6,6,1.000,4,7,11,1,1,2,1,3,14,14.0,+24,True,,MIA,CHI,CHI,MIA,False,True,c7e363407dee698bd42401489d0a090b4a9be865,202511210CHI,"Miami Heat at Chicago Bulls Box Score, November 21, 2025",2025-12-31T08:39:32.422754,box-MIA-game-basic
Simone Fontecchio,25:10,3,12,.250,1,10,.100,2,3,.667,0,2,2,3,1,0,2,1,9,2.7,+25,True,,MIA,CHI,CHI,MIA,False,True,1d721782c66a5076b33ec1ed48049470c08caec3,202511210CHI,"Miami Heat at Chicago Bulls Box Score, November 21, 2025",2025-12-31T08:39:32.422754,box-MIA-game-basic
Jaime Jaquez Jr.,23:58,5,11,.455,0,0,,0,0,,2,5,7,7,1,0,3,3,10,8.9,+12,True,,MIA,CHI,CHI,MIA,False,True,d809a1f6f7cc839b6ee274a1cd32bcc25d141df0,202511210CHI,"Miami Heat at Chicago Bulls Box Score, November 21, 2025",2025-12-31T08:39:32.422754,box-MIA-game-basic
Dru Smith,18:23,4,7,.571,2,2,1.000,2,3,.667,2,5,7,2,3,0,2,1,12,13.2,+27,True,,MIA,CHI,CHI,MIA,False,True,76fb14087ab5bb9b4cff7ecb9ff7f193264b9b3f,202511210CHI,"Miami Heat at Chicago Bulls Box Score, November 21, 2025",2025-12-31T08:39:32.422754,box-MIA-game-basic
Jahmir Young,6:12,2,5,.400,2,2,1.000,0,0,,0,0,0,1,0,0,0,0,6,4.0,-3,True,,MIA,CHI,CHI,MIA,False,True,ef338ceb6bdda29ce1a9524dbe6c4f5e433eed9f,202511210CHI,"Miami Heat at Chicago Bulls Box Score, November 21, 2025",2025-12-31T08:39:32.422754,box-MIA-game-basic
Myron Gardner,4:53,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,2,3,2.2,-1,True,,MIA,CHI,CHI,MIA,False,True,3d851b779422a997b7c21367ff329e4af2b5f6c9,202511210CHI,"Miami Heat at Chicago Bulls Box Score, November 21, 2025",2025-12-31T08:39:32.422754,box-MIA-game-basic
Team Totals,240,47,100,.470,14,38,.368,35,44,.795,15,38,53,35,13,7,10,22,143,,,True,,MIA,CHI,CHI,MIA,False,True,de26cb1348ac83a2277e65744ac260a50cbdb532,202511210CHI,"Miami Heat at Chicago Bulls Box Score, November 21, 2025",2025-12-31T08:39:32.422754,box-MIA-game-basic
