unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Davion Mitchell,34:21,4,9,.444,0,2,.000,0,1,.000,2,3,5,9,3,0,0,2,8,13.7,+9,True,,MIA,LAC,LAC,MIA,False,True,0387326b98fcde91015a76fc2ff1fd949b891827,202511030LAC,"Miami Heat at Los Angeles Clippers Box Score, November 3, 2025",2025-12-31T08:16:31.314233,box-MIA-game-basic
Andrew Wiggins,31:50,7,12,.583,3,5,.600,0,0,,1,1,2,2,1,1,2,3,17,12.3,+9,True,,MIA,LAC,LAC,MIA,False,True,69a5c402ef9900a3ac970439f5becefd50be8ad6,202511030LAC,"Miami Heat at Los Angeles Clippers Box Score, November 3, 2025",2025-12-31T08:16:31.314233,box-MIA-game-basic
Bam Adebayo,30:13,10,18,.556,2,4,.500,3,5,.600,0,10,10,4,2,0,2,1,25,21.0,+2,True,,MIA,LAC,LAC,MIA,False,True,b61933212ef40da104f54a35c2f73eda78f0df1d,202511030LAC,"Miami Heat at Los Angeles Clippers Box Score, November 3, 2025",2025-12-31T08:16:31.314233,box-MIA-game-basic
Norman Powell,28:22,6,10,.600,2,3,.667,7,7,1.000,0,2,2,2,1,0,5,2,21,13.6,+4,True,,MIA,LAC,LAC,MIA,False,True,1452403aa6b98750c4f98f709cf7c676f1659758,202511030LAC,"Miami Heat at Los Angeles Clippers Box Score, November 3, 2025",2025-12-31T08:16:31.314233,box-MIA-game-basic
Pelle Larsson,23:45,2,4,.500,1,2,.500,2,4,.500,0,1,1,3,3,0,1,1,7,8.2,+11,True,,MIA,LAC,LAC,MIA,False,True,112311e3ff4abb2987d026a95ac40ca603dd8731,202511030LAC,"Miami Heat at Los Angeles Clippers Box Score, November 3, 2025",2025-12-31T08:16:31.314233,box-MIA-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MIA,LAC,LAC,MIA,False,True,67c8d8a87588a0f631e0213470cac55e7be54c50,202511030LAC,"Miami Heat at Los Angeles Clippers Box Score, November 3, 2025",2025-12-31T08:16:31.314233,box-MIA-game-basic
Jaime Jaquez Jr.,25:46,3,9,.333,0,2,.000,0,0,,1,5,6,5,1,0,0,1,6,7.2,-1,True,,MIA,LAC,LAC,MIA,False,True,d809a1f6f7cc839b6ee274a1cd32bcc25d141df0,202511030LAC,"Miami Heat at Los Angeles Clippers Box Score, November 3, 2025",2025-12-31T08:16:31.314233,box-MIA-game-basic
Kel'el Ware,17:47,6,8,.750,2,2,1.000,2,2,1.000,1,4,5,0,0,2,1,1,16,14.7,-1,True,,MIA,LAC,LAC,MIA,False,True,8b03481acc0cb643637ae92058ef0d54bbbb0f4c,202511030LAC,"Miami Heat at Los Angeles Clippers Box Score, November 3, 2025",2025-12-31T08:16:31.314233,box-MIA-game-basic
Nikola Jović,17:37,2,5,.400,0,1,.000,3,4,.750,1,3,4,4,0,0,1,2,7,6.5,-18,True,,MIA,LAC,LAC,MIA,False,True,7cd874cfbb053e9cacb07fd14385702ec5902cb7,202511030LAC,"Miami Heat at Los Angeles Clippers Box Score, November 3, 2025",2025-12-31T08:16:31.314233,box-MIA-game-basic
Simone Fontecchio,16:40,4,6,.667,2,4,.500,1,1,1.000,0,1,1,0,1,0,3,1,11,6.3,-2,True,,MIA,LAC,LAC,MIA,False,True,1d721782c66a5076b33ec1ed48049470c08caec3,202511030LAC,"Miami Heat at Los Angeles Clippers Box Score, November 3, 2025",2025-12-31T08:16:31.314233,box-MIA-game-basic
Dru Smith,13:39,1,2,.500,0,0,,0,0,,0,1,1,4,0,0,1,1,2,2.7,-8,True,,MIA,LAC,LAC,MIA,False,True,76fb14087ab5bb9b4cff7ecb9ff7f193264b9b3f,202511030LAC,"Miami Heat at Los Angeles Clippers Box Score, November 3, 2025",2025-12-31T08:16:31.314233,box-MIA-game-basic
Keshad Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,MIA,LAC,LAC,MIA,False,True,c7e363407dee698bd42401489d0a090b4a9be865,202511030LAC,"Miami Heat at Los Angeles Clippers Box Score, November 3, 2025",2025-12-31T08:16:31.314233,box-MIA-game-basic
Jahmir Young,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,MIA,LAC,LAC,MIA,False,True,ef338ceb6bdda29ce1a9524dbe6c4f5e433eed9f,202511030LAC,"Miami Heat at Los Angeles Clippers Box Score, November 3, 2025",2025-12-31T08:16:31.314233,box-MIA-game-basic
Team Totals,240,45,83,.542,12,25,.480,18,24,.750,6,31,37,33,12,3,16,15,120,,,True,,MIA,LAC,LAC,MIA,False,True,de26cb1348ac83a2277e65744ac260a50cbdb532,202511030LAC,"Miami Heat at Los Angeles Clippers Box Score, November 3, 2025",2025-12-31T08:16:31.314233,box-MIA-game-basic
