Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Jimmy Butler,31.0,SF,4,4,38.5,4.8,16.0,0.297,1.0,3.8,0.267,3.8,12.3,0.306,0.328,4.0,5.5,0.727,1.5,6.0,7.5,7.0,1.3,0.3,2.3,1.5,14.5,
2.0,Bam Adebayo,23.0,C,4,4,34.0,6.5,14.3,0.456,0.0,0.0,,6.5,14.3,0.456,0.456,2.5,3.3,0.769,3.5,5.8,9.3,4.3,1.3,0.5,2.8,2.8,15.5,
3.0,Goran Dragić,34.0,PG,4,2,29.3,5.8,13.5,0.426,2.3,6.5,0.346,3.5,7.0,0.5,0.509,2.3,3.0,0.75,0.3,1.5,1.8,2.8,1.0,0.5,1.5,2.8,16.0,
4.0,Duncan Robinson,26.0,SF,4,4,25.0,2.8,7.3,0.379,2.5,6.8,0.37,0.3,0.5,0.5,0.552,2.3,2.5,0.9,0.0,2.8,2.8,0.8,0.8,0.0,1.0,3.3,10.3,
5.0,Trevor Ariza,35.0,SF,4,4,24.0,1.8,5.8,0.304,1.3,4.3,0.294,0.5,1.5,0.333,0.413,0.0,0.0,,0.5,5.3,5.8,0.5,0.8,0.3,0.8,2.8,4.8,
6.0,Tyler Herro,21.0,SG,4,0,23.3,3.0,9.5,0.316,1.5,4.8,0.316,1.5,4.8,0.316,0.395,1.8,1.8,1.0,0.3,3.0,3.3,1.8,0.3,0.3,0.8,0.5,9.3,
7.0,Kendrick Nunn,25.0,PG,4,2,23.3,4.3,10.8,0.395,1.3,4.5,0.278,3.0,6.3,0.48,0.453,0.5,0.5,1.0,0.0,1.5,1.5,1.5,0.5,0.0,0.8,1.0,10.3,
8.0,Andre Iguodala,37.0,SF,4,0,17.8,1.5,2.8,0.545,0.8,1.8,0.429,0.8,1.0,0.75,0.682,0.0,0.0,,0.8,2.3,3.0,1.3,1.0,0.5,1.3,2.0,3.8,
9.0,Nemanja Bjelica,32.0,PF,2,0,15.0,2.5,5.5,0.455,2.0,4.0,0.5,0.5,1.5,0.333,0.636,2.0,3.0,0.667,0.5,2.0,2.5,1.0,1.0,0.5,0.0,2.5,9.0,
10.0,Dewayne Dedmon,31.0,C,4,0,14.3,2.5,4.5,0.556,0.3,0.8,0.333,2.3,3.8,0.6,0.583,1.0,1.3,0.8,2.0,2.5,4.5,0.8,0.0,0.5,1.5,2.5,6.3,
11.0,Gabe Vincent,24.0,PG,3,0,4.7,0.7,1.0,0.667,0.3,0.7,0.5,0.3,0.3,1.0,0.833,0.0,0.0,,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0,1.7,
12.0,Precious Achiuwa,21.0,PF,3,0,4.0,1.0,1.3,0.75,0.0,0.0,,1.0,1.3,0.75,0.75,0.3,1.3,0.25,0.0,2.0,2.0,0.0,0.0,0.7,1.3,0.3,2.3,
13.0,KZ Okpala,21.0,PF,2,0,3.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14.0,Max Strus,24.0,SF,2,0,3.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,Team Totals,,,4,4,246.3,35.3,89.3,0.395,12.0,35.8,0.336,23.3,53.5,0.435,0.462,15.5,20.3,0.765,9.0,33.3,42.3,21.5,7.3,3.5,14.0,20.5,98.0,
