Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Duncan Robinson,26,SF,72,72,2262,5.0,11.4,0.439,4.0,9.8,0.408,1.0,1.7,0.625,0.614,1.0,1.2,0.827,0.1,3.9,4.0,2.0,0.7,0.3,1.3,2.9,15.0,
2,Bam Adebayo,23,C,64,64,2143,7.7,13.4,0.57,0.0,0.1,0.25,7.6,13.3,0.573,0.571,4.8,5.9,0.799,2.4,7.2,9.6,5.8,1.3,1.1,2.8,2.4,20.1,"DPOY-4,DEF2"
3,Jimmy Butler,31,SF,52,52,1745,7.6,15.2,0.497,0.5,2.1,0.245,7.0,13.1,0.538,0.514,7.4,8.6,0.863,1.9,5.5,7.4,7.6,2.2,0.4,2.2,1.5,23.0,"DPOY-10,NBA3,DEF2"
4,Kendrick Nunn,25,PG,56,44,1650,7.0,14.4,0.485,2.7,7.0,0.381,4.3,7.4,0.583,0.578,1.2,1.3,0.933,0.5,3.4,3.9,3.2,1.1,0.3,1.7,2.4,17.8,
5,Tyler Herro,21,SG,54,15,1635,6.8,15.4,0.439,2.4,6.5,0.36,4.4,8.9,0.498,0.516,2.1,2.6,0.803,0.6,5.4,5.9,4.1,0.8,0.4,2.2,1.6,17.9,
6,Andre Iguodala,37,SF,63,5,1339,2.6,6.7,0.383,1.6,4.9,0.33,0.9,1.8,0.53,0.504,0.7,1.0,0.658,1.0,4.9,5.9,3.8,1.5,0.9,1.8,2.4,7.4,
7,Goran Dragić,34,PG,50,11,1337,6.5,14.9,0.432,2.5,6.6,0.373,4.0,8.4,0.479,0.514,2.7,3.3,0.828,0.7,3.9,4.6,5.9,0.9,0.2,3.2,3.0,18.1,
8,Kelly Olynyk,29,C,43,38,1157,5.0,11.7,0.431,2.4,7.6,0.317,2.6,4.1,0.639,0.533,1.0,1.2,0.775,1.4,6.8,8.1,2.8,1.2,0.8,1.7,3.8,13.4,
9,Trevor Ariza,35,SF,30,27,841,4.2,10.3,0.411,2.1,6.1,0.35,2.1,4.2,0.5,0.515,1.5,1.9,0.773,1.2,5.0,6.2,2.4,1.3,0.8,0.9,2.4,12.1,
10,Precious Achiuwa,21,PF,61,4,737,6.1,11.1,0.544,0.0,0.0,0.0,6.1,11.1,0.546,0.544,2.7,5.4,0.509,3.6,6.6,10.2,1.4,1.0,1.4,2.1,4.4,14.8,
11,Gabe Vincent,24,PG,50,7,655,4.8,12.8,0.378,2.5,8.2,0.309,2.3,4.6,0.5,0.476,1.1,1.3,0.87,0.5,2.5,3.1,3.7,1.2,0.1,1.9,4.3,13.3,
12,Max Strus,24,SF,39,0,507,6.0,13.3,0.455,3.6,10.5,0.338,2.5,2.8,0.897,0.588,1.1,1.7,0.667,0.4,2.6,2.9,1.7,0.8,0.1,0.6,3.1,16.8,
13,KZ Okpala,21,PF,37,9,447,2.9,7.7,0.375,1.0,4.0,0.24,1.9,3.7,0.522,0.438,0.6,1.2,0.533,1.7,3.8,5.5,1.5,0.8,0.9,1.2,4.8,7.4,
14,Avery Bradley,30,SG,10,1,211,5.3,11.3,0.47,2.7,6.5,0.421,2.6,4.8,0.536,0.591,1.2,1.5,0.778,0.3,2.7,3.1,2.4,1.2,0.2,1.5,4.4,14.5,
15,Dewayne Dedmon,31,C,16,0,210,7.9,11.1,0.708,0.2,0.9,0.2,7.7,10.3,0.75,0.715,3.4,4.6,0.741,4.8,9.9,14.7,2.1,1.5,1.0,2.2,6.2,19.4,
16,Nemanja Bjelica,32,PF,11,2,156,4.6,10.6,0.435,2.3,6.2,0.37,2.3,4.4,0.526,0.543,1.2,2.1,0.556,1.2,5.1,6.2,4.6,1.6,0.7,1.2,4.6,12.7,
17,Maurice Harkless,27,SF,11,3,124,1.5,3.8,0.385,1.5,3.2,0.455,0.0,0.6,0.0,0.577,0.0,0.6,0.0,0.6,3.2,3.8,2.0,0.6,1.2,0.9,4.1,4.4,
18,Victor Oladipo,28,SG,4,4,111,5.2,13.9,0.372,1.3,5.5,0.235,3.9,8.4,0.462,0.419,3.9,5.8,0.667,1.0,3.6,4.5,4.5,2.3,0.6,4.5,4.2,15.6,
19,Chris Silva,24,PF,11,0,83,3.9,5.6,0.692,0.4,0.4,1.0,3.5,5.2,0.667,0.731,4.8,6.5,0.733,3.0,7.8,10.8,2.6,0.4,2.2,3.9,8.7,13.0,
20,Meyers Leonard,28,C,3,2,29,3.7,8.7,0.429,3.7,8.7,0.429,0.0,0.0,,0.643,1.2,2.5,0.5,0.0,8.7,8.7,2.5,0.0,0.0,2.5,6.2,12.4,
21,Udonis Haslem,40,C,1,0,3,24.0,24.0,1.0,0.0,0.0,,24.0,24.0,1.0,1.0,0.0,0.0,,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,48.0,
