Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Jimmy Butler,31,SF,4,4,154,4.4,15.0,0.297,0.9,3.5,0.267,3.5,11.5,0.306,0.328,3.7,5.1,0.727,1.4,5.6,7.0,6.5,1.2,0.2,2.1,1.4,13.6,
2,Bam Adebayo,23,C,4,4,136,6.9,15.1,0.456,0.0,0.0,,6.9,15.1,0.456,0.456,2.6,3.4,0.769,3.7,6.1,9.8,4.5,1.3,0.5,2.9,2.9,16.4,
3,Goran Dragić,34,PG,4,2,117,7.1,16.6,0.426,2.8,8.0,0.346,4.3,8.6,0.5,0.509,2.8,3.7,0.75,0.3,1.8,2.2,3.4,1.2,0.6,1.8,3.4,19.7,
4,Duncan Robinson,26,SF,4,4,100,4.0,10.4,0.379,3.6,9.7,0.37,0.4,0.7,0.5,0.552,3.2,3.6,0.9,0.0,4.0,4.0,1.1,1.1,0.0,1.4,4.7,14.8,
5,Trevor Ariza,35,SF,4,4,96,2.6,8.6,0.304,1.9,6.4,0.294,0.7,2.3,0.333,0.413,0.0,0.0,,0.7,7.9,8.6,0.7,1.1,0.4,1.1,4.1,7.1,
6,Tyler Herro,21,SG,4,0,93,4.6,14.7,0.316,2.3,7.4,0.316,2.3,7.4,0.316,0.395,2.7,2.7,1.0,0.4,4.6,5.0,2.7,0.4,0.4,1.2,0.8,14.3,
7,Kendrick Nunn,25,PG,4,2,93,6.6,16.6,0.395,1.9,7.0,0.278,4.6,9.7,0.48,0.453,0.8,0.8,1.0,0.0,2.3,2.3,2.3,0.8,0.0,1.2,1.5,15.9,
8,Andre Iguodala,37,SF,4,0,71,3.0,5.6,0.545,1.5,3.5,0.429,1.5,2.0,0.75,0.682,0.0,0.0,,1.5,4.6,6.1,2.5,2.0,1.0,2.5,4.1,7.6,
9,Dewayne Dedmon,31,C,4,0,57,6.3,11.4,0.556,0.6,1.9,0.333,5.7,9.5,0.6,0.583,2.5,3.2,0.8,5.1,6.3,11.4,1.9,0.0,1.3,3.8,6.3,15.8,
10,Nemanja Bjelica,32,PF,2,0,30,6.0,13.2,0.455,4.8,9.6,0.5,1.2,3.6,0.333,0.636,4.8,7.2,0.667,1.2,4.8,6.0,2.4,2.4,1.2,0.0,6.0,21.6,
11,Gabe Vincent,24,PG,3,0,14,5.1,7.7,0.667,2.6,5.1,0.5,2.6,2.6,1.0,0.833,0.0,0.0,,0.0,2.6,2.6,5.1,0.0,0.0,2.6,0.0,12.9,
12,Precious Achiuwa,21,PF,3,0,12,9.0,12.0,0.75,0.0,0.0,,9.0,12.0,0.75,0.75,3.0,12.0,0.25,0.0,18.0,18.0,0.0,0.0,6.0,12.0,3.0,21.0,
13,KZ Okpala,21,PF,2,0,6,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14,Max Strus,24,SF,2,0,6,0.0,6.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
