Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,Awards
1.0,Precious Achiuwa,21.0,PF,3,0,12,0.75,0.75,,0.75,0.25,0.608,1.0,0.0,161,141.0,,139,32.0,106,405,0,
2.0,Bam Adebayo,23.0,C,4,4,136,0.456,0.456,,0.456,0.769,0.494,0.228,0.0,98,86.0,,85,99.0,86,92,0,
3.0,Trevor Ariza,35.0,SF,4,4,96,0.304,0.333,0.294,0.413,,0.413,0.0,0.739,65,63.0,80.0,77,,72,0,189,
4.0,Nemanja Bjelica,32.0,PF,2,0,30,0.455,0.333,0.5,0.636,0.667,0.66,0.545,0.727,98,63.0,136.0,118,86.0,115,221,186,
5.0,Jimmy Butler,31.0,SF,4,4,154,0.297,0.306,0.267,0.328,0.727,0.394,0.344,0.234,64,58.0,73.0,61,94.0,69,139,60,
6.0,Dewayne Dedmon,31.0,C,4,0,57,0.556,0.6,0.333,0.583,0.8,0.619,0.278,0.167,119,113.0,91.0,108,103.0,108,113,43,
7.0,Goran Dragić,34.0,PG,4,2,117,0.426,0.5,0.346,0.509,0.75,0.54,0.222,0.481,91,94.0,94.0,95,96.0,94,90,123,
8.0,Tyler Herro,21.0,SG,4,0,93,0.316,0.316,0.316,0.395,1.0,0.45,0.184,0.5,68,60.0,86.0,73,129.0,79,75,128,
9.0,Andre Iguodala,37.0,SF,4,0,71,0.545,0.75,0.429,0.682,,0.682,0.0,0.636,117,141.0,117.0,127,,119,0,162,
10.0,Kendrick Nunn,25.0,PG,4,2,93,0.395,0.48,0.278,0.453,1.0,0.467,0.047,0.419,85,91.0,76.0,84,129.0,82,19,107,
11.0,KZ Okpala,21.0,PF,2,0,6,0.0,,0.0,0.0,,0.0,0.0,1.0,0,,0.0,0,,0,0,255,
12.0,Duncan Robinson,26.0,SF,4,4,100,0.379,0.5,0.37,0.552,0.9,0.614,0.345,0.931,81,94.0,101.0,103,116.0,107,140,238,
13.0,Max Strus,24.0,SF,2,0,6,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0.0,,0,,0,0,0,
14.0,Gabe Vincent,24.0,PG,3,0,14,0.667,1.0,0.5,0.833,,0.833,0.0,0.667,143,189.0,136.0,155,,146,0,170,
,Team Totals,,,4,4,985,0.395,0.435,0.336,0.462,0.765,0.499,0.227,0.401,85,82.0,92.0,86,98.0,87,92,102,
