Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Duncan Robinson,26.0,SF,72,72,2262,0.439,22.8,0.145,0.079,0.029,0.022,0.014,0.855,0.625,0.825,0.429,0.438,0.2,0.408,0.892,0.972,0.006,4,0.186,0.368,0,0,
2.0,Bam Adebayo,23.0,C,64,64,2143,0.57,7.6,0.99,0.353,0.303,0.225,0.11,0.01,0.573,0.794,0.471,0.456,0.386,0.25,0.656,1.0,0.188,137,0.125,0.0,0,0,"DPOY-4,DEF2"
3.0,Jimmy Butler,31.0,SF,52,52,1745,0.497,9.3,0.861,0.327,0.289,0.166,0.079,0.139,0.538,0.722,0.441,0.426,0.362,0.245,0.358,0.68,0.053,39,0.333,0.265,2,0,"DPOY-10,NBA3,DEF2"
4.0,Kendrick Nunn,25.0,PG,56,44,1650,0.485,16.1,0.514,0.229,0.12,0.087,0.078,0.486,0.583,0.755,0.405,0.421,0.529,0.381,0.452,0.852,0.021,12,0.188,0.317,1,0,
5.0,Tyler Herro,21.0,SG,54,15,1635,0.439,16.5,0.575,0.163,0.16,0.109,0.143,0.425,0.498,0.667,0.455,0.408,0.42,0.36,0.46,0.729,0.011,7,0.138,0.463,4,0,
6.0,Andre Iguodala,37.0,SF,63,5,1339,0.383,20.3,0.266,0.149,0.048,0.032,0.036,0.734,0.53,0.649,0.5,0.25,0.333,0.33,0.8,0.933,0.077,17,0.478,0.391,5,0,
7.0,Goran Dragić,34.0,PG,50,11,1337,0.432,15.3,0.56,0.205,0.164,0.142,0.049,0.44,0.479,0.588,0.396,0.456,0.37,0.373,0.322,0.802,0.0,0,0.172,0.548,1,0,
8.0,Kelly Olynyk,29.0,C,43,38,1157,0.431,18.1,0.354,0.226,0.082,0.024,0.021,0.646,0.639,0.729,0.548,0.222,0.5,0.317,0.871,0.974,0.027,10,0.185,0.2,0,0,
9.0,Trevor Ariza,35.0,SF,30,27,841,0.411,16.1,0.407,0.286,0.095,0.008,0.017,0.593,0.5,0.609,0.261,0.0,0.25,0.35,0.776,0.94,0.041,9,0.413,0.373,1,0,
10.0,Precious Achiuwa,21.0,PF,61,4,737,0.544,3.3,0.996,0.667,0.263,0.039,0.026,0.004,0.546,0.645,0.367,0.333,0.167,0.0,0.734,,0.259,48,0.0,,0,0,
11.0,Gabe Vincent,24.0,PG,50,7,655,0.378,18.2,0.361,0.21,0.09,0.026,0.034,0.639,0.5,0.633,0.286,0.5,0.25,0.309,0.476,0.804,0.004,0,0.275,0.244,0,0,
12.0,Max Strus,24.0,SF,39,0,507,0.455,20.8,0.209,0.155,0.048,0.0,0.005,0.791,0.897,0.897,1.0,,0.0,0.338,0.686,0.98,0.027,5,0.25,0.459,0,0,
13.0,KZ Okpala,21.0,PF,37,9,447,0.375,14.5,0.479,0.302,0.146,0.01,0.021,0.521,0.522,0.655,0.357,0.0,0.0,0.24,0.667,1.0,0.042,4,0.52,0.269,0,0,
14.0,Avery Bradley,30.0,SG,10,1,211,0.47,17.8,0.424,0.136,0.121,0.061,0.106,0.576,0.536,0.889,0.375,0.25,0.429,0.421,0.733,1.0,0.0,0,0.5,0.421,0,0,
15.0,Dewayne Dedmon,31.0,C,16,0,210,0.708,5.5,0.923,0.615,0.231,0.031,0.046,0.077,0.75,0.85,0.533,1.0,0.333,0.2,0.689,1.0,0.169,10,0.2,0.0,0,0,
16.0,Nemanja Bjelica,32.0,PF,11,2,156,0.435,16.8,0.413,0.261,0.13,0.022,0.0,0.587,0.526,0.75,0.167,0.0,,0.37,0.7,0.9,0.0,0,0.148,0.25,0,0,
17.0,Maurice Harkless,27.0,SF,11,3,124,0.385,21.0,0.154,0.154,0.0,0.0,0.0,0.846,0.0,0.0,,,,0.455,,1.0,0.077,0,0.545,0.5,0,0,
18.0,Victor Oladipo,28.0,SG,4,4,111,0.372,14.5,0.605,0.233,0.186,0.093,0.093,0.395,0.462,0.9,0.375,0.0,0.0,0.235,0.667,1.0,0.07,3,0.353,0.333,0,0,
19.0,Chris Silva,24.0,PF,11,0,83,0.692,6.1,0.923,0.538,0.231,0.154,0.0,0.077,0.667,0.857,0.333,0.5,,1.0,0.75,1.0,0.308,4,0.0,,0,0,
20.0,Meyers Leonard,28.0,C,3,2,29,0.429,27.3,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.429,,1.0,0.0,0,0.0,,0,0,
21.0,Udonis Haslem,40.0,C,1,0,3,1.0,8.6,1.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,,1.0,,,1.0,,0.0,0,,,0,0,
,Team Totals,,,72,72,17382,0.468,15.1,0.568,0.247,0.161,0.096,0.064,0.432,0.553,0.719,0.437,0.427,0.391,0.358,0.562,0.893,0.057,309,0.239,0.361,14,0,
