Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Jimmy Butler,31.0,SF,4,4,154,0,0,75,25,0,-24.1,-24.2,4,3,2,1,9,3,73,0,3,
2.0,Bam Adebayo,23.0,C,4,4,136,0,0,0,6,94,-17.5,5.3,5,2,7,2,7,0,42,3,0,
3.0,Goran Dragić,34.0,PG,4,2,117,74,26,0,0,0,-14.4,11.3,3,3,2,0,4,2,24,0,2,
4.0,Duncan Robinson,26.0,SF,4,4,100,0,95,5,0,0,-15.9,6.5,3,1,2,0,3,1,7,0,1,
5.0,Trevor Ariza,35.0,SF,4,4,96,0,0,0,100,0,-21.7,-4.8,3,0,6,0,0,2,5,0,1,
6.0,Tyler Herro,21.0,SG,4,0,93,13,53,34,0,0,-18.7,1.0,3,0,1,0,2,1,18,0,1,
7.0,Kendrick Nunn,25.0,PG,4,2,93,100,0,0,0,0,-23.0,-7.4,2,1,2,0,1,2,13,0,0,
8.0,Andre Iguodala,37.0,SF,4,0,71,0,14,54,32,0,-14.7,6.8,4,0,5,0,0,0,13,0,0,
9.0,Dewayne Dedmon,31.0,C,4,0,57,0,0,0,0,100,-23.0,-5.9,1,2,4,2,2,1,7,1,2,
10.0,Nemanja Bjelica,32.0,PF,2,0,30,0,0,0,63,37,-30.4,-13.2,0,0,5,0,3,0,4,0,1,
11.0,Gabe Vincent,24.0,PG,3,0,14,41,59,0,0,0,-14.0,5.4,1,0,0,0,0,0,5,0,0,
12.0,Precious Achiuwa,21.0,PF,3,0,12,0,0,0,91,9,0.0,20.3,1,2,0,1,2,0,0,0,1,
13.0,KZ Okpala,21.0,PF,2,0,6,0,0,80,20,0,11.1,30.9,0,0,0,0,0,0,0,0,0,
14.0,Max Strus,24.0,SF,2,0,6,0,80,20,0,0,11.1,30.9,0,0,0,0,0,0,0,0,0,
,Team Totals,,,4,4,985,20,20,20,20,20,-18.9,-1.7,30,14,36,6,33,12,211,4,12,
