Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Jimmy Butler,31.0,4,4,154,19,64,0.297,4,15,0.267,15,49,0.306,0.328,16,22,0.727,6,24,30,28,5,1,9,6,58,1,
2.0,Bam Adebayo,23.0,4,4,136,26,57,0.456,0,0,,26,57,0.456,0.456,10,13,0.769,14,23,37,17,5,2,11,11,62,0,
3.0,Goran Dragić,34.0,4,2,117,23,54,0.426,9,26,0.346,14,28,0.5,0.509,9,12,0.75,1,6,7,11,4,2,6,11,64,0,
4.0,Duncan Robinson,26.0,4,4,100,11,29,0.379,10,27,0.37,1,2,0.5,0.552,9,10,0.9,0,11,11,3,3,0,4,13,41,0,
5.0,Trevor Ariza,35.0,4,4,96,7,23,0.304,5,17,0.294,2,6,0.333,0.413,0,0,,2,21,23,2,3,1,3,11,19,0,
6.0,Tyler Herro,21.0,4,0,93,12,38,0.316,6,19,0.316,6,19,0.316,0.395,7,7,1.0,1,12,13,7,1,1,3,2,37,0,
7.0,Kendrick Nunn,25.0,4,2,93,17,43,0.395,5,18,0.278,12,25,0.48,0.453,2,2,1.0,0,6,6,6,2,0,3,4,41,0,
8.0,Andre Iguodala,37.0,4,0,71,6,11,0.545,3,7,0.429,3,4,0.75,0.682,0,0,,3,9,12,5,4,2,5,8,15,0,
9.0,Dewayne Dedmon,31.0,4,0,57,10,18,0.556,1,3,0.333,9,15,0.6,0.583,4,5,0.8,8,10,18,3,0,2,6,10,25,0,
10.0,Nemanja Bjelica,32.0,2,0,30,5,11,0.455,4,8,0.5,1,3,0.333,0.636,4,6,0.667,1,4,5,2,2,1,0,5,18,0,
11.0,Gabe Vincent,24.0,3,0,14,2,3,0.667,1,2,0.5,1,1,1.0,0.833,0,0,,0,1,1,2,0,0,1,0,5,0,
12.0,Precious Achiuwa,21.0,3,0,12,3,4,0.75,0,0,,3,4,0.75,0.75,1,4,0.25,0,6,6,0,0,2,4,1,7,0,
13.0,KZ Okpala,21.0,2,0,6,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,
14.0,Max Strus,24.0,2,0,6,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,
,Team Totals,,4,4,985,141,357,0.395,48,143,0.336,93,214,0.435,0.462,62,81,0.765,36,133,169,86,29,14,55,82,392,1,
