Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3254,7168,0.454,1041,3050,0.341,2213,4118,0.537,1439,1844,0.78,852,2411,3263,1901,752,366,1117,1556,8988
Team/G,,241.5,39.7,87.4,0.454,12.7,37.2,0.341,27.0,50.2,0.537,17.5,22.5,0.78,10.4,29.4,39.8,23.2,9.2,4.5,13.6,19.0,109.6
Lg Rank,,9,26,23,23.0,21,17,27.0,20,18,21.0,7,9,15.0,22,30,30,29,5,23,9,19,26
Year/Year,,0.1%,-4.4%,-2.2%,-0.01,4.9%,11.6%,-0.022,-8.3%,-10.4%,0.013,-9.9%,-4.7%,-0.045,-6.0%,-7.8%,-7.4%,-6.9%,8.4%,-25.6%,13.5%,-6.7%,-4.4%
Opponent,82.0,19805,3475,7118,0.488,1167,3084,0.378,2308,4034,0.572,1382,1741,0.794,946,2787,3733,2317,610,420,1311,1530,9499
Opponent/G,,241.5,42.4,86.8,0.488,14.2,37.6,0.378,28.1,49.2,0.572,16.9,21.2,0.794,11.5,34.0,45.5,28.3,7.4,5.1,16.0,18.7,115.8
Lg Rank,,9,20,4,30.0,24,14,29.0,17,5,28.0,14,12,28.0,21,26,26,25,6,19,4,17,21
Year/Year,,0.1%,4.6%,0.3%,0.02,19.2%,11.5%,0.024,-1.5%,-6.9%,0.031,-9.3%,-9.6%,0.003,4.8%,1.6%,2.4%,8.1%,20.6%,-16.5%,9.2%,0.7%,3.8%
