unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Mikal Bridges,39:15,8,16,.500,3,7,.429,5,5,1.000,3,8,11,6,1,0,0,4,24,24.1,-10,True,,NYK,MIL,MIL,NYK,False,True,c3d210554b5d72dae41e5ff0f0b8155936019337,202510280MIL,"New York Knicks at Milwaukee Bucks Box Score, October 28, 2025",2026-01-20T13:46:58.146950,box-NYK-game-basic
Karl-Anthony Towns,35:23,2,12,.167,0,3,.000,4,4,1.000,5,7,12,1,1,1,3,5,8,3.4,0,True,,NYK,MIL,MIL,NYK,False,True,e926d36490f7983c3523fbd3f9175564ef389f39,202510280MIL,"New York Knicks at Milwaukee Bucks Box Score, October 28, 2025",2026-01-20T13:46:58.146950,box-NYK-game-basic
Jalen Brunson,34:45,14,25,.560,1,5,.200,7,9,.778,0,4,4,3,2,0,2,3,36,25.4,-11,True,,NYK,MIL,MIL,NYK,False,True,f5c04b863b320fc459f630ed497343418c9fe6b4,202510280MIL,"New York Knicks at Milwaukee Bucks Box Score, October 28, 2025",2026-01-20T13:46:58.146950,box-NYK-game-basic
OG Anunoby,33:30,3,11,.273,1,6,.167,2,3,.667,2,4,6,5,1,1,2,4,9,6.3,-6,True,,NYK,MIL,MIL,NYK,False,True,81c84cc110a34440d250c26893196db2c45aabaf,202510280MIL,"New York Knicks at Milwaukee Bucks Box Score, October 28, 2025",2026-01-20T13:46:58.146950,box-NYK-game-basic
Landry Shamet,29:46,5,11,.455,4,9,.444,2,2,1.000,2,1,3,1,1,0,1,1,16,12.3,+3,True,,NYK,MIL,MIL,NYK,False,True,2b0cd78cc4f3b7a25047317b0608234a5536ef66,202510280MIL,"New York Knicks at Milwaukee Bucks Box Score, October 28, 2025",2026-01-20T13:46:58.146950,box-NYK-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,NYK,MIL,MIL,NYK,False,True,c0e9f072ea1fe1259770b40c0c463a6d85cd5c88,202510280MIL,"New York Knicks at Milwaukee Bucks Box Score, October 28, 2025",2026-01-20T13:46:58.146950,box-NYK-game-basic
Josh Hart,26:19,1,5,.200,1,4,.250,0,0,,1,3,4,4,2,0,2,0,3,4.3,-18,True,,NYK,MIL,MIL,NYK,False,True,091ce1258d9977780fcf13795209f640db638292,202510280MIL,"New York Knicks at Milwaukee Bucks Box Score, October 28, 2025",2026-01-20T13:46:58.146950,box-NYK-game-basic
Jordan Clarkson,17:01,4,7,.571,2,3,.667,0,0,,1,0,1,1,0,0,2,0,10,6.1,-2,True,,NYK,MIL,MIL,NYK,False,True,437cca6d8f86b9acaf93b20ccffcd52e976a6b31,202510280MIL,"New York Knicks at Milwaukee Bucks Box Score, October 28, 2025",2026-01-20T13:46:58.146950,box-NYK-game-basic
Ariel Hukporti,12:03,0,0,,0,0,,0,0,,2,1,3,1,1,0,1,1,0,2.0,-8,True,,NYK,MIL,MIL,NYK,False,True,0bac393713ee08a2a49f08a66278179c2ce66884,202510280MIL,"New York Knicks at Milwaukee Bucks Box Score, October 28, 2025",2026-01-20T13:46:58.146950,box-NYK-game-basic
Tyler Kolek,11:24,2,5,.400,1,3,.333,0,0,,1,0,1,2,0,0,0,3,5,3.2,+4,True,,NYK,MIL,MIL,NYK,False,True,25b9f4b6f62de89c5eab608a200a26187ac254f4,202510280MIL,"New York Knicks at Milwaukee Bucks Box Score, October 28, 2025",2026-01-20T13:46:58.146950,box-NYK-game-basic
