Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Tony Bradley,28.0,C,22,3,257,0.583,0.592,0.0,0.583,0.724,0.619,0.403,0.014,124,108,0.0,107,92.0,106,145,3,5.6,6.2,
2.0,RayJ Dennis,24.0,PG,13,0,168,0.306,0.294,0.316,0.389,0.889,0.421,0.125,0.528,65,54,88.0,71,113.0,72,45,127,-22.4,-24.6,
3.0,Johnny Furphy,21.0,SG,8,0,95,0.412,0.375,0.444,0.529,0.0,0.503,0.118,0.529,88,68,123.0,97,0.0,86,42,128,-0.5,-2.8,
4.0,Jay Huff,27.0,C,26,10,504,0.429,0.667,0.328,0.544,0.788,0.572,0.194,0.7,91,122,91.0,100,100.0,98,70,169,-0.2,-4.1,
5.0,Isaiah Jackson,24.0,C,26,14,489,0.593,0.593,,0.593,0.759,0.635,0.43,0.0,126,108,,109,96.0,109,154,0,12.9,16.8,
6.0,Quenton Jackson,27.0,PG,6,3,109,0.5,0.538,0.429,0.575,0.7,0.615,0.5,0.35,106,98,119.0,106,89.0,105,180,84,2.4,3.1,
7.0,Cody Martin,30.0,SF,4,0,55,0.2,0.4,0.0,0.2,0.5,0.277,0.6,0.5,43,73,0.0,37,63.0,47,216,121,-6.9,-7.7,
8.0,Garrison Mathews,29.0,SG,11,1,166,0.357,0.667,0.333,0.512,0.842,0.586,0.452,0.929,76,122,93.0,94,107.0,100,163,224,-2.8,0.3,
9.0,Bennedict Mathurin,23.0,SF,15,15,489,0.446,0.477,0.411,0.542,0.851,0.613,0.461,0.466,95,87,114.0,99,108.0,105,166,112,-1.2,14.9,
10.0,Mac McClung,27.0,SG,3,0,34,0.389,0.625,0.2,0.444,0.75,0.481,0.222,0.556,83,114,56.0,82,95.0,82,80,134,-3.6,-4.0,
11.0,T.J. McConnell,33.0,PG,16,0,265,0.519,0.547,0.333,0.541,1.0,0.543,0.007,0.133,110,100,93.0,99,127.0,93,3,32,-1.1,-10.9,
12.0,Monte Morris,30.0,PG,6,0,65,0.35,0.417,0.25,0.4,0.5,0.414,0.2,0.4,74,76,69.0,73,63.0,71,72,97,-5.8,-7.4,
13.0,Andrew Nembhard,26.0,PG,18,18,562,0.42,0.465,0.344,0.484,0.851,0.549,0.355,0.367,89,85,96.0,89,108.0,94,128,89,-29.9,-19.3,
14.0,Aaron Nesmith,26.0,SF,11,11,335,0.367,0.359,0.373,0.473,0.795,0.518,0.265,0.565,78,66,104.0,87,101.0,89,95,136,-21.1,-21.4,
15.0,Taelon Peter,23.0,SG,15,0,106,0.241,0.5,0.222,0.345,0.8,0.385,0.172,0.931,51,91,62.0,63,102.0,66,62,225,-11.6,-12.4,
16.0,Jeremiah Robinson-Earl,25.0,PF,17,3,300,0.349,0.42,0.242,0.398,0.929,0.443,0.169,0.398,74,77,67.0,73,118.0,76,61,96,-24.4,-25.0,
17.0,Ben Sheppard,24.0,SG,22,11,549,0.354,0.475,0.273,0.435,0.789,0.46,0.129,0.599,75,87,76.0,80,100.0,79,46,144,-32.1,-38.1,
18.0,Pascal Siakam,31.0,PF,25,25,849,0.476,0.516,0.359,0.522,0.69,0.558,0.367,0.255,101,94,100.0,96,88.0,96,132,62,-21.0,-26.2,
19.0,Ethan Thompson,26.0,SG,6,3,129,0.423,0.571,0.368,0.558,0.8,0.585,0.192,0.731,90,104,102.0,102,102.0,100,69,176,0.7,0.1,
20.0,Obi Toppin,27.0,PF,3,0,82,0.417,0.632,0.176,0.458,1.0,0.526,0.25,0.472,89,115,49.0,84,127.0,90,90,114,-6.2,-4.6,
21.0,Jarace Walker,22.0,PF,26,12,666,0.349,0.386,0.314,0.43,0.817,0.48,0.255,0.515,74,70,87.0,79,104.0,82,92,124,-54.0,-53.8,
22.0,James Wiseman,24.0,C,1,1,20,0.667,0.667,,0.667,,0.667,0.0,0.0,142,122,,122,,114,0,0,0.7,0.5,
,Team Totals,,,26,26,6294,0.43,0.5,0.329,0.497,0.778,0.541,0.292,0.406,92,91,91.0,91,99.0,93,105,98,-222.5,-220.4,
