Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Pascal Siakam,31,25,25,849,12.3,25.9,0.476,2.4,6.6,0.359,9.9,19.3,0.516,0.522,6.6,9.5,0.69,2.2,7.5,9.7,5.6,1.8,0.6,2.9,4.0,33.5,113,116,
2,Jarace Walker,22,26,12,666,5.9,16.9,0.349,2.7,8.7,0.314,3.2,8.2,0.386,0.43,3.5,4.3,0.817,1.1,8.1,9.1,3.8,1.1,0.8,3.6,3.2,18.1,92,117,
3,Andrew Nembhard,26,18,18,562,8.8,20.9,0.42,2.6,7.7,0.344,6.1,13.2,0.465,0.484,6.3,7.4,0.851,0.6,2.9,3.5,10.2,1.4,0.3,3.4,3.6,26.5,114,121,
4,Ben Sheppard,24,22,11,549,4.5,12.8,0.354,2.1,7.7,0.273,2.4,5.2,0.475,0.435,1.3,1.7,0.789,1.6,6.3,7.9,3.8,1.2,0.3,1.3,3.8,12.5,102,119,
5,Jay Huff,27,26,10,504,6.9,16.2,0.429,3.7,11.3,0.328,3.2,4.9,0.667,0.544,2.5,3.1,0.788,2.7,6.5,9.1,3.1,0.7,6.3,1.6,5.4,20.1,117,113,
6,Isaiah Jackson,24,26,14,489,7.8,13.2,0.593,0.0,0.0,,7.8,13.2,0.593,0.593,4.3,5.7,0.759,6.5,8.8,15.3,2.1,2.1,2.1,3.0,7.8,20.0,122,113,
7,Bennedict Mathurin,23,15,15,489,8.9,20.0,0.446,3.8,9.3,0.411,5.1,10.7,0.477,0.542,7.8,9.2,0.851,1.3,6.8,8.0,3.3,1.0,0.3,3.9,4.6,29.5,113,119,
8,Aaron Nesmith,26,11,11,335,7.7,21.0,0.367,4.4,11.9,0.373,3.3,9.2,0.359,0.473,4.4,5.6,0.795,2.4,4.6,7.0,2.4,1.3,0.4,1.1,3.9,24.3,111,119,
9,Jeremiah Robinson-Earl,25,17,3,300,4.6,13.3,0.349,1.3,5.3,0.242,3.4,8.0,0.42,0.398,2.1,2.2,0.929,5.1,8.9,14.1,1.9,1.1,0.2,1.6,3.7,12.6,103,117,
10,T.J. McConnell,33,16,0,265,12.7,24.4,0.519,1.1,3.3,0.333,11.6,21.2,0.547,0.541,0.2,0.2,1.0,0.7,6.5,7.2,12.5,3.3,0.5,2.7,3.4,26.6,116,114,
11,Tony Bradley,28,22,3,257,7.8,13.4,0.583,0.0,0.2,0.0,7.8,13.2,0.592,0.583,3.9,5.4,0.724,6.5,4.3,10.8,2.6,0.6,0.7,1.7,8.4,19.6,130,121,
12,RayJ Dennis,24,13,0,168,6.3,20.5,0.306,3.4,10.8,0.316,2.9,9.7,0.294,0.389,2.3,2.6,0.889,2.3,3.7,6.0,7.4,0.9,1.1,4.0,4.6,18.3,91,120,
13,Garrison Mathews,29,11,1,166,4.3,12.1,0.357,3.8,11.3,0.333,0.6,0.9,0.667,0.512,4.6,5.5,0.842,0.6,3.2,3.8,2.6,1.2,0.6,0.9,4.6,17.0,123,120,
14,Ethan Thompson,26,6,3,129,4.1,9.7,0.423,2.6,7.1,0.368,1.5,2.6,0.571,0.558,1.5,1.9,0.8,1.5,1.9,3.3,3.3,1.1,0.7,0.0,5.2,12.3,137,121,
15,Quenton Jackson,27,6,3,109,8.8,17.6,0.5,2.6,6.2,0.429,6.2,11.4,0.538,0.575,6.2,8.8,0.7,2.2,6.6,8.8,7.9,2.2,0.4,2.6,4.8,26.4,125,116,
16,Taelon Peter,23,15,0,106,3.2,13.1,0.241,2.7,12.2,0.222,0.5,0.9,0.5,0.345,1.8,2.3,0.8,1.8,5.4,7.2,6.3,0.9,0.9,4.1,2.7,10.9,83,119,
17,Johnny Furphy,21,8,0,95,3.5,8.6,0.412,2.0,4.5,0.444,1.5,4.0,0.375,0.529,0.0,1.0,0.0,1.5,6.6,8.1,0.5,2.0,0.0,2.5,5.0,9.1,83,117,
18,Obi Toppin,27,3,0,82,8.8,21.0,0.417,1.8,9.9,0.176,7.0,11.1,0.632,0.458,5.3,5.3,1.0,1.8,9.9,11.7,2.9,1.8,0.0,3.5,4.1,24.6,101,115,
19,Monte Morris,30,6,0,65,5.2,14.8,0.35,1.5,5.9,0.25,3.7,8.9,0.417,0.4,1.5,3.0,0.5,0.7,4.4,5.2,6.6,0.7,0.7,1.5,2.2,13.3,97,121,
20,Cody Martin,30,4,0,55,1.7,8.7,0.2,0.0,4.4,0.0,1.7,4.4,0.4,0.2,2.6,5.2,0.5,0.9,11.3,12.2,1.7,3.5,1.7,3.5,4.4,6.1,55,109,
21,Mac McClung,27,3,0,34,9.9,25.4,0.389,2.8,14.1,0.2,7.1,11.3,0.625,0.444,4.2,5.6,0.75,0.0,5.6,5.6,1.4,7.1,1.4,2.8,8.5,26.8,91,105,
22,James Wiseman,24,1,1,20,4.8,7.2,0.667,0.0,0.0,,4.8,7.2,0.667,0.667,0.0,0.0,,9.6,0.0,9.6,0.0,0.0,2.4,7.2,4.8,9.6,87,123,
