Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Pascal Siakam,31.0,PF,25,25,34.0,8.7,18.3,0.476,1.7,4.7,0.359,7.0,13.6,0.516,0.522,4.6,6.7,0.69,1.6,5.3,6.8,4.0,1.2,0.4,2.1,2.8,23.8,
2.0,Bennedict Mathurin,23.0,SF,15,15,32.6,6.1,13.6,0.446,2.6,6.3,0.411,3.5,7.3,0.477,0.542,5.3,6.3,0.851,0.9,4.6,5.5,2.3,0.7,0.2,2.7,3.1,20.1,
3.0,Andrew Nembhard,26.0,PG,18,18,31.2,5.7,13.6,0.42,1.7,5.0,0.344,4.0,8.6,0.465,0.484,4.1,4.8,0.851,0.4,1.9,2.3,6.6,0.9,0.2,2.2,2.3,17.3,
4.0,Aaron Nesmith,26.0,SF,11,11,30.5,4.9,13.4,0.367,2.8,7.5,0.373,2.1,5.8,0.359,0.473,2.8,3.5,0.795,1.5,2.9,4.5,1.5,0.8,0.3,0.7,2.5,15.5,
5.0,Obi Toppin,27.0,PF,3,0,27.3,5.0,12.0,0.417,1.0,5.7,0.176,4.0,6.3,0.632,0.458,3.0,3.0,1.0,1.0,5.7,6.7,1.7,1.0,0.0,2.0,2.3,14.0,
6.0,Jarace Walker,22.0,PF,26,12,25.6,3.2,9.0,0.349,1.5,4.7,0.314,1.7,4.4,0.386,0.43,1.9,2.3,0.817,0.6,4.3,4.9,2.0,0.6,0.4,1.9,1.7,9.7,
7.0,Ben Sheppard,24.0,SG,22,11,25.0,2.4,6.7,0.354,1.1,4.0,0.273,1.3,2.7,0.475,0.435,0.7,0.9,0.789,0.8,3.3,4.1,2.0,0.6,0.1,0.7,2.0,6.5,
8.0,Ethan Thompson,26.0,SG,6,3,21.5,1.8,4.3,0.423,1.2,3.2,0.368,0.7,1.2,0.571,0.558,0.7,0.8,0.8,0.7,0.8,1.5,1.5,0.5,0.3,0.0,2.3,5.5,
9.0,James Wiseman,24.0,C,1,1,20.0,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,0.667,0.0,0.0,,4.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,4.0,
10.0,Jay Huff,27.0,C,26,10,19.4,2.8,6.5,0.429,1.5,4.6,0.328,1.3,2.0,0.667,0.544,1.0,1.3,0.788,1.1,2.6,3.7,1.3,0.3,2.5,0.7,2.2,8.1,
11.0,Isaiah Jackson,24.0,C,26,14,18.8,3.1,5.2,0.593,0.0,0.0,,3.1,5.2,0.593,0.593,1.7,2.2,0.759,2.5,3.5,6.0,0.8,0.8,0.8,1.2,3.1,7.8,
12.0,Quenton Jackson,27.0,PG,6,3,18.2,3.3,6.7,0.5,1.0,2.3,0.429,2.3,4.3,0.538,0.575,2.3,3.3,0.7,0.8,2.5,3.3,3.0,0.8,0.2,1.0,1.8,10.0,
13.0,Jeremiah Robinson-Earl,25.0,PF,17,3,17.6,1.7,4.9,0.349,0.5,1.9,0.242,1.2,2.9,0.42,0.398,0.8,0.8,0.929,1.9,3.3,5.2,0.7,0.4,0.1,0.6,1.4,4.6,
14.0,T.J. McConnell,33.0,PG,16,0,16.6,4.4,8.4,0.519,0.4,1.1,0.333,4.0,7.3,0.547,0.541,0.1,0.1,1.0,0.3,2.3,2.5,4.3,1.1,0.2,0.9,1.2,9.2,
15.0,Garrison Mathews,29.0,SG,11,1,15.1,1.4,3.8,0.357,1.2,3.5,0.333,0.2,0.3,0.667,0.512,1.5,1.7,0.842,0.2,1.0,1.2,0.8,0.4,0.2,0.3,1.5,5.4,
16.0,Cody Martin,30.0,SF,4,0,13.8,0.5,2.5,0.2,0.0,1.3,0.0,0.5,1.3,0.4,0.2,0.8,1.5,0.5,0.3,3.3,3.5,0.5,1.0,0.5,1.0,1.3,1.8,
17.0,RayJ Dennis,24.0,PG,13,0,12.9,1.7,5.5,0.306,0.9,2.9,0.316,0.8,2.6,0.294,0.389,0.6,0.7,0.889,0.6,1.0,1.6,2.0,0.2,0.3,1.1,1.2,4.9,
18.0,Johnny Furphy,21.0,SG,8,0,11.9,0.9,2.1,0.412,0.5,1.1,0.444,0.4,1.0,0.375,0.529,0.0,0.3,0.0,0.4,1.6,2.0,0.1,0.5,0.0,0.6,1.3,2.3,
19.0,Tony Bradley,28.0,C,22,3,11.7,1.9,3.3,0.583,0.0,0.0,0.0,1.9,3.2,0.592,0.583,1.0,1.3,0.724,1.6,1.0,2.6,0.6,0.1,0.2,0.4,2.0,4.8,
20.0,Mac McClung,27.0,SG,3,0,11.3,2.3,6.0,0.389,0.7,3.3,0.2,1.7,2.7,0.625,0.444,1.0,1.3,0.75,0.0,1.3,1.3,0.3,1.7,0.3,0.7,2.0,6.3,
21.0,Monte Morris,30.0,PG,6,0,10.8,1.2,3.3,0.35,0.3,1.3,0.25,0.8,2.0,0.417,0.4,0.3,0.7,0.5,0.2,1.0,1.2,1.5,0.2,0.2,0.3,0.5,3.0,
22.0,Taelon Peter,23.0,SG,15,0,7.1,0.5,1.9,0.241,0.4,1.8,0.222,0.1,0.1,0.5,0.345,0.3,0.3,0.8,0.3,0.8,1.1,0.9,0.1,0.1,0.6,0.4,1.6,
,Team Totals,,,26,26,241.9,38.8,90.2,0.43,12.0,36.6,0.329,26.8,53.6,0.5,0.497,20.5,26.3,0.778,11.9,32.0,43.9,23.4,7.1,5.6,13.8,22.8,110.2,
