Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19755,3229,7083,0.456,1105,3170,0.349,2124,3913,0.543,1434,2010,0.713,786,2660,3446,1932,600,382,1351,1692,8997
Team/G,,240.9,39.4,86.4,0.456,13.5,38.7,0.349,25.9,47.7,0.543,17.5,24.5,0.713,9.6,32.4,42.0,23.6,7.3,4.7,16.5,20.6,109.7
Lg Rank,,19,24,22,24.0,7,4,21.0,28,28,10.0,10,1,30.0,21,28,30,23,17,15,30,26,19
Year/Year,,0.2%,0.3%,-2.4%,0.012,-2.2%,-4.8%,0.009,1.7%,-0.4%,0.011,5.9%,9.9%,-0.027,2.9%,-2.5%,-1.3%,-0.2%,-3.5%,-7.1%,11.9%,5.6%,0.9%
Opponent,82.0,19755,3562,7374,0.483,1048,2966,0.353,2514,4408,0.57,1520,1943,0.782,915,2831,3746,2103,776,474,1155,1812,9692
Opponent/G,,240.9,43.4,89.9,0.483,12.8,36.2,0.353,30.7,53.8,0.57,18.5,23.7,0.782,11.2,34.5,45.7,25.6,9.5,5.8,14.1,22.1,118.2
Lg Rank,,19,30,22,29.0,20,21,17.0,30,18,30.0,27,27,22.0,26,20,21,24,30,28,10,1,30
Year/Year,,0.2%,1.7%,1.0%,0.003,-4.7%,2.9%,-0.028,4.7%,-0.2%,0.027,3.8%,3.9%,-0.001,12.7%,-8.4%,-4.0%,-0.5%,11.5%,10.1%,-3.9%,14.6%,1.3%
