Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19755,3294,7212,0.457,873,2629,0.332,2421,4583,0.528,1501,1903,0.789,981,2726,3707,2047,680,328,1153,1612,8962
Team/G,,240.9,40.2,88.0,0.457,10.6,32.1,0.332,29.5,55.9,0.528,18.3,23.2,0.789,12.0,33.2,45.2,25.0,8.3,4.0,14.1,19.7,109.3
Lg Rank,,19,19,16,23.0,28,24,27.0,8,7,20.0,2,6,10.0,3,24,11,13,7,26,17,14,21
Year/Year,,-0.5%,-5.5%,-1.2%,-0.02,0.6%,5.4%,-0.016,-7.5%,-4.7%,-0.016,-3.7%,-11.0%,0.06,1.9%,-6.8%,-4.6%,-4.0%,9.6%,-8.6%,-3.8%,9.3%,-4.6%
Opponent,82.0,19755,3301,7009,0.471,1064,2913,0.365,2237,4096,0.546,1377,1753,0.786,759,2666,3425,2039,605,391,1164,1681,9043
Opponent/G,,240.9,40.3,85.5,0.471,13.0,35.5,0.365,27.3,50.0,0.546,16.8,21.4,0.786,9.3,32.5,41.8,24.9,7.4,4.8,14.2,20.5,110.3
Lg Rank,,19,11,4,24.0,22,18,26.0,8,5,24.0,14,12,24.0,1,4,3,15,11,16,9,4,13
Year/Year,,-0.5%,-3.9%,-4.3%,0.002,-10.4%,-6.8%,-0.015,-0.4%,-2.4%,0.011,1.0%,1.5%,-0.004,3.5%,-1.1%,-0.1%,-4.1%,-4.3%,-19.4%,6.4%,-3.8%,-4.0%
