Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Brandon Ingram,24.0,SF,6,6,39.3,9.3,19.7,0.475,1.8,4.5,0.407,7.5,15.2,0.495,0.521,6.5,7.8,0.83,0.7,5.5,6.2,6.2,0.7,0.3,3.8,1.8,27.0,
2.0,CJ McCollum,30.0,PG,6,6,39.0,8.2,20.8,0.392,2.8,8.5,0.333,5.3,12.3,0.432,0.46,3.0,4.3,0.692,1.8,4.8,6.7,4.8,0.7,0.8,2.5,2.5,22.2,
3.0,Herbert Jones,23.0,PF,6,6,37.7,3.5,7.3,0.477,0.8,2.0,0.417,2.7,5.3,0.5,0.534,2.8,3.7,0.773,1.3,2.0,3.3,1.8,1.8,0.8,1.3,3.7,10.7,
4.0,Jonas Valančiūnas,29.0,C,6,6,29.2,5.5,11.3,0.485,0.2,1.0,0.167,5.3,10.3,0.516,0.493,3.3,4.3,0.769,5.5,8.8,14.3,3.0,0.7,0.2,2.0,2.8,14.5,
5.0,Larry Nance Jr.,29.0,PF,6,0,21.7,3.7,6.5,0.564,0.3,1.5,0.222,3.3,5.0,0.667,0.59,1.5,1.8,0.818,3.2,2.7,5.8,1.8,0.5,0.3,1.0,2.5,9.2,
6.0,Trey Murphy III,21.0,SF,6,0,20.0,1.5,3.7,0.409,1.5,3.2,0.474,0.0,0.5,0.0,0.614,0.7,0.8,0.8,0.5,2.0,2.5,0.5,0.5,0.2,0.2,1.5,5.2,
7.0,Jose Alvarado,23.0,PG,6,0,19.5,2.7,5.5,0.485,1.0,2.7,0.375,1.7,2.8,0.588,0.576,1.7,2.2,0.769,0.3,1.0,1.3,1.5,1.2,0.2,1.2,3.0,8.0,
8.0,Jaxson Hayes,21.0,C,6,6,13.8,2.3,4.2,0.56,0.0,0.5,0.0,2.3,3.7,0.636,0.56,1.2,1.8,0.636,0.7,1.8,2.5,0.2,0.0,0.3,0.7,1.8,5.8,
9.0,Devonte' Graham,26.0,PG,6,0,10.0,1.0,3.0,0.333,0.8,2.3,0.357,0.2,0.7,0.25,0.472,1.2,1.3,0.875,0.3,1.2,1.5,0.7,0.2,0.2,0.7,0.5,4.0,
10.0,Naji Marshall,24.0,SF,6,0,9.3,1.2,1.7,0.7,0.0,0.0,,1.2,1.7,0.7,0.7,0.7,0.7,1.0,0.5,0.5,1.0,0.8,0.2,0.2,0.5,0.8,3.0,
11.0,Willy Hernangómez,27.0,C,1,0,2.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,
12.0,Garrett Temple,35.0,SG,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
,Team Totals,,,6,6,240.0,39.0,84.3,0.462,9.3,26.3,0.354,29.7,58.0,0.511,0.518,22.5,28.8,0.78,15.2,30.5,45.7,21.3,6.3,3.5,14.5,21.2,109.8,
