Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Brandon Ingram,24.0,SF,6,6,236,21.3,0.584,0.229,0.398,1.9,17.7,9.3,27.3,0.9,0.7,14.2,29.5,0.6,0.0,0.6,0.12,4.5,-0.5,3.9,0.4,
2.0,CJ McCollum,30.0,PG,6,6,234,15.5,0.487,0.408,0.208,5.2,15.7,10.1,20.5,0.9,1.8,9.9,27.9,0.2,0.0,0.2,0.047,2.6,-2.0,0.6,0.2,
3.0,Herbert Jones,23.0,PF,6,6,226,11.6,0.596,0.273,0.5,3.9,6.7,5.2,6.8,2.5,1.9,13.0,11.7,0.3,0.1,0.4,0.077,-1.1,1.5,0.4,0.1,
4.0,Jonas Valančiūnas,29.0,C,6,6,175,23.9,0.548,0.088,0.382,20.9,38.3,29.0,16.5,1.2,0.5,13.1,22.5,0.5,0.1,0.6,0.154,4.6,-0.9,3.7,0.3,
5.0,Larry Nance Jr.,29.0,PF,6,0,130,20.7,0.627,0.231,0.282,16.2,15.5,15.9,13.2,1.2,1.3,12.0,16.5,0.4,0.0,0.4,0.162,2.9,0.3,3.2,0.2,
6.0,Trey Murphy III,21.0,SF,6,0,120,10.2,0.64,0.864,0.227,2.8,12.6,7.4,3.4,1.3,0.7,4.0,9.0,0.2,0.0,0.2,0.09,0.5,0.1,0.5,0.1,
7.0,Jose Alvarado,23.0,PG,6,0,117,13.3,0.62,0.485,0.394,1.9,6.5,4.0,11.4,3.1,0.7,15.3,16.8,0.2,0.0,0.2,0.09,-1.8,1.7,-0.1,0.1,
8.0,Jaxson Hayes,21.0,C,6,6,83,11.9,0.586,0.12,0.44,5.3,16.7,10.7,1.9,0.0,2.1,11.8,17.5,0.1,0.0,0.1,0.044,-3.0,-1.9,-4.9,-0.1,
9.0,Devonte' Graham,26.0,PG,6,0,60,11.5,0.558,0.778,0.444,3.7,14.7,8.9,9.4,0.9,1.4,15.7,18.3,0.1,0.0,0.1,0.049,-0.2,-1.0,-1.1,0.0,
10.0,Naji Marshall,24.0,SF,6,0,56,15.0,0.765,0.0,0.4,5.9,6.8,6.3,13.0,0.9,1.5,20.3,11.3,0.1,0.0,0.1,0.113,1.4,1.6,3.0,0.1,
11.0,Willy Hernangómez,27.0,C,1,0,2,13.0,0.25,0.25,0.0,100.0,0.0,59.0,0.0,0.0,0.0,0.0,86.1,0.0,0.0,0.0,-0.383,-13.3,-34.4,-47.7,0.0,
12.0,Garrett Temple,35.0,SG,1,0,2,6.2,,,,0.0,63.2,29.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.024,-4.7,2.5,-2.2,0.0,
,Team Totals,,,6,6,1441,,0.566,0.312,0.342,,,,,,,,,2.7,0.1,2.9,0.096,1.6,-0.2,1.3,1.2,
