Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Herbert Jones,23,78,69,2335,5.8,12.2,0.476,1.2,3.6,0.337,4.6,8.6,0.533,0.525,2.9,3.4,0.84,2.1,4.2,6.3,3.5,2.7,1.3,2.1,5.0,15.7,114,112,ROY-6
2,Jonas Valančiūnas,29,74,74,2240,11.2,20.7,0.544,1.3,3.5,0.361,10.0,17.2,0.581,0.574,5.2,6.4,0.82,5.0,13.6,18.6,4.2,0.9,1.3,3.9,5.4,29.0,118,111,
3,Devonte' Graham,26,76,63,2162,6.8,18.6,0.363,4.4,12.9,0.341,2.4,5.8,0.413,0.481,2.7,3.2,0.843,0.8,3.2,4.0,7.2,1.6,0.3,2.4,2.2,20.6,109,116,
4,Brandon Ingram,24,55,55,1869,12.0,26.0,0.461,2.0,6.0,0.327,10.0,20.0,0.501,0.498,7.0,8.5,0.826,0.9,7.5,8.5,8.1,0.9,0.7,4.0,3.1,32.9,111,115,
5,Jaxson Hayes,21,70,28,1398,8.7,14.1,0.616,0.7,2.0,0.351,7.9,12.0,0.66,0.641,5.1,6.6,0.766,4.1,7.1,11.1,1.5,1.2,1.9,1.9,5.5,23.1,132,113,
6,Josh Hart,26,41,40,1374,7.0,13.9,0.505,1.5,4.7,0.323,5.5,9.2,0.598,0.56,4.2,5.5,0.753,1.9,9.5,11.4,6.0,1.6,0.4,2.9,4.2,19.7,118,112,
7,Nickeil Alexander-Walker,23,50,19,1317,8.9,23.7,0.375,3.6,11.4,0.311,5.3,12.3,0.434,0.45,2.6,3.6,0.722,1.3,4.8,6.1,5.2,1.5,0.7,3.2,3.3,23.9,97,115,
8,Garrett Temple,35,59,16,1098,5.0,13.3,0.376,2.7,8.3,0.319,2.3,4.9,0.473,0.476,1.3,1.8,0.683,1.3,5.1,6.4,3.3,1.9,1.0,1.9,3.6,13.9,101,113,
9,CJ McCollum,30,26,26,878,13.8,28.1,0.493,4.0,10.1,0.394,9.8,17.9,0.549,0.564,3.8,5.7,0.667,1.1,5.5,6.5,8.5,1.9,0.1,3.2,2.5,35.5,116,114,
10,Trey Murphy III,21,62,1,864,6.2,15.8,0.394,4.1,10.6,0.382,2.2,5.2,0.418,0.522,2.6,2.9,0.882,2.7,5.7,8.4,2.2,1.3,0.4,0.9,3.4,19.1,120,115,
11,Willy Hernangómez,27,50,8,839,10.0,19.2,0.52,0.2,0.7,0.333,9.8,18.5,0.527,0.526,6.4,8.3,0.773,8.4,11.5,19.9,3.7,1.2,1.1,3.0,5.7,26.7,122,111,
12,Jose Alvarado,23,54,1,834,7.8,17.4,0.446,1.9,6.5,0.291,5.9,10.9,0.538,0.5,2.1,3.1,0.679,1.5,4.4,5.9,9.0,4.2,0.4,2.4,4.3,19.5,114,109,
13,Naji Marshall,24,55,4,735,7.3,18.1,0.405,1.4,7.1,0.2,5.9,11.0,0.537,0.444,5.0,6.2,0.796,2.6,7.0,9.5,4.2,2.2,0.5,3.1,4.6,21.0,103,112,
14,Tomáš Satoranský,30,32,3,481,3.3,11.0,0.299,0.5,3.2,0.161,2.8,7.8,0.355,0.322,1.9,2.6,0.76,1.8,4.7,6.6,7.8,1.4,0.1,2.4,3.4,9.0,95,116,
15,Gary Clark,27,38,1,378,4.3,11.5,0.375,3.7,9.1,0.4,0.7,2.4,0.278,0.534,0.9,1.3,0.7,3.0,8.7,11.8,2.4,1.7,0.9,1.3,2.6,13.2,116,112,
16,Kira Lewis Jr.,20,24,0,341,8.5,21.1,0.404,1.9,8.4,0.224,6.7,12.7,0.523,0.449,1.4,1.7,0.833,1.3,4.3,5.6,7.1,1.6,0.1,3.8,2.5,20.4,96,116,
17,Tony Snell,30,15,2,277,5.9,13.2,0.446,3.7,9.4,0.396,2.1,3.7,0.571,0.588,0.2,0.2,1.0,0.9,4.6,5.5,1.4,1.4,0.4,1.4,4.6,15.7,112,116,
18,Larry Nance Jr.,29,9,0,182,7.3,13.3,0.551,1.1,2.2,0.5,6.2,11.1,0.561,0.592,2.2,2.2,1.0,3.8,6.8,10.6,2.2,1.4,1.9,2.7,4.6,17.9,117,112,
19,Tyrone Wallace,27,6,0,75,4.6,13.2,0.35,1.3,5.3,0.25,3.3,7.9,0.417,0.4,0.7,3.3,0.2,0.0,5.3,5.3,0.7,2.0,0.7,1.3,4.6,11.2,75,114,
20,Jared Harper,24,5,0,43,16.1,29.8,0.538,5.7,13.8,0.417,10.3,16.1,0.643,0.635,4.6,4.6,1.0,2.3,0.0,2.3,16.1,4.6,1.1,2.3,5.7,42.5,144,110,
21,Alize Johnson,25,4,0,28,5.3,17.6,0.3,0.0,0.0,,5.3,17.6,0.3,0.3,5.3,7.1,0.75,12.3,10.6,22.9,1.8,3.5,0.0,1.8,5.3,15.9,106,108,
22,Didi Louzada,22,2,0,7,0.0,21.2,0.0,0.0,21.2,0.0,0.0,0.0,,0.0,0.0,0.0,,14.1,0.0,14.1,7.1,0.0,0.0,0.0,0.0,0.0,63,122,
