Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Brandon Ingram,24,6,6,236,12.2,25.7,0.475,2.4,5.9,0.407,9.8,19.8,0.495,0.521,8.5,10.2,0.83,0.9,7.2,8.1,8.1,0.9,0.4,5.0,2.4,35.3,117.0,121,
2,CJ McCollum,30,6,6,234,10.8,27.5,0.392,3.7,11.2,0.333,7.0,16.3,0.432,0.46,4.0,5.7,0.692,2.4,6.4,8.8,6.4,0.9,1.1,3.3,3.3,29.2,108.0,120,
3,Herbert Jones,23,6,6,226,4.8,10.0,0.477,1.1,2.7,0.417,3.6,7.3,0.5,0.534,3.9,5.0,0.773,1.8,2.7,4.5,2.5,2.5,1.1,1.8,5.0,14.6,122.0,118,
4,Jonas Valančiūnas,29,6,6,175,9.7,20.0,0.485,0.3,1.8,0.167,9.4,18.2,0.516,0.493,5.9,7.6,0.769,9.7,15.6,25.3,5.3,1.2,0.3,3.5,5.0,25.5,122.0,117,
5,Larry Nance Jr.,29,6,0,130,8.7,15.4,0.564,0.8,3.6,0.222,7.9,11.9,0.667,0.59,3.6,4.3,0.818,7.5,6.3,13.8,4.3,1.2,0.8,2.4,5.9,21.7,134.0,120,
6,Trey Murphy III,21,6,0,120,3.9,9.4,0.409,3.9,8.1,0.474,0.0,1.3,0.0,0.614,1.7,2.1,0.8,1.3,5.1,6.4,1.3,1.3,0.4,0.4,3.9,13.3,142.0,120,
7,Jose Alvarado,23,6,0,117,7.0,14.5,0.485,2.6,7.0,0.375,4.4,7.5,0.588,0.576,4.4,5.7,0.769,0.9,2.6,3.5,4.0,3.1,0.4,3.1,7.9,21.1,119.0,117,
8,Jaxson Hayes,21,6,6,83,8.7,15.5,0.56,0.0,1.9,0.0,8.7,13.6,0.636,0.56,4.3,6.8,0.636,2.5,6.8,9.3,0.6,0.0,1.2,2.5,6.8,21.7,113.0,121,
9,Devonte' Graham,26,6,0,60,5.1,15.4,0.333,4.3,12.0,0.357,0.9,3.4,0.25,0.472,6.0,6.9,0.875,1.7,6.0,7.7,3.4,0.9,0.9,3.4,2.6,20.6,112.0,120,
10,Naji Marshall,24,6,0,56,6.4,9.2,0.7,0.0,0.0,,6.4,9.2,0.7,0.7,3.7,3.7,1.0,2.8,2.8,5.5,4.6,0.9,0.9,2.8,4.6,16.5,137.0,121,
11,Willy Hernangómez,27,1,0,2,25.7,102.8,0.25,0.0,25.7,0.0,25.7,77.1,0.333,0.25,0.0,0.0,,51.4,0.0,51.4,0.0,0.0,0.0,0.0,25.7,51.4,87.0,125,
12,Garrett Temple,35,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,25.7,25.7,0.0,0.0,0.0,0.0,0.0,0.0,,116,
