unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Jamal Murray,35:33,5,14,.357,2,7,.286,4,5,.800,0,0,0,8,0,0,3,4,16,8.8,-2,True,,DEN,NOP,NOP,DEN,False,True,eaa937f6c57a6341d371eabae095d5d14ac47e0e,202511190NOP,"Denver Nuggets at New Orleans Pelicans Box Score, November 19, 2025",2026-01-20T14:04:49.010603,box-DEN-game-basic
Nikola Jokić,34:26,10,18,.556,2,4,.500,6,7,.857,4,7,11,12,0,0,9,6,28,20.9,+9,True,,DEN,NOP,NOP,DEN,False,True,18af7f911722d6eef057f804111d39e21c8cac03,202511190NOP,"Denver Nuggets at New Orleans Pelicans Box Score, November 19, 2025",2026-01-20T14:04:49.010603,box-DEN-game-basic
Peyton Watson,34:21,13,19,.684,5,9,.556,1,1,1.000,3,9,12,3,1,0,4,4,32,26.2,+3,True,,DEN,NOP,NOP,DEN,False,True,38c30836ac447faf4b1f129596b01a03163592e0,202511190NOP,"Denver Nuggets at New Orleans Pelicans Box Score, November 19, 2025",2026-01-20T14:04:49.010603,box-DEN-game-basic
Cameron Johnson,32:28,6,8,.750,1,3,.333,1,2,.500,0,3,3,5,1,0,2,2,14,13.0,+2,True,,DEN,NOP,NOP,DEN,False,True,feb38ec4a046073009269e0007115227711df9a3,202511190NOP,"Denver Nuggets at New Orleans Pelicans Box Score, November 19, 2025",2026-01-20T14:04:49.010603,box-DEN-game-basic
Zeke Nnaji,26:36,0,3,.000,0,2,.000,2,2,1.000,0,4,4,0,2,1,0,2,2,3.0,-18,True,,DEN,NOP,NOP,DEN,False,True,156b494040b9db644558741d3792ef1af3293525,202511190NOP,"Denver Nuggets at New Orleans Pelicans Box Score, November 19, 2025",2026-01-20T14:04:49.010603,box-DEN-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,DEN,NOP,NOP,DEN,False,True,34293e2e25c8f784ae5318613e4cfac58e28b426,202511190NOP,"Denver Nuggets at New Orleans Pelicans Box Score, November 19, 2025",2026-01-20T14:04:49.010603,box-DEN-game-basic
Bruce Brown,27:01,5,7,.714,0,1,.000,2,4,.500,1,2,3,4,3,0,2,3,12,12.2,+22,True,,DEN,NOP,NOP,DEN,False,True,d65a3838a1ec609d6cdc9639ac4db5e1a646fb4d,202511190NOP,"Denver Nuggets at New Orleans Pelicans Box Score, November 19, 2025",2026-01-20T14:04:49.010603,box-DEN-game-basic
Tim Hardaway Jr.,23:04,3,9,.333,1,5,.200,0,0,,0,1,1,1,0,0,0,0,7,2.9,+11,True,,DEN,NOP,NOP,DEN,False,True,623150d85eb6ce02e1d5168abba8f6f344cf4741,202511190NOP,"Denver Nuggets at New Orleans Pelicans Box Score, November 19, 2025",2026-01-20T14:04:49.010603,box-DEN-game-basic
Jonas Valančiūnas,16:00,4,5,.800,0,0,,6,6,1.000,1,6,7,0,0,0,0,3,14,13.4,+2,True,,DEN,NOP,NOP,DEN,False,True,66b8f5d681e0d3b53a40fabf07439647f550951d,202511190NOP,"Denver Nuggets at New Orleans Pelicans Box Score, November 19, 2025",2026-01-20T14:04:49.010603,box-DEN-game-basic
Spencer Jones,10:31,0,0,,0,0,,0,0,,0,0,0,2,1,0,0,2,0,1.6,+6,True,,DEN,NOP,NOP,DEN,False,True,f6862936cf97c285e36df1195c3ff76828e82282,202511190NOP,"Denver Nuggets at New Orleans Pelicans Box Score, November 19, 2025",2026-01-20T14:04:49.010603,box-DEN-game-basic
Jalen Pickett,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,DEN,NOP,NOP,DEN,False,True,e917c3b38564404fa4057a22060cf82923dd35c1,202511190NOP,"Denver Nuggets at New Orleans Pelicans Box Score, November 19, 2025",2026-01-20T14:04:49.010603,box-DEN-game-basic
Hunter Tyson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,DEN,NOP,NOP,DEN,False,True,4185fcd0159a163dd257534b09e4c010e77805b2,202511190NOP,"Denver Nuggets at New Orleans Pelicans Box Score, November 19, 2025",2026-01-20T14:04:49.010603,box-DEN-game-basic
Team Totals,240,46,83,.554,11,31,.355,22,27,.815,9,32,41,35,8,1,20,26,125,,,True,,DEN,NOP,NOP,DEN,False,True,88d75f03425b3e2a6dbe8ecc2bc3fbda01fc6167,202511190NOP,"Denver Nuggets at New Orleans Pelicans Box Score, November 19, 2025",2026-01-20T14:04:49.010603,box-DEN-game-basic
