unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Cameron Johnson,38:38,2,7,.286,1,5,.200,3,4,.750,1,3,4,3,0,0,0,4,8,5.6,+9,True,,DEN,CHO,CHO,DEN,False,True,feb38ec4a046073009269e0007115227711df9a3,202512070CHO,"Denver Nuggets at Charlotte Hornets Box Score, December 7, 2025",2026-01-20T14:19:53.928306,box-DEN-game-basic
Jamal Murray,35:28,14,25,.560,2,9,.222,4,4,1.000,0,3,3,5,1,0,0,1,34,27.1,+14,True,,DEN,CHO,CHO,DEN,False,True,eaa937f6c57a6341d371eabae095d5d14ac47e0e,202512070CHO,"Denver Nuggets at Charlotte Hornets Box Score, December 7, 2025",2026-01-20T14:19:53.928306,box-DEN-game-basic
Nikola Jokić,34:50,11,16,.688,4,8,.500,2,3,.667,0,9,9,11,1,0,4,2,28,27.4,+6,True,,DEN,CHO,CHO,DEN,False,True,18af7f911722d6eef057f804111d39e21c8cac03,202512070CHO,"Denver Nuggets at Charlotte Hornets Box Score, December 7, 2025",2026-01-20T14:19:53.928306,box-DEN-game-basic
Peyton Watson,30:25,4,9,.444,1,2,.500,1,5,.200,1,7,8,1,0,1,4,0,10,3.9,+10,True,,DEN,CHO,CHO,DEN,False,True,38c30836ac447faf4b1f129596b01a03163592e0,202512070CHO,"Denver Nuggets at Charlotte Hornets Box Score, December 7, 2025",2026-01-20T14:19:53.928306,box-DEN-game-basic
Spencer Jones,24:37,3,5,.600,2,4,.500,0,0,,1,1,2,1,2,0,1,5,8,6.4,+14,True,,DEN,CHO,CHO,DEN,False,True,f6862936cf97c285e36df1195c3ff76828e82282,202512070CHO,"Denver Nuggets at Charlotte Hornets Box Score, December 7, 2025",2026-01-20T14:19:53.928306,box-DEN-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,DEN,CHO,CHO,DEN,False,True,34293e2e25c8f784ae5318613e4cfac58e28b426,202512070CHO,"Denver Nuggets at Charlotte Hornets Box Score, December 7, 2025",2026-01-20T14:19:53.928306,box-DEN-game-basic
Tim Hardaway Jr.,26:55,3,6,.500,2,4,.500,6,6,1.000,0,1,1,2,2,0,0,1,14,14.3,+7,True,,DEN,CHO,CHO,DEN,False,True,623150d85eb6ce02e1d5168abba8f6f344cf4741,202512070CHO,"Denver Nuggets at Charlotte Hornets Box Score, December 7, 2025",2026-01-20T14:19:53.928306,box-DEN-game-basic
Bruce Brown,19:54,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-2.9,-12,True,,DEN,CHO,CHO,DEN,False,True,d65a3838a1ec609d6cdc9639ac4db5e1a646fb4d,202512070CHO,"Denver Nuggets at Charlotte Hornets Box Score, December 7, 2025",2026-01-20T14:19:53.928306,box-DEN-game-basic
Jalen Pickett,16:03,2,3,.667,1,2,.500,0,0,,1,3,4,3,1,0,0,2,5,7.6,-6,True,,DEN,CHO,CHO,DEN,False,True,e917c3b38564404fa4057a22060cf82923dd35c1,202512070CHO,"Denver Nuggets at Charlotte Hornets Box Score, December 7, 2025",2026-01-20T14:19:53.928306,box-DEN-game-basic
Jonas Valančiūnas,13:10,4,9,.444,0,0,,0,0,,1,3,4,3,1,1,1,2,8,6.9,+3,True,,DEN,CHO,CHO,DEN,False,True,66b8f5d681e0d3b53a40fabf07439647f550951d,202512070CHO,"Denver Nuggets at Charlotte Hornets Box Score, December 7, 2025",2026-01-20T14:19:53.928306,box-DEN-game-basic
