Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Nikola Jokić,26.0,74,74,2476,764,1311,0.583,97,288,0.337,667,1023,0.652,0.62,379,468,0.81,206,813,1019,584,109,63,281,191,2004,19,"MVP-1,AS,NBA1"
2.0,Aaron Gordon,26.0,75,75,2376,434,834,0.52,87,260,0.335,347,574,0.605,0.573,171,230,0.743,125,314,439,188,44,44,133,148,1126,0,
3.0,Will Barton,31.0,71,71,2277,392,896,0.438,157,430,0.365,235,466,0.504,0.525,102,127,0.803,44,296,340,276,55,31,127,114,1043,0,
4.0,Monte Morris,26.0,75,74,2239,374,773,0.484,124,314,0.395,250,459,0.545,0.564,73,84,0.869,27,199,226,333,56,14,78,92,945,0,
5.0,Jeff Green,35.0,75,63,1849,277,529,0.524,53,168,0.315,224,361,0.62,0.574,165,198,0.833,41,190,231,96,28,27,71,151,772,0,
6.0,Austin Rivers,29.0,67,18,1480,146,350,0.417,79,231,0.342,67,119,0.563,0.53,32,44,0.727,19,95,114,90,51,6,54,121,403,0,
7.0,Bones Hyland,21.0,69,4,1310,230,571,0.403,131,358,0.366,99,213,0.465,0.518,107,125,0.856,14,174,188,191,41,20,86,153,698,0,
8.0,Facundo Campazzo,30.0,65,4,1184,107,296,0.361,58,193,0.301,49,103,0.476,0.459,60,78,0.769,23,94,117,220,63,23,67,124,332,0,
9.0,JaMychal Green,31.0,67,8,1085,159,327,0.486,33,124,0.266,126,203,0.621,0.537,81,93,0.871,81,200,281,59,43,26,57,158,432,0,
10.0,Zeke Nnaji,21.0,41,1,698,96,186,0.516,37,80,0.463,59,106,0.557,0.616,41,65,0.631,56,91,147,17,16,13,23,79,270,0,
11.0,Davon Reed,26.0,48,5,668,81,161,0.503,37,86,0.43,44,75,0.587,0.618,10,15,0.667,14,94,108,53,24,9,16,63,209,0,
12.0,Bryn Forbes,28.0,35,1,610,103,243,0.424,59,144,0.41,44,99,0.444,0.545,35,38,0.921,6,24,30,34,8,2,23,53,300,0,
13.0,DeMarcus Cousins,31.0,31,2,431,94,206,0.456,24,74,0.324,70,132,0.53,0.515,64,87,0.736,50,122,172,53,19,13,69,93,276,0,
14.0,PJ Dozier,25.0,18,0,340,36,99,0.364,15,48,0.313,21,51,0.412,0.439,10,13,0.769,14,49,63,29,11,6,13,33,97,0,
15.0,Michael Porter Jr.,23.0,9,9,265,37,103,0.359,10,48,0.208,27,55,0.491,0.408,5,9,0.556,9,50,59,17,10,2,12,16,89,0,
16.0,Vlatko Čančar,24.0,15,1,176,23,41,0.561,7,12,0.583,16,29,0.552,0.646,9,14,0.643,8,23,31,17,2,3,9,18,62,0,
17.0,Markus Howard,22.0,31,0,176,39,101,0.386,28,70,0.4,11,31,0.355,0.525,20,23,0.87,2,10,12,7,9,0,7,17,126,0,
18.0,Bol Bol,22.0,14,0,81,15,27,0.556,1,4,0.25,14,23,0.609,0.574,2,5,0.4,4,16,20,5,1,2,4,4,33,0,
19.0,Petr Cornelie,26.0,13,0,38,5,15,0.333,1,8,0.125,4,7,0.571,0.367,3,4,0.75,7,7,14,3,1,1,4,7,14,0,
20.0,Rayjon Tucker,24.0,3,0,29,1,2,0.5,1,2,0.5,0,0,,0.75,3,4,0.75,1,3,4,4,1,0,0,3,6,0,
21.0,James Ennis III,31.0,3,0,14,2,6,0.333,0,2,0.0,2,4,0.5,0.333,0,1,0.0,1,1,2,3,0,0,1,1,4,0,
22.0,Carlik Jones,24.0,2,0,4,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,0,0,0,0,0,0,0,2,0,
,Team Totals,,82,82,19806,3416,7079,0.483,1039,2944,0.353,2377,4135,0.575,0.556,1372,1725,0.795,752,2865,3617,2279,592,305,1135,1639,9243,19,
