Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Nikola Jokić,26,74,74,2476,15.1,26.0,0.583,1.9,5.7,0.337,13.2,20.3,0.652,0.62,7.5,9.3,0.81,4.1,16.1,20.2,11.6,2.2,1.2,5.6,3.8,39.7,126,105,"MVP-1,AS,NBA1"
2,Aaron Gordon,26,75,75,2376,9.0,17.2,0.52,1.8,5.4,0.335,7.2,11.9,0.605,0.573,3.5,4.7,0.743,2.6,6.5,9.1,3.9,0.9,0.9,2.7,3.1,23.2,115,114,
3,Will Barton,31,71,71,2277,8.4,19.3,0.438,3.4,9.3,0.365,5.1,10.0,0.504,0.525,2.2,2.7,0.803,0.9,6.4,7.3,5.9,1.2,0.7,2.7,2.5,22.5,108,114,
4,Monte Morris,26,75,74,2239,8.2,16.9,0.484,2.7,6.9,0.395,5.5,10.1,0.545,0.564,1.6,1.8,0.869,0.6,4.4,5.0,7.3,1.2,0.3,1.7,2.0,20.7,120,115,
5,Jeff Green,35,75,63,1849,7.3,14.0,0.524,1.4,4.5,0.315,5.9,9.6,0.62,0.574,4.4,5.3,0.833,1.1,5.0,6.1,2.5,0.7,0.7,1.9,4.0,20.5,119,115,
6,Austin Rivers,29,67,18,1480,4.8,11.6,0.417,2.6,7.7,0.342,2.2,3.9,0.563,0.53,1.1,1.5,0.727,0.6,3.1,3.8,3.0,1.7,0.2,1.8,4.0,13.4,104,115,
7,Bones Hyland,21,69,4,1310,8.6,21.4,0.403,4.9,13.4,0.366,3.7,8.0,0.465,0.518,4.0,4.7,0.856,0.5,6.5,7.0,7.2,1.5,0.7,3.2,5.7,26.1,109,112,
8,Facundo Campazzo,30,65,4,1184,4.4,12.3,0.361,2.4,8.0,0.301,2.0,4.3,0.476,0.459,2.5,3.2,0.769,1.0,3.9,4.8,9.1,2.6,1.0,2.8,5.1,13.8,109,111,
9,JaMychal Green,31,67,8,1085,7.2,14.8,0.486,1.5,5.6,0.266,5.7,9.2,0.621,0.537,3.7,4.2,0.871,3.7,9.0,12.7,2.7,1.9,1.2,2.6,7.1,19.5,114,109,
10,Zeke Nnaji,21,41,1,698,6.7,13.1,0.516,2.6,5.6,0.463,4.1,7.5,0.557,0.616,2.9,4.6,0.631,3.9,6.4,10.3,1.2,1.1,0.9,1.6,5.6,19.0,123,113,
11,Davon Reed,26,48,5,668,5.9,11.8,0.503,2.7,6.3,0.43,3.2,5.5,0.587,0.618,0.7,1.1,0.667,1.0,6.9,7.9,3.9,1.8,0.7,1.2,4.6,15.3,123,112,
12,Bryn Forbes,28,35,1,610,8.3,19.5,0.424,4.7,11.6,0.41,3.5,8.0,0.444,0.545,2.8,3.1,0.921,0.5,1.9,2.4,2.7,0.6,0.2,1.8,4.3,24.1,110,118,
13,DeMarcus Cousins,31,31,2,431,10.7,23.4,0.456,2.7,8.4,0.324,8.0,15.0,0.53,0.515,7.3,9.9,0.736,5.7,13.9,19.6,6.0,2.2,1.5,7.9,10.6,31.4,101,106,
14,PJ Dozier,25,18,0,340,5.2,14.3,0.364,2.2,6.9,0.313,3.0,7.4,0.412,0.439,1.4,1.9,0.769,2.0,7.1,9.1,4.2,1.6,0.9,1.9,4.8,14.0,100,112,
15,Michael Porter Jr.,23,9,9,265,6.8,19.1,0.359,1.9,8.9,0.208,5.0,10.2,0.491,0.408,0.9,1.7,0.556,1.7,9.3,10.9,3.1,1.9,0.4,2.2,3.0,16.5,87,111,
16,Vlatko Čančar,24,15,1,176,6.4,11.4,0.561,2.0,3.3,0.583,4.5,8.1,0.552,0.646,2.5,3.9,0.643,2.2,6.4,8.6,4.7,0.6,0.8,2.5,5.0,17.3,122,115,
17,Markus Howard,22,31,0,176,10.9,28.2,0.386,7.8,19.5,0.4,3.1,8.6,0.355,0.525,5.6,6.4,0.87,0.6,2.8,3.3,2.0,2.5,0.0,2.0,4.7,35.1,108,113,
18,Bol Bol,22,14,0,81,9.1,16.4,0.556,0.6,2.4,0.25,8.5,13.9,0.609,0.574,1.2,3.0,0.4,2.4,9.7,12.1,3.0,0.6,1.2,2.4,2.4,20.0,107,112,
19,Petr Cornelie,26,13,0,38,6.5,19.4,0.333,1.3,10.3,0.125,5.2,9.0,0.571,0.367,3.9,5.2,0.75,9.0,9.0,18.1,3.9,1.3,1.3,5.2,9.0,18.1,93,111,
20,Rayjon Tucker,24,3,0,29,1.7,3.4,0.5,1.7,3.4,0.5,0.0,0.0,,0.75,5.1,6.8,0.75,1.7,5.1,6.8,6.8,1.7,0.0,0.0,5.1,10.2,187,114,
21,James Ennis III,31,3,0,14,7.0,21.0,0.333,0.0,7.0,0.0,7.0,14.0,0.5,0.333,0.0,3.5,0.0,3.5,3.5,7.0,10.5,0.0,0.0,3.5,3.5,14.0,82,119,
22,Carlik Jones,24,2,0,4,12.3,24.5,0.5,0.0,0.0,,12.3,24.5,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,97,121,
