Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Will Barton,31.0,5,5,172,27,66,0.409,11,28,0.393,16,38,0.421,0.492,4,6,0.667,5,23,28,14,4,1,10,11,69,0,
2.0,Nikola Jokić,26.0,5,5,171,61,106,0.575,5,18,0.278,56,88,0.636,0.599,28,33,0.848,17,49,66,29,8,5,24,20,155,0,
3.0,Aaron Gordon,26.0,5,5,160,23,54,0.426,3,15,0.2,20,39,0.513,0.454,20,28,0.714,18,18,36,13,2,6,8,14,69,0,
4.0,Monte Morris,26.0,5,5,156,25,51,0.49,11,26,0.423,14,25,0.56,0.598,9,12,0.75,1,10,11,27,6,0,8,14,70,0,
5.0,Jeff Green,35.0,5,5,113,6,17,0.353,3,8,0.375,3,9,0.333,0.441,4,5,0.8,7,11,18,2,3,2,2,6,19,0,
6.0,Austin Rivers,29.0,5,0,108,8,18,0.444,4,12,0.333,4,6,0.667,0.556,1,1,1.0,0,3,3,6,7,1,4,15,21,0,
7.0,Bones Hyland,21.0,5,0,87,13,36,0.361,8,23,0.348,5,13,0.385,0.472,12,14,0.857,1,9,10,16,1,0,6,12,46,0,
8.0,Bryn Forbes,28.0,5,0,76,6,15,0.4,4,11,0.364,2,4,0.5,0.533,4,5,0.8,1,2,3,7,1,0,2,7,20,0,
9.0,JaMychal Green,31.0,5,0,69,6,16,0.375,1,5,0.2,5,11,0.455,0.406,7,7,1.0,3,9,12,2,0,1,2,12,20,0,
10.0,DeMarcus Cousins,31.0,5,0,57,19,29,0.655,4,6,0.667,15,23,0.652,0.724,11,15,0.733,3,14,17,6,3,1,7,9,53,0,
11.0,Facundo Campazzo,30.0,4,0,13,0,2,0.0,0,2,0.0,0,0,,0.0,0,0,,0,3,3,2,0,0,2,3,0,0,
12.0,Vlatko Čančar,24.0,2,0,9,2,3,0.667,1,2,0.5,1,1,1.0,0.833,0,0,,0,2,2,1,0,0,2,0,5,0,
13.0,Zeke Nnaji,21.0,2,0,9,1,1,1.0,1,1,1.0,0,0,,1.5,0,0,,0,0,0,0,0,0,0,2,3,0,
,Team Totals,,5,5,1200,197,414,0.476,56,157,0.357,141,257,0.549,0.543,100,126,0.794,56,153,209,125,35,17,77,125,550,0,
