Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Will Barton,31,5,5,172,7.8,19.0,0.409,3.2,8.1,0.393,4.6,10.9,0.421,0.492,1.2,1.7,0.667,1.4,6.6,8.1,4.0,1.2,0.3,2.9,3.2,19.9,100,123,
2,Nikola Jokić,26,5,5,171,17.7,30.7,0.575,1.4,5.2,0.278,16.2,25.5,0.636,0.599,8.1,9.6,0.848,4.9,14.2,19.1,8.4,2.3,1.4,7.0,5.8,44.9,119,115,
3,Aaron Gordon,26,5,5,160,7.1,16.7,0.426,0.9,4.6,0.2,6.2,12.1,0.513,0.454,6.2,8.7,0.714,5.6,5.6,11.2,4.0,0.6,1.9,2.5,4.3,21.4,115,122,
4,Monte Morris,26,5,5,156,7.9,16.2,0.49,3.5,8.3,0.423,4.4,7.9,0.56,0.598,2.9,3.8,0.75,0.3,3.2,3.5,8.6,1.9,0.0,2.5,4.4,22.2,125,123,
5,Jeff Green,35,5,5,113,2.6,7.5,0.353,1.3,3.5,0.375,1.3,3.9,0.333,0.441,1.8,2.2,0.8,3.1,4.8,7.9,0.9,1.3,0.9,0.9,2.6,8.3,114,123,
6,Austin Rivers,29,5,0,108,3.7,8.3,0.444,1.8,5.5,0.333,1.8,2.8,0.667,0.556,0.5,0.5,1.0,0.0,1.4,1.4,2.8,3.2,0.5,1.8,6.9,9.6,103,120,
7,Bones Hyland,21,5,0,87,7.4,20.5,0.361,4.6,13.1,0.348,2.8,7.4,0.385,0.472,6.8,8.0,0.857,0.6,5.1,5.7,9.1,0.6,0.0,3.4,6.8,26.2,115,125,
8,Bryn Forbes,28,5,0,76,3.9,9.8,0.4,2.6,7.2,0.364,1.3,2.6,0.5,0.533,2.6,3.3,0.8,0.7,1.3,2.0,4.6,0.7,0.0,1.3,4.6,13.0,123,127,
9,JaMychal Green,31,5,0,69,4.3,11.5,0.375,0.7,3.6,0.2,3.6,7.9,0.455,0.406,5.0,5.0,1.0,2.2,6.5,8.6,1.4,0.0,0.7,1.4,8.6,14.4,113,125,
10,DeMarcus Cousins,31,5,0,57,16.5,25.2,0.655,3.5,5.2,0.667,13.0,20.0,0.652,0.724,9.6,13.0,0.733,2.6,12.2,14.8,5.2,2.6,0.9,6.1,7.8,46.1,125,116,
11,Facundo Campazzo,30,4,0,13,0.0,7.6,0.0,0.0,7.6,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,11.4,11.4,7.6,0.0,0.0,7.6,11.4,0.0,30,124,
12,Vlatko Čančar,24,2,0,9,11.0,16.5,0.667,5.5,11.0,0.5,5.5,5.5,1.0,0.833,0.0,0.0,,0.0,11.0,11.0,5.5,0.0,0.0,11.0,0.0,27.5,91,125,
13,Zeke Nnaji,21,2,0,9,5.5,5.5,1.0,5.5,5.5,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.5,300,128,
