Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3416,7079,0.483,1039,2944,0.353,2377,4135,0.575,1372,1725,0.795,752,2865,3617,2279,592,305,1189,1639,9243
Team/G,,241.5,41.7,86.3,0.483,12.7,35.9,0.353,29.0,50.4,0.575,16.7,21.0,0.795,9.2,34.9,44.1,27.8,7.2,3.7,14.5,20.0,112.7
Lg Rank,,8,8,23,2.0,14,13,16.0,11,21,1.0,19,23,8.0,25,9,17,3,18,29,26,20,10
Year/Year,,-0.5%,-3.7%,-3.2%,-0.002,-1.6%,5.0%,-0.024,-4.6%,-8.3%,0.023,6.7%,7.7%,-0.008,-12.9%,3.0%,-0.8%,3.5%,-10.7%,-17.1%,7.4%,4.7%,-2.0%
Opponent,82.0,19805,3367,7168,0.47,971,2806,0.346,2396,4362,0.549,1349,1783,0.757,795,2680,3475,2082,649,392,1051,1632,9054
Opponent/G,,241.5,41.1,87.4,0.47,11.8,34.2,0.346,29.2,53.2,0.549,16.5,21.7,0.757,9.7,32.7,42.4,25.4,7.9,4.8,12.8,19.9,110.4
Lg Rank,,8,18,12,21.0,10,11,10.0,23,13,28.0,11,14,3.0,7,5,4,22,20,17,26,13,14
Year/Year,,-0.5%,2.5%,2.4%,0.001,-8.7%,-4.1%,-0.017,7.9%,7.0%,0.005,-3.6%,-1.5%,-0.017,7.1%,1.7%,2.9%,-1.9%,5.5%,5.9%,-9.0%,3.9%,0.3%
