unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Russell Westbrook,40:18,10,16,.625,2,3,.667,2,4,.500,2,10,12,14,2,1,3,2,24,29.1,-7,True,,SAC,IND,IND,SAC,False,True,a8f3b00a354af19ea5fce6cc01391aa3bc6f1a9f,202512080IND,"Sacramento Kings at Indiana Pacers Box Score, December 8, 2025",2025-12-31T08:57:03.735545,box-SAC-game-basic
Zach LaVine,38:00,6,13,.462,2,6,.333,2,2,1.000,0,2,2,3,1,0,5,0,16,8.0,-10,True,,SAC,IND,IND,SAC,False,True,6159f3e6b6597c47d6f7c580615b0811527638e7,202512080IND,"Sacramento Kings at Indiana Pacers Box Score, December 8, 2025",2025-12-31T08:57:03.735545,box-SAC-game-basic
Keegan Murray,37:27,3,11,.273,1,5,.200,1,1,1.000,2,9,11,2,0,0,2,4,8,3.4,-3,True,,SAC,IND,IND,SAC,False,True,2595b83b4ecb34cb5271ad96fd9aa3f4a8aef15c,202512080IND,"Sacramento Kings at Indiana Pacers Box Score, December 8, 2025",2025-12-31T08:57:03.735545,box-SAC-game-basic
DeMar DeRozan,36:04,8,16,.500,0,2,.000,4,5,.800,3,2,5,3,1,0,1,4,20,14.8,-14,True,,SAC,IND,IND,SAC,False,True,c96247f052a81e3806845a9fb532657135793e61,202512080IND,"Sacramento Kings at Indiana Pacers Box Score, December 8, 2025",2025-12-31T08:57:03.735545,box-SAC-game-basic
Maxime Raynaud,23:14,5,8,.625,0,0,,3,4,.750,3,5,8,3,0,0,3,3,13,10.5,+2,True,,SAC,IND,IND,SAC,False,True,24d47ab7651469b1bb208a466e22af9cc575d1e3,202512080IND,"Sacramento Kings at Indiana Pacers Box Score, December 8, 2025",2025-12-31T08:57:03.735545,box-SAC-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,SAC,IND,IND,SAC,False,True,e4381b02aa58bf57705631a9eb74331417e9d933,202512080IND,"Sacramento Kings at Indiana Pacers Box Score, December 8, 2025",2025-12-31T08:57:03.735545,box-SAC-game-basic
Precious Achiuwa,20:58,5,9,.556,0,0,,1,3,.333,3,2,5,2,2,2,0,1,11,13.0,-4,True,,SAC,IND,IND,SAC,False,True,41de51ed7a3fe3718945b755fba0dffc23d0c6c8,202512080IND,"Sacramento Kings at Indiana Pacers Box Score, December 8, 2025",2025-12-31T08:57:03.735545,box-SAC-game-basic
Keon Ellis,15:08,1,3,.333,1,3,.333,0,0,,1,0,1,0,0,0,0,0,3,2.0,+4,True,,SAC,IND,IND,SAC,False,True,621944770dc46de199ebe8738f8681919dcb0659,202512080IND,"Sacramento Kings at Indiana Pacers Box Score, December 8, 2025",2025-12-31T08:57:03.735545,box-SAC-game-basic
Nique Clifford,14:08,3,6,.500,1,1,1.000,0,0,,0,2,2,0,0,1,2,1,7,2.9,-2,True,,SAC,IND,IND,SAC,False,True,152457bc4598f5e76b958547566cb2b524389e6f,202512080IND,"Sacramento Kings at Indiana Pacers Box Score, December 8, 2025",2025-12-31T08:57:03.735545,box-SAC-game-basic
Malik Monk,9:10,0,5,.000,0,2,.000,0,0,,0,4,4,1,0,0,2,2,0,-4.4,-11,True,,SAC,IND,IND,SAC,False,True,6c350d80a216763889f8bfccf181e93992caa1bf,202512080IND,"Sacramento Kings at Indiana Pacers Box Score, December 8, 2025",2025-12-31T08:57:03.735545,box-SAC-game-basic
Drew Eubanks,5:33,0,1,.000,0,0,,3,4,.750,1,0,1,0,0,0,1,1,3,1.2,-10,True,,SAC,IND,IND,SAC,False,True,a125873541e51b77334db93f5128ab8cf2f316cd,202512080IND,"Sacramento Kings at Indiana Pacers Box Score, December 8, 2025",2025-12-31T08:57:03.735545,box-SAC-game-basic
Doug McDermott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,SAC,IND,IND,SAC,False,True,8680577a95a702dceb86594c304a955ef886e093,202512080IND,"Sacramento Kings at Indiana Pacers Box Score, December 8, 2025",2025-12-31T08:57:03.735545,box-SAC-game-basic
Dario Šarić,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,SAC,IND,IND,SAC,False,True,28b855a9a921172b1d7fc20b3e21e257f6f7f769,202512080IND,"Sacramento Kings at Indiana Pacers Box Score, December 8, 2025",2025-12-31T08:57:03.735545,box-SAC-game-basic
Team Totals,240,41,88,.466,7,22,.318,16,23,.696,15,36,51,28,6,4,19,18,105,,,True,,SAC,IND,IND,SAC,False,True,add4878daa8b43474d678a9c14bc6fdc3144c7d8,202512080IND,"Sacramento Kings at Indiana Pacers Box Score, December 8, 2025",2025-12-31T08:57:03.735545,box-SAC-game-basic
