unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Domantas Sabonis,39:21,14,24,.583,1,2,.500,5,8,.625,4,7,11,3,0,1,2,5,34,25.3,-17,True,,SAC,MIN,MIN,SAC,False,True,c34c808062cc054dce6b335ff84eb8743d4b976a,202511140MIN,"Sacramento Kings at Minnesota Timberwolves Box Score, November 14, 2025",2025-12-31T08:30:15.662106,box-SAC-game-basic
Zach LaVine,36:15,8,17,.471,4,8,.500,5,5,1.000,0,6,6,3,1,1,4,4,25,16.3,-18,True,,SAC,MIN,MIN,SAC,False,True,6159f3e6b6597c47d6f7c580615b0811527638e7,202511140MIN,"Sacramento Kings at Minnesota Timberwolves Box Score, November 14, 2025",2025-12-31T08:30:15.662106,box-SAC-game-basic
DeMar DeRozan,34:04,3,10,.300,0,2,.000,0,0,,0,3,3,5,2,0,0,3,6,5.4,-11,True,,SAC,MIN,MIN,SAC,False,True,c96247f052a81e3806845a9fb532657135793e61,202511140MIN,"Sacramento Kings at Minnesota Timberwolves Box Score, November 14, 2025",2025-12-31T08:30:15.662106,box-SAC-game-basic
Russell Westbrook,31:01,5,11,.455,2,5,.400,1,4,.250,5,5,10,14,0,0,6,3,13,13.7,-10,True,,SAC,MIN,MIN,SAC,False,True,a8f3b00a354af19ea5fce6cc01391aa3bc6f1a9f,202511140MIN,"Sacramento Kings at Minnesota Timberwolves Box Score, November 14, 2025",2025-12-31T08:30:15.662106,box-SAC-game-basic
Precious Achiuwa,19:39,2,4,.500,0,1,.000,0,1,.000,1,2,3,0,3,1,0,3,4,5.4,-14,True,,SAC,MIN,MIN,SAC,False,True,41de51ed7a3fe3718945b755fba0dffc23d0c6c8,202511140MIN,"Sacramento Kings at Minnesota Timberwolves Box Score, November 14, 2025",2025-12-31T08:30:15.662106,box-SAC-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,SAC,MIN,MIN,SAC,False,True,e4381b02aa58bf57705631a9eb74331417e9d933,202511140MIN,"Sacramento Kings at Minnesota Timberwolves Box Score, November 14, 2025",2025-12-31T08:30:15.662106,box-SAC-game-basic
Dennis Schröder,28:24,5,13,.385,2,6,.333,2,5,.400,0,6,6,6,1,0,1,2,14,10.9,-8,True,,SAC,MIN,MIN,SAC,False,True,95a360bbf653e166fffda679906def9cb6099bbb,202511140MIN,"Sacramento Kings at Minnesota Timberwolves Box Score, November 14, 2025",2025-12-31T08:30:15.662106,box-SAC-game-basic
Keon Ellis,22:24,3,8,.375,3,7,.429,0,0,,1,0,1,0,4,1,1,3,9,7.8,-3,True,,SAC,MIN,MIN,SAC,False,True,621944770dc46de199ebe8738f8681919dcb0659,202511140MIN,"Sacramento Kings at Minnesota Timberwolves Box Score, November 14, 2025",2025-12-31T08:30:15.662106,box-SAC-game-basic
Malik Monk,15:31,0,4,.000,0,1,.000,0,0,,1,0,1,0,1,0,1,1,0,-2.5,0,True,,SAC,MIN,MIN,SAC,False,True,6c350d80a216763889f8bfccf181e93992caa1bf,202511140MIN,"Sacramento Kings at Minnesota Timberwolves Box Score, November 14, 2025",2025-12-31T08:30:15.662106,box-SAC-game-basic
Nique Clifford,6:44,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,2,0,-0.8,+6,True,,SAC,MIN,MIN,SAC,False,True,152457bc4598f5e76b958547566cb2b524389e6f,202511140MIN,"Sacramento Kings at Minnesota Timberwolves Box Score, November 14, 2025",2025-12-31T08:30:15.662106,box-SAC-game-basic
Drew Eubanks,6:37,1,1,1.000,0,0,,3,4,.750,1,2,3,0,0,0,0,0,5,5.6,+5,True,,SAC,MIN,MIN,SAC,False,True,a125873541e51b77334db93f5128ab8cf2f316cd,202511140MIN,"Sacramento Kings at Minnesota Timberwolves Box Score, November 14, 2025",2025-12-31T08:30:15.662106,box-SAC-game-basic
