unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Keon Ellis,32:20,8,15,.533,5,10,.500,0,0,,0,1,1,0,3,2,1,1,21,17.0,+11,True,,SAC,DAL,SAC,DAL,True,False,621944770dc46de199ebe8738f8681919dcb0659,202512270SAC,"Dallas Mavericks at Sacramento Kings Box Score, December 27, 2025",2025-12-31T09:11:13.081593,box-SAC-game-basic
Russell Westbrook,27:55,8,16,.500,5,9,.556,0,0,,2,3,5,9,1,0,4,3,21,17.4,+8,True,,SAC,DAL,SAC,DAL,True,False,a8f3b00a354af19ea5fce6cc01391aa3bc6f1a9f,202512270SAC,"Dallas Mavericks at Sacramento Kings Box Score, December 27, 2025",2025-12-31T09:11:13.081593,box-SAC-game-basic
DeMar DeRozan,27:46,3,10,.300,0,2,.000,3,3,1.000,0,4,4,6,2,1,0,1,9,10.9,+8,True,,SAC,DAL,SAC,DAL,True,False,c96247f052a81e3806845a9fb532657135793e61,202512270SAC,"Dallas Mavericks at Sacramento Kings Box Score, December 27, 2025",2025-12-31T09:11:13.081593,box-SAC-game-basic
Maxime Raynaud,27:00,9,15,.600,1,1,1.000,0,0,,1,5,6,2,1,2,0,3,19,16.9,0,True,,SAC,DAL,SAC,DAL,True,False,24d47ab7651469b1bb208a466e22af9cc575d1e3,202512270SAC,"Dallas Mavericks at Sacramento Kings Box Score, December 27, 2025",2025-12-31T09:11:13.081593,box-SAC-game-basic
Precious Achiuwa,25:19,2,8,.250,0,2,.000,1,2,.500,3,6,9,2,2,0,0,1,5,6.7,+9,True,,SAC,DAL,SAC,DAL,True,False,41de51ed7a3fe3718945b755fba0dffc23d0c6c8,202512270SAC,"Dallas Mavericks at Sacramento Kings Box Score, December 27, 2025",2025-12-31T09:11:13.081593,box-SAC-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,SAC,DAL,SAC,DAL,True,False,e4381b02aa58bf57705631a9eb74331417e9d933,202512270SAC,"Dallas Mavericks at Sacramento Kings Box Score, December 27, 2025",2025-12-31T09:11:13.081593,box-SAC-game-basic
Dylan Cardwell,20:58,2,4,.500,0,0,,0,0,,5,3,8,3,1,2,2,3,4,7.7,+4,True,,SAC,DAL,SAC,DAL,True,False,faa837e5bddedacdb40571fd30515327f1340149,202512270SAC,"Dallas Mavericks at Sacramento Kings Box Score, December 27, 2025",2025-12-31T09:11:13.081593,box-SAC-game-basic
Dennis Schröder,20:16,4,11,.364,1,2,.500,1,1,1.000,0,2,2,5,3,0,1,1,10,9.6,0,True,,SAC,DAL,SAC,DAL,True,False,95a360bbf653e166fffda679906def9cb6099bbb,202512270SAC,"Dallas Mavericks at Sacramento Kings Box Score, December 27, 2025",2025-12-31T09:11:13.081593,box-SAC-game-basic
Nique Clifford,20:05,3,10,.300,1,3,.333,1,2,.500,3,6,9,1,2,0,1,1,8,7.0,-2,True,,SAC,DAL,SAC,DAL,True,False,152457bc4598f5e76b958547566cb2b524389e6f,202512270SAC,"Dallas Mavericks at Sacramento Kings Box Score, December 27, 2025",2025-12-31T09:11:13.081593,box-SAC-game-basic
Doug McDermott,19:21,3,6,.500,3,6,.500,0,0,,0,3,3,1,0,0,0,0,9,7.6,-2,True,,SAC,DAL,SAC,DAL,True,False,8680577a95a702dceb86594c304a955ef886e093,202512270SAC,"Dallas Mavericks at Sacramento Kings Box Score, December 27, 2025",2025-12-31T09:11:13.081593,box-SAC-game-basic
Malik Monk,19:00,3,9,.333,1,3,.333,0,0,,0,3,3,3,1,0,2,1,7,3.5,-6,True,,SAC,DAL,SAC,DAL,True,False,6c350d80a216763889f8bfccf181e93992caa1bf,202512270SAC,"Dallas Mavericks at Sacramento Kings Box Score, December 27, 2025",2025-12-31T09:11:13.081593,box-SAC-game-basic
Keegan Murray,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,False,coach_decision,SAC,DAL,SAC,DAL,True,False,2595b83b4ecb34cb5271ad96fd9aa3f4a8aef15c,202512270SAC,"Dallas Mavericks at Sacramento Kings Box Score, December 27, 2025",2025-12-31T09:11:13.081593,box-SAC-game-basic
