unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
DeMar DeRozan,41:25,10,19,.526,0,1,.000,9,10,.900,0,4,4,3,0,0,2,2,29,19.8,+4,True,,SAC,MIL,MIL,SAC,False,True,c96247f052a81e3806845a9fb532657135793e61,202511010MIL,"Sacramento Kings at Milwaukee Bucks Box Score, November 1, 2025",2025-12-31T08:14:03.346783,box-SAC-game-basic
Zach LaVine,38:49,8,17,.471,6,13,.462,9,10,.900,0,4,4,2,1,0,0,2,31,24.7,-4,True,,SAC,MIL,MIL,SAC,False,True,6159f3e6b6597c47d6f7c580615b0811527638e7,202511010MIL,"Sacramento Kings at Milwaukee Bucks Box Score, November 1, 2025",2025-12-31T08:14:03.346783,box-SAC-game-basic
Dennis Schröder,37:06,8,13,.615,3,5,.600,5,5,1.000,0,5,5,7,2,0,3,1,24,23.1,0,True,,SAC,MIL,MIL,SAC,False,True,95a360bbf653e166fffda679906def9cb6099bbb,202511010MIL,"Sacramento Kings at Milwaukee Bucks Box Score, November 1, 2025",2025-12-31T08:14:03.346783,box-SAC-game-basic
Domantas Sabonis,36:57,8,13,.615,0,2,.000,8,10,.800,5,8,13,6,1,0,3,5,24,23.4,+5,True,,SAC,MIL,MIL,SAC,False,True,c34c808062cc054dce6b335ff84eb8743d4b976a,202511010MIL,"Sacramento Kings at Milwaukee Bucks Box Score, November 1, 2025",2025-12-31T08:14:03.346783,box-SAC-game-basic
Dylan Cardwell,5:04,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,1.6,-12,True,,SAC,MIL,MIL,SAC,False,True,faa837e5bddedacdb40571fd30515327f1340149,202511010MIL,"Sacramento Kings at Milwaukee Bucks Box Score, November 1, 2025",2025-12-31T08:14:03.346783,box-SAC-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,SAC,MIL,MIL,SAC,False,True,e4381b02aa58bf57705631a9eb74331417e9d933,202511010MIL,"Sacramento Kings at Milwaukee Bucks Box Score, November 1, 2025",2025-12-31T08:14:03.346783,box-SAC-game-basic
Russell Westbrook,33:33,4,14,.286,0,5,.000,4,4,1.000,3,2,5,10,2,0,1,5,12,12.5,+14,True,,SAC,MIL,MIL,SAC,False,True,a8f3b00a354af19ea5fce6cc01391aa3bc6f1a9f,202511010MIL,"Sacramento Kings at Milwaukee Bucks Box Score, November 1, 2025",2025-12-31T08:14:03.346783,box-SAC-game-basic
Keon Ellis,16:10,1,2,.500,1,2,.500,0,0,,1,0,1,1,2,0,0,1,3,5.0,-2,True,,SAC,MIL,MIL,SAC,False,True,621944770dc46de199ebe8738f8681919dcb0659,202511010MIL,"Sacramento Kings at Milwaukee Bucks Box Score, November 1, 2025",2025-12-31T08:14:03.346783,box-SAC-game-basic
Nique Clifford,15:53,0,1,.000,0,0,,0,0,,1,2,3,0,0,1,0,2,0,0.5,+8,True,,SAC,MIL,MIL,SAC,False,True,152457bc4598f5e76b958547566cb2b524389e6f,202511010MIL,"Sacramento Kings at Milwaukee Bucks Box Score, November 1, 2025",2025-12-31T08:14:03.346783,box-SAC-game-basic
Drew Eubanks,11:04,5,6,.833,0,0,,0,1,.000,0,1,1,1,0,0,0,1,10,8.0,-3,True,,SAC,MIL,MIL,SAC,False,True,a125873541e51b77334db93f5128ab8cf2f316cd,202511010MIL,"Sacramento Kings at Milwaukee Bucks Box Score, November 1, 2025",2025-12-31T08:14:03.346783,box-SAC-game-basic
