unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Kevin Porter Jr.,38:05,4,17,.235,1,6,.167,1,1,1.000,3,6,9,7,2,1,4,0,10,7.2,-3,True,,MIL,DEN,DEN,MIL,False,True,508faaf43e5027f09f3522d01ad8c2af4274b22d,202601110DEN,"Milwaukee Bucks at Denver Nuggets Box Score, January 11, 2026",2026-01-20T14:49:19.156650,box-MIL-game-basic
A.J. Green,36:49,5,8,.625,4,7,.571,0,0,,0,5,5,4,0,0,1,4,14,12.1,+11,True,,MIL,DEN,DEN,MIL,False,True,0d0f75af97dbd558c365aad20f088711bdf51df3,202601110DEN,"Milwaukee Bucks at Denver Nuggets Box Score, January 11, 2026",2026-01-20T14:49:19.156650,box-MIL-game-basic
Ryan Rollins,35:02,1,9,.111,0,5,.000,0,0,,1,5,6,4,1,2,2,1,2,1.1,+9,True,,MIL,DEN,DEN,MIL,False,True,96af34d5e80c38bf8f8102c3024a9f9c301e1497,202601110DEN,"Milwaukee Bucks at Denver Nuggets Box Score, January 11, 2026",2026-01-20T14:49:19.156650,box-MIL-game-basic
Giannis Antetokounmpo,33:00,10,17,.588,1,3,.333,10,14,.714,1,7,8,11,1,2,2,3,31,31.2,+16,True,,MIL,DEN,DEN,MIL,False,True,4026bc8ef31aea450eb2243318b371f3fee3b155,202601110DEN,"Milwaukee Bucks at Denver Nuggets Box Score, January 11, 2026",2026-01-20T14:49:19.156650,box-MIL-game-basic
Myles Turner,24:15,5,8,.625,3,4,.750,3,4,.750,3,2,5,0,0,0,0,4,16,13.1,-5,True,,MIL,DEN,DEN,MIL,False,True,3324348912bebfc87925bc1bc7ad8a2f09b3bdf9,202601110DEN,"Milwaukee Bucks at Denver Nuggets Box Score, January 11, 2026",2026-01-20T14:49:19.156650,box-MIL-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MIL,DEN,DEN,MIL,False,True,9ca9833a3a26bc3b53390b0f32f7a907b4bc61e4,202601110DEN,"Milwaukee Bucks at Denver Nuggets Box Score, January 11, 2026",2026-01-20T14:49:19.156650,box-MIL-game-basic
Kyle Kuzma,26:29,5,13,.385,1,3,.333,0,1,.000,2,4,6,0,0,0,0,1,11,5.7,-14,True,,MIL,DEN,DEN,MIL,False,True,e29e03e68c89afc7f2b9e21d11a0b8dfb0865f21,202601110DEN,"Milwaukee Bucks at Denver Nuggets Box Score, January 11, 2026",2026-01-20T14:49:19.156650,box-MIL-game-basic
Bobby Portis,16:40,6,9,.667,2,2,1.000,0,0,,0,2,2,0,0,1,0,3,14,10.2,-3,True,,MIL,DEN,DEN,MIL,False,True,21e078145740cc6e326a3f9ec54478b4cef9f65e,202601110DEN,"Milwaukee Bucks at Denver Nuggets Box Score, January 11, 2026",2026-01-20T14:49:19.156650,box-MIL-game-basic
Gary Harris,14:59,2,2,1.000,2,2,1.000,0,0,,0,3,3,1,1,0,0,1,6,7.6,-10,True,,MIL,DEN,DEN,MIL,False,True,e10809ee8550ba14ab59bd990b37285bea1b13db,202601110DEN,"Milwaukee Bucks at Denver Nuggets Box Score, January 11, 2026",2026-01-20T14:49:19.156650,box-MIL-game-basic
Gary Trent Jr.,14:41,0,2,.000,0,2,.000,0,0,,0,0,0,2,0,0,0,2,0,-0.8,-21,True,,MIL,DEN,DEN,MIL,False,True,a0eceabe638c05b4ee363df3ce4480c13b876f14,202601110DEN,"Milwaukee Bucks at Denver Nuggets Box Score, January 11, 2026",2026-01-20T14:49:19.156650,box-MIL-game-basic
