unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Kevin Porter Jr.,39:29,7,14,.500,1,3,.333,7,10,.700,1,4,5,6,4,1,3,3,22,20.4,+5,True,,MIL,LAL,LAL,MIL,False,True,508faaf43e5027f09f3522d01ad8c2af4274b22d,202601090LAL,"Milwaukee Bucks at Los Angeles Lakers Box Score, January 9, 2026",2026-01-20T14:48:00.037306,box-MIL-game-basic
A.J. Green,35:14,4,7,.571,3,6,.500,0,0,,0,2,2,2,2,0,1,0,11,10.7,+10,True,,MIL,LAL,LAL,MIL,False,True,0d0f75af97dbd558c365aad20f088711bdf51df3,202601090LAL,"Milwaukee Bucks at Los Angeles Lakers Box Score, January 9, 2026",2026-01-20T14:48:00.037306,box-MIL-game-basic
Ryan Rollins,30:59,2,13,.154,1,7,.143,5,6,.833,2,4,6,2,0,0,2,2,10,2.5,+1,True,,MIL,LAL,LAL,MIL,False,True,96af34d5e80c38bf8f8102c3024a9f9c301e1497,202601090LAL,"Milwaukee Bucks at Los Angeles Lakers Box Score, January 9, 2026",2026-01-20T14:48:00.037306,box-MIL-game-basic
Giannis Antetokounmpo,30:48,9,11,.818,0,0,,3,4,.750,4,2,6,5,2,2,4,2,21,22.0,+6,True,,MIL,LAL,LAL,MIL,False,True,4026bc8ef31aea450eb2243318b371f3fee3b155,202601090LAL,"Milwaukee Bucks at Los Angeles Lakers Box Score, January 9, 2026",2026-01-20T14:48:00.037306,box-MIL-game-basic
Myles Turner,22:57,3,6,.500,2,4,.500,0,0,,2,4,6,0,0,0,3,5,8,2.6,0,True,,MIL,LAL,LAL,MIL,False,True,3324348912bebfc87925bc1bc7ad8a2f09b3bdf9,202601090LAL,"Milwaukee Bucks at Los Angeles Lakers Box Score, January 9, 2026",2026-01-20T14:48:00.037306,box-MIL-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MIL,LAL,LAL,MIL,False,True,9ca9833a3a26bc3b53390b0f32f7a907b4bc61e4,202601090LAL,"Milwaukee Bucks at Los Angeles Lakers Box Score, January 9, 2026",2026-01-20T14:48:00.037306,box-MIL-game-basic
Bobby Portis,30:02,5,12,.417,1,5,.200,0,0,,1,11,12,3,0,0,2,0,11,8.7,+2,True,,MIL,LAL,LAL,MIL,False,True,21e078145740cc6e326a3f9ec54478b4cef9f65e,202601090LAL,"Milwaukee Bucks at Los Angeles Lakers Box Score, January 9, 2026",2026-01-20T14:48:00.037306,box-MIL-game-basic
Kyle Kuzma,22:59,5,10,.500,1,3,.333,2,2,1.000,1,2,3,2,1,0,1,2,13,9.9,-4,True,,MIL,LAL,LAL,MIL,False,True,e29e03e68c89afc7f2b9e21d11a0b8dfb0865f21,202601090LAL,"Milwaukee Bucks at Los Angeles Lakers Box Score, January 9, 2026",2026-01-20T14:48:00.037306,box-MIL-game-basic
Gary Trent Jr.,19:10,2,5,.400,2,5,.400,0,0,,1,1,2,2,0,0,0,1,6,5.3,-6,True,,MIL,LAL,LAL,MIL,False,True,a0eceabe638c05b4ee363df3ce4480c13b876f14,202601090LAL,"Milwaukee Bucks at Los Angeles Lakers Box Score, January 9, 2026",2026-01-20T14:48:00.037306,box-MIL-game-basic
Gary Harris,8:23,1,1,1.000,1,1,1.000,0,0,,0,2,2,1,1,0,0,1,3,4.6,+6,True,,MIL,LAL,LAL,MIL,False,True,e10809ee8550ba14ab59bd990b37285bea1b13db,202601090LAL,"Milwaukee Bucks at Los Angeles Lakers Box Score, January 9, 2026",2026-01-20T14:48:00.037306,box-MIL-game-basic
