unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Giannis Antetokounmpo,37:36,11,14,.786,2,2,1.000,7,12,.583,7,13,20,7,0,1,5,2,31,32.2,+18,True,,MIL,TOR,TOR,MIL,False,True,4026bc8ef31aea450eb2243318b371f3fee3b155,202510240TOR,"Milwaukee Bucks at Toronto Raptors Box Score, October 24, 2025",2026-01-20T13:43:57.744733,box-MIL-game-basic
Ryan Rollins,29:40,5,11,.455,1,5,.200,2,2,1.000,2,3,5,2,3,1,3,1,13,11.3,+3,True,,MIL,TOR,TOR,MIL,False,True,96af34d5e80c38bf8f8102c3024a9f9c301e1497,202510240TOR,"Milwaukee Bucks at Toronto Raptors Box Score, October 24, 2025",2026-01-20T13:43:57.744733,box-MIL-game-basic
Gary Trent Jr.,29:24,7,15,.467,4,11,.364,2,4,.500,0,2,2,4,0,0,1,5,20,11.9,-5,True,,MIL,TOR,TOR,MIL,False,True,a0eceabe638c05b4ee363df3ce4480c13b876f14,202510240TOR,"Milwaukee Bucks at Toronto Raptors Box Score, October 24, 2025",2026-01-20T13:43:57.744733,box-MIL-game-basic
Myles Turner,28:15,2,8,.250,0,3,.000,0,0,,0,5,5,2,1,2,3,4,4,-0.1,+12,True,,MIL,TOR,TOR,MIL,False,True,3324348912bebfc87925bc1bc7ad8a2f09b3bdf9,202510240TOR,"Milwaukee Bucks at Toronto Raptors Box Score, October 24, 2025",2026-01-20T13:43:57.744733,box-MIL-game-basic
A.J. Green,25:34,3,5,.600,3,5,.600,0,0,,0,1,1,0,1,0,1,2,9,6.2,+8,True,,MIL,TOR,TOR,MIL,False,True,0d0f75af97dbd558c365aad20f088711bdf51df3,202510240TOR,"Milwaukee Bucks at Toronto Raptors Box Score, October 24, 2025",2026-01-20T13:43:57.744733,box-MIL-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MIL,TOR,TOR,MIL,False,True,9ca9833a3a26bc3b53390b0f32f7a907b4bc61e4,202510240TOR,"Milwaukee Bucks at Toronto Raptors Box Score, October 24, 2025",2026-01-20T13:43:57.744733,box-MIL-game-basic
Cole Anthony,26:40,9,14,.643,2,5,.400,3,7,.429,2,2,4,7,2,0,1,3,23,21.9,+5,True,,MIL,TOR,TOR,MIL,False,True,ef941044e0d78589ac096763f59e82cbee97f825,202510240TOR,"Milwaukee Bucks at Toronto Raptors Box Score, October 24, 2025",2026-01-20T13:43:57.744733,box-MIL-game-basic
Bobby Portis,21:10,5,13,.385,1,5,.200,0,0,,3,5,8,0,0,0,1,3,11,5.3,-5,True,,MIL,TOR,TOR,MIL,False,True,21e078145740cc6e326a3f9ec54478b4cef9f65e,202510240TOR,"Milwaukee Bucks at Toronto Raptors Box Score, October 24, 2025",2026-01-20T13:43:57.744733,box-MIL-game-basic
Taurean Prince,21:09,1,4,.250,1,3,.333,0,0,,0,3,3,3,1,0,1,1,3,3.2,0,True,,MIL,TOR,TOR,MIL,False,True,913c587353fd054d428d33256e1d39086883cf50,202510240TOR,"Milwaukee Bucks at Toronto Raptors Box Score, October 24, 2025",2026-01-20T13:43:57.744733,box-MIL-game-basic
Kyle Kuzma,17:45,4,5,.800,0,1,.000,0,0,,0,3,3,0,1,1,1,3,8,6.5,-5,True,,MIL,TOR,TOR,MIL,False,True,e29e03e68c89afc7f2b9e21d11a0b8dfb0865f21,202510240TOR,"Milwaukee Bucks at Toronto Raptors Box Score, October 24, 2025",2026-01-20T13:43:57.744733,box-MIL-game-basic
