unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Ryan Rollins,41:08,11,24,.458,4,14,.286,0,1,.000,1,6,7,5,1,0,4,2,26,15.4,+6,True,,MIL,MIA,MIA,MIL,False,True,96af34d5e80c38bf8f8102c3024a9f9c301e1497,202511260MIA,"Milwaukee Bucks at Miami Heat Box Score, November 26, 2025",2026-01-20T14:10:31.167051,box-MIL-game-basic
A.J. Green,36:16,4,6,.667,4,6,.667,0,0,,0,5,5,8,2,0,0,3,12,17.3,+5,True,,MIL,MIA,MIA,MIL,False,True,0d0f75af97dbd558c365aad20f088711bdf51df3,202511260MIA,"Milwaukee Bucks at Miami Heat Box Score, November 26, 2025",2026-01-20T14:10:31.167051,box-MIL-game-basic
Gary Trent Jr.,34:41,5,14,.357,5,12,.417,0,0,,0,1,1,2,2,0,1,0,15,9.9,+10,True,,MIL,MIA,MIA,MIL,False,True,a0eceabe638c05b4ee363df3ce4480c13b876f14,202511260MIA,"Milwaukee Bucks at Miami Heat Box Score, November 26, 2025",2026-01-20T14:10:31.167051,box-MIL-game-basic
Myles Turner,31:15,9,15,.600,1,5,.200,5,8,.625,1,7,8,2,0,1,1,2,24,19.0,+11,True,,MIL,MIA,MIA,MIL,False,True,3324348912bebfc87925bc1bc7ad8a2f09b3bdf9,202511260MIA,"Milwaukee Bucks at Miami Heat Box Score, November 26, 2025",2026-01-20T14:10:31.167051,box-MIL-game-basic
Kyle Kuzma,29:20,4,11,.364,0,0,,0,0,,3,9,12,6,0,0,2,2,8,8.1,+1,True,,MIL,MIA,MIA,MIL,False,True,e29e03e68c89afc7f2b9e21d11a0b8dfb0865f21,202511260MIA,"Milwaukee Bucks at Miami Heat Box Score, November 26, 2025",2026-01-20T14:10:31.167051,box-MIL-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MIL,MIA,MIA,MIL,False,True,9ca9833a3a26bc3b53390b0f32f7a907b4bc61e4,202511260MIA,"Milwaukee Bucks at Miami Heat Box Score, November 26, 2025",2026-01-20T14:10:31.167051,box-MIL-game-basic
Bobby Portis,20:51,4,14,.286,0,3,.000,1,2,.500,2,2,4,2,1,0,1,1,9,3.4,-7,True,,MIL,MIA,MIA,MIL,False,True,21e078145740cc6e326a3f9ec54478b4cef9f65e,202511260MIA,"Milwaukee Bucks at Miami Heat Box Score, November 26, 2025",2026-01-20T14:10:31.167051,box-MIL-game-basic
Gary Harris,18:36,1,2,.500,0,0,,1,1,1.000,0,4,4,1,0,0,0,1,3,3.5,-17,True,,MIL,MIA,MIA,MIL,False,True,e10809ee8550ba14ab59bd990b37285bea1b13db,202511260MIA,"Milwaukee Bucks at Miami Heat Box Score, November 26, 2025",2026-01-20T14:10:31.167051,box-MIL-game-basic
Jericho Sims,16:45,2,2,1.000,0,0,,0,0,,2,0,2,2,1,0,2,3,4,4.0,-14,True,,MIL,MIA,MIA,MIL,False,True,18c36758fd166e45737cc6dedadcbdcfa0e2002f,202511260MIA,"Milwaukee Bucks at Miami Heat Box Score, November 26, 2025",2026-01-20T14:10:31.167051,box-MIL-game-basic
Cole Anthony,11:08,0,7,.000,0,2,.000,2,2,1.000,2,2,4,3,0,0,2,1,2,-1.2,-10,True,,MIL,MIA,MIA,MIL,False,True,ef941044e0d78589ac096763f59e82cbee97f825,202511260MIA,"Milwaukee Bucks at Miami Heat Box Score, November 26, 2025",2026-01-20T14:10:31.167051,box-MIL-game-basic
