team,player,image_url,file_path
HoustonRockets,Steven Adams,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2991235.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\steven_adams.png
HoustonRockets,Clint Capela,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3102529.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\clint_capela.png
HoustonRockets,Isaiah Crawford,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4592857.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\isaiah_crawford.png
HoustonRockets,JD Davison,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4576085.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\jd_davison.png
HoustonRockets,Kevin Durant,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3202.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\kevin_durant.png
HoustonRockets,Tari Eason,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433192.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\tari_eason.png
HoustonRockets,Dorian Finney-Smith,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2578185.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\dorian_finney-smith.png
HoustonRockets,Jeff Green,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3209.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\jeff_green.png
HoustonRockets,Aaron Holiday,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3922230.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\aaron_holiday.png
HoustonRockets,Josh Okogie,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4065663.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\josh_okogie.png
HoustonRockets,Alperen Sengun,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4871144.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\alperen_sengun.png
HoustonRockets,Reed Sheppard,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4711272.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\reed_sheppard.png
HoustonRockets,Tyler Smith,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5167876.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\tyler_smith.png
HoustonRockets,Jabari Smith Jr.,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432639.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\jabari_smith_jr.png
HoustonRockets,Jae'Sean Tate,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3136777.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\jaesean_tate.png
HoustonRockets,Amen Thompson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4684740.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\amen_thompson.png
HoustonRockets,Fred VanVleet,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2991230.png&h=80&w=110&scale=crop,nba_rosters\houstonrockets\fred_vanvleet.png
