Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Jordan Poole,24,SG,78,66,2346,7.5,18.2,0.413,2.8,8.7,0.326,4.7,9.5,0.492,0.491,2.9,3.4,0.877,0.5,2.8,3.3,5.3,1.3,0.4,2.9,3.7,20.8,
2,Kyle Kuzma,28,PF,70,70,2281,9.6,20.7,0.463,2.4,7.1,0.336,7.2,13.6,0.53,0.521,2.9,3.8,0.775,1.0,6.3,7.3,4.7,0.6,0.8,3.0,2.4,24.5,
3,Deni Avdija,23,SF,75,75,2257,6.5,12.8,0.506,1.4,3.7,0.374,5.1,9.1,0.56,0.56,3.2,4.4,0.74,1.3,7.3,8.6,4.6,1.0,0.6,2.6,3.0,17.6,
4,Corey Kispert,24,SF,80,22,2067,6.7,13.8,0.486,3.2,8.4,0.383,3.5,5.5,0.643,0.602,2.0,2.7,0.726,0.5,3.4,3.9,2.7,0.7,0.3,1.7,2.5,18.6,
5,Tyus Jones,27,PG,66,66,1933,6.1,12.4,0.489,2.0,4.8,0.414,4.1,7.6,0.537,0.569,0.6,0.7,0.8,0.4,3.0,3.3,9.0,1.3,0.3,1.2,0.9,14.7,
6,Bilal Coulibaly,19,SF,63,15,1715,3.9,9.1,0.435,1.3,3.9,0.346,2.6,5.2,0.502,0.509,1.9,2.7,0.702,1.2,4.2,5.4,2.3,1.2,1.0,1.8,2.9,11.2,
7,Daniel Gafford,25,C,45,45,1192,6.1,8.9,0.69,0.0,0.0,,6.1,8.9,0.69,0.69,2.5,3.6,0.706,4.0,6.9,10.9,2.1,1.3,2.9,1.4,4.4,14.8,
8,Landry Shamet,26,SG,46,5,726,5.9,13.6,0.431,2.6,7.8,0.338,3.2,5.8,0.556,0.527,1.9,2.3,0.826,0.8,2.3,3.1,2.7,1.2,0.5,1.5,3.8,16.2,
9,Johnny Davis,21,SG,50,6,613,3.6,9.0,0.403,0.8,2.3,0.35,2.8,6.7,0.421,0.448,0.8,1.4,0.583,1.1,3.2,4.2,1.9,1.1,0.6,0.8,3.3,8.9,
10,Marvin Bagley III,24,C,24,15,575,8.3,14.2,0.581,0.5,1.1,0.471,7.8,13.1,0.59,0.599,2.9,4.1,0.708,5.3,6.9,12.1,1.8,0.9,1.2,1.9,2.6,19.9,
11,Jared Butler,23,SG,40,0,566,6.2,12.8,0.488,1.5,5.0,0.308,4.7,7.8,0.602,0.547,2.0,2.3,0.861,0.6,3.1,3.7,8.0,1.8,0.5,3.2,3.7,16.0,
12,Patrick Baldwin Jr.,21,SF,38,7,493,4.3,11.3,0.381,2.3,7.1,0.32,2.0,4.2,0.483,0.481,1.4,2.0,0.679,1.2,7.7,9.0,2.1,1.3,1.1,1.4,4.1,12.3,
13,Anthony Gill,31,PF,50,3,466,5.8,12.4,0.469,0.8,3.2,0.244,5.0,9.2,0.546,0.5,2.2,2.8,0.806,2.9,4.4,7.3,2.6,1.0,0.8,1.8,3.7,14.6,
14,Delon Wright,31,PG,33,0,456,3.8,9.6,0.393,1.1,3.0,0.368,2.7,6.6,0.405,0.451,1.9,2.3,0.828,1.0,3.6,4.7,6.5,2.8,0.6,0.9,1.7,10.6,
15,Eugene Omoruyi,26,SF,43,0,393,7.4,15.3,0.485,1.2,4.2,0.283,6.2,11.1,0.562,0.524,2.9,4.5,0.653,3.2,4.6,7.8,3.2,2.5,0.5,1.9,5.7,19.0,
16,Danilo Gallinari,35,PF,26,0,385,5.3,12.2,0.435,1.9,6.0,0.313,3.5,6.3,0.552,0.511,4.4,5.2,0.839,1.1,6.0,7.1,2.9,0.6,0.3,1.1,2.4,16.9,
17,Mike Muscala,32,C,24,2,338,3.5,9.6,0.367,1.5,5.4,0.275,2.0,4.2,0.487,0.444,1.6,2.1,0.75,2.3,5.6,8.0,2.3,0.5,0.7,1.7,3.3,10.1,
18,Richaun Holmes,30,PF,17,8,318,5.5,10.0,0.557,0.1,0.3,0.333,5.4,9.6,0.565,0.563,2.5,2.9,0.846,4.3,7.5,11.8,1.1,0.9,1.1,1.4,4.6,13.7,
19,Justin Champagnie,22,SF,15,1,235,4.9,11.9,0.41,2.0,6.9,0.289,2.9,5.1,0.576,0.494,1.8,2.3,0.8,2.9,5.2,8.1,2.9,1.5,1.4,1.5,2.1,13.6,
20,Tristan Vukcevic,20,C,10,4,153,6.8,15.8,0.433,2.4,8.5,0.278,4.5,7.3,0.613,0.507,4.0,5.2,0.773,1.4,7.1,8.5,3.1,1.2,1.6,2.4,6.6,20.0,
21,Jules Bernard,24,SG,19,0,149,7.0,15.5,0.453,2.7,7.0,0.379,4.3,8.5,0.514,0.539,1.2,2.2,0.556,2.4,3.9,6.3,3.9,0.7,0.2,1.9,3.4,17.9,
22,Ryan Rollins,21,PG,10,0,66,7.1,13.6,0.52,1.1,1.6,0.667,6.0,12.0,0.5,0.56,7.1,9.3,0.765,1.1,4.9,6.0,6.0,4.4,1.6,3.8,3.8,22.4,
23,Hamidou Diallo,25,SG,2,0,5,7.2,14.4,0.5,0.0,0.0,,7.2,14.4,0.5,0.5,0.0,0.0,,14.4,0.0,14.4,7.2,14.4,0.0,7.2,7.2,14.4,
24,Trey Jemison,24,C,2,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,36.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,
