Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Deni Avdija,23.0,SF,75,75,2257,0.506,0.56,0.374,0.56,0.74,0.597,0.34,0.293,107.0,103.0,102.0,103.0,94.0,103.0,139.0,74.0,22.3,31.2,
2.0,Marvin Bagley III,24.0,C,24,15,575,0.581,0.59,0.471,0.599,0.708,0.622,0.286,0.075,123.0,108.0,129.0,110.0,90.0,107.0,117.0,19.0,23.9,21.5,
3.0,Patrick Baldwin Jr.,21.0,SF,38,7,493,0.381,0.483,0.32,0.481,0.679,0.502,0.181,0.626,80.0,89.0,87.0,88.0,87.0,87.0,74.0,158.0,-20.4,-26.1,
4.0,Jules Bernard,24.0,SG,19,0,149,0.453,0.514,0.379,0.539,0.556,0.544,0.141,0.453,96.0,94.0,104.0,99.0,71.0,94.0,58.0,115.0,-1.0,-4.8,
5.0,Jared Butler,23.0,SG,40,0,566,0.488,0.602,0.308,0.547,0.861,0.579,0.179,0.388,103.0,110.0,84.0,100.0,110.0,100.0,73.0,98.0,0.3,-0.5,
6.0,Justin Champagnie,22.0,SF,15,1,235,0.41,0.576,0.289,0.494,0.8,0.526,0.192,0.577,86.0,106.0,79.0,90.0,102.0,91.0,79.0,146.0,-8.3,-9.1,
7.0,Bilal Coulibaly,19.0,SF,63,15,1715,0.435,0.502,0.346,0.509,0.702,0.543,0.303,0.428,92.0,92.0,95.0,93.0,90.0,94.0,124.0,108.0,-32.2,-36.0,
8.0,Johnny Davis,21.0,SG,50,6,613,0.403,0.421,0.35,0.448,0.583,0.462,0.156,0.26,85.0,77.0,96.0,82.0,74.0,80.0,64.0,66.0,-30.3,-38.9,
9.0,Hamidou Diallo,25.0,SG,2,0,5,0.5,0.5,,0.5,,0.5,0.0,0.0,105.0,92.0,,91.0,,86.0,0.0,0.0,-0.2,-0.3,
10.0,Daniel Gafford,25.0,C,45,45,1192,0.69,0.69,,0.69,0.706,0.707,0.405,0.0,146.0,127.0,,126.0,90.0,122.0,166.0,0.0,84.6,88.2,
11.0,Danilo Gallinari,35.0,PF,26,0,385,0.435,0.552,0.313,0.511,0.839,0.581,0.427,0.489,92.0,101.0,85.0,94.0,107.0,100.0,175.0,124.0,-9.2,0.5,
12.0,Anthony Gill,31.0,PF,50,3,466,0.469,0.546,0.244,0.5,0.806,0.537,0.225,0.256,99.0,100.0,67.0,91.0,103.0,93.0,92.0,65.0,-14.9,-15.0,
13.0,Richaun Holmes,30.0,PF,17,8,318,0.557,0.565,0.333,0.563,0.846,0.608,0.295,0.034,117.0,104.0,91.0,103.0,108.0,105.0,121.0,9.0,2.8,5.7,
14.0,Trey Jemison,24.0,C,2,0,1,,,,,,,,,,,,,,,,,0.0,0.0,
15.0,Tyus Jones,27.0,PG,66,66,1933,0.489,0.537,0.414,0.569,0.8,0.578,0.06,0.384,103.0,98.0,113.0,104.0,102.0,100.0,25.0,97.0,30.0,-3.0,
16.0,Corey Kispert,24.0,SF,80,22,2067,0.486,0.643,0.383,0.602,0.726,0.62,0.198,0.605,102.0,118.0,105.0,110.0,93.0,107.0,81.0,153.0,88.1,68.8,
17.0,Kyle Kuzma,28.0,PF,70,70,2281,0.463,0.53,0.336,0.521,0.775,0.547,0.183,0.343,98.0,97.0,92.0,95.0,99.0,94.0,75.0,87.0,-68.2,-92.5,
18.0,Mike Muscala,32.0,C,24,2,338,0.367,0.487,0.275,0.444,0.75,0.481,0.222,0.567,77.0,89.0,75.0,81.0,96.0,83.0,91.0,144.0,-18.4,-19.6,
19.0,Eugene Omoruyi,26.0,SF,43,0,393,0.485,0.562,0.283,0.524,0.653,0.549,0.293,0.275,102.0,103.0,77.0,96.0,83.0,95.0,120.0,70.0,-7.5,-11.7,
20.0,Jordan Poole,24.0,SG,78,66,2346,0.413,0.492,0.326,0.491,0.877,0.529,0.185,0.476,87.0,90.0,89.0,90.0,112.0,91.0,76.0,120.0,-132.4,-131.5,
21.0,Ryan Rollins,21.0,PG,10,0,66,0.52,0.5,0.667,0.56,0.765,0.631,0.68,0.12,110.0,92.0,182.0,102.0,98.0,109.0,278.0,30.0,0.7,3.3,
22.0,Landry Shamet,26.0,SG,46,5,726,0.431,0.556,0.338,0.527,0.826,0.556,0.168,0.573,91.0,102.0,92.0,96.0,105.0,96.0,69.0,145.0,-10.5,-14.3,
23.0,Tristan Vukcevic,20.0,C,10,4,153,0.433,0.613,0.278,0.507,0.773,0.554,0.328,0.537,91.0,112.0,76.0,93.0,99.0,96.0,134.0,136.0,-5.2,-3.9,
24.0,Delon Wright,31.0,PG,33,0,456,0.393,0.405,0.368,0.451,0.828,0.497,0.238,0.311,83.0,74.0,101.0,82.0,106.0,86.0,97.0,79.0,-23.4,-22.3,
,Team Totals,,,82,82,19729,0.47,0.548,0.348,0.538,0.764,0.567,0.221,0.389,99.0,100.0,95.0,98.0,97.0,98.0,91.0,99.0,-129.4,-210.3,
